Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brandon Bielak,,P,8000,HOU,MIN,49%,4.30,4.5,0.325,25.7%,4.57,21.0%,4.27,4.51,R,0.294,0.371,1%,0%,0%,23.5,23.5,23.5,7.7,39.3,25.7,3.2,0.0,0.0
Johan Oviedo,,P,7900,PIT,@SF,43%,4.58,4.5,,,4.67,19.7%,4.76,4.68,R,0.322,0.312,2%,1%,0%,17.0,25.5,25.5,5.0,46.0,25.6,3.2,0.0,0.0
Adrian Houser,,P,7700,MIL,@TOR,41%,4.93,3,0.338,21.3%,4.76,16.5%,4.81,4.40,R,0.364,0.270,0%,0%,0%,24.3,24.3,24.3,13.1,35.4,17.4,2.3,0.0,0.0
Alex Faedo,,P,7500,DET,TEX,46%,4.44,5,,,6.30,20.2%,4.51,4.62,R,0.339,0.330,0%,-3%,0%,28.8,28.8,28.8,10.5,47.0,22.5,3.0,0.0,0.0
Cal Quantrill,,P,7400,CLE,@BAL,44%,4.81,4,,,4.91,17.2%,4.64,4.56,R,0.290,0.311,0%,2%,0%,22.8,20.3,20.3,5.9,34.7,22.3,3.0,0.0,0.0
Ben Lively,,P,7400,CIN,@BOS,39%,5.35,4,0.327,20.1%,5.15,,,,R,,,-3%,2%,0%,40.5,40.5,40.5,32.7,48.3,21.9,3.0,0.0,0.0
Zack Greinke,,P,7300,KC,@STL,37%,5.15,3,0.327,20.1%,4.84,15.4%,4.61,4.32,R,0.282,0.329,4%,-1%,0%,23.6,19.8,19.8,10.1,29.5,17.8,2.4,0.0,0.0
JP Sears,,P,7200,OAK,ATL,31%,5.16,5,,,5.13,20.2%,4.33,4.67,L,,0.321,2%,1%,0%,27.2,24.5,24.5,12.4,36.6,23.1,3.2,0.0,0.0
Tyler Anderson,,P,7000,LAA,@CWS,44%,4.81,4,,,4.27,18.5%,4.50,4.57,L,0.305,0.307,0%,0%,0%,26.2,20.7,20.7,5.1,36.2,23.3,3.3,0.0,0.0
Jake Irvin,,P,7000,WAS,@LAD,26%,5.73,3.5,,,5.53,,,,R,,,-1%,3%,0%,18.8,18.8,18.8,2.6,35.0,17.2,2.5,0.0,0.0
Kyle Hendricks,,P,6800,CHC,TB,37%,4.86,4,,,5.98,17.4%,4.63,4.58,R,0.351,0.306,1%,0%,0%,19.0,19.0,19.0,19.0,19.0,22.2,3.3,0.0,0.0
Ranger Suarez,,P,6400,PHI,@NYM,41%,4.66,3,0.342,18.8%,4.50,21.9%,3.86,3.62,L,0.215,0.315,1%,1%,0%,12.0,12.0,12.0,6.8,17.2,21.8,3.4,0.0,0.0
Ryan Weathers,,P,6100,SD,@MIA,44%,4.54,3,0.331,19.5%,3.76,17.2%,4.91,4.89,L,0.301,0.361,0%,0%,0%,21.0,21.0,21.0,13.4,28.6,20.8,3.4,0.0,0.0
John Brebbia,,P,5500,SF,PIT,56%,3.92,1.5,,,4.34,23.1%,3.69,4.23,R,0.305,0.321,1%,0%,0%,9.3,9.3,9.3,8.8,9.9,7.0,1.3,0.0,0.0
