Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Roansy Contreras,,P,8400,PIT,@BOS,42%,4.64,4.5,0.331,21.5%,8.25,21.4%,4.37,4.44,R,0.296,0.322,-4%,3%,1%,0.0,0.0,0.0,0.0,0.0,20.7,2.5,26.0,3.1
Steven Matz,,P,8100,STL,ATL,56%,4.44,4,0.346,21.5%,5.75,23.2%,3.91,3.75,L,0.330,0.315,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,24.4,3.0,25.0,3.1
Jose Suarez,1,P,8000,LAA,@SEA,39%,4.22,4.5,0.343,24.5%,3.00,21.5%,4.16,4.08,L,0.346,0.294,4%,2%,0%,0.0,0.0,0.0,0.0,0.0,25.9,3.2,7.0,0.9
Yusei Kikuchi,,P,7900,TOR,@KC,61%,4.64,5,0.318,23.5%,3.25,25.6%,4.11,3.93,L,0.251,0.370,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,23.2,2.9,24.0,3.0
German Marquez,,P,7800,COL,@LAD,31%,4.57,4.5,0.339,21.0%,6.60,21.2%,4.15,3.82,R,0.333,0.298,6%,3%,0%,37.0,37.0,37.0,37.0,37.0,24.7,3.2,16.0,2.1
Domingo German,,P,7700,NYY,PHI,60%,3.80,4.5,0.321,24.5%,3.00,22.0%,4.10,4.29,R,0.286,0.327,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,24.4,3.2,26.0,3.4
Kyle Gibson,1,P,7700,BAL,@TEX,42%,4.60,5,0.325,25.7%,7.25,20.2%,4.23,4.05,R,0.334,0.296,0%,0%,0%,18.0,18.0,18.0,18.0,18.0,25.1,3.3,40.0,5.2
Dylan Dodd,,P,7600,ATL,@STL,44%,5.06,3,0.361,20.6%,6.50,,,,L,,,4%,0%,0%,0.0,0.0,0.0,0.0,0.0,19.6,2.6,27.0,3.6
JP Sears,,P,7300,OAK,CLE,37%,4.01,3.5,0.322,19.6%,5.80,17.7%,4.53,4.57,L,,0.315,2%,2%,0%,0.0,0.0,0.0,0.0,0.0,21.5,2.9,20.0,2.7
Matt Manning,,P,7200,DET,@HOU,28%,4.64,4,0.319,21.9%,4.60,16.2%,4.94,4.81,R,0.310,0.316,2%,-1%,0%,0.0,0.0,0.0,0.0,0.0,21.4,3.0,29.0,4.0
Josh Fleming,2,P,7000,TB,@WAS,61%,3.96,3.5,0.314,23.5%,2.25,15.2%,4.21,4.16,L,0.313,0.347,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,23.2,3.3,0.0,0.0
Chad Kuhl,,P,6800,WAS,TB,39%,5.04,4.5,0.315,24.9%,6.75,19.2%,4.83,4.82,R,0.357,0.354,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,21.9,3.2,15.0,2.2
Wade Miley,,P,6600,MIL,NYM,42%,4.35,3,0.338,19.4%,3.40,18.0%,4.51,4.14,L,0.230,0.328,0%,0%,3%,0.0,0.0,0.0,0.0,0.0,21.1,3.2,37.0,5.6
Kris Bubic,,P,6500,KC,TOR,39%,5.86,3.5,0.330,19.6%,5.00,19.6%,4.75,4.54,L,0.413,0.340,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,19.0,2.9,21.0,3.2
Luis Cessa,,P,6400,CIN,CHC,45%,5.02,4,0.312,23.4%,4.00,18.9%,4.13,4.08,R,0.291,0.315,-2%,1%,0%,0.0,0.0,0.0,0.0,0.0,19.1,3.0,16.0,2.5
Matt Strahm,,P,6000,PHI,@NYY,40%,4.70,1,0.340,21.3%,6.00,24.6%,3.47,4.00,L,,0.305,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,16.0,2.7,21.0,3.5
