Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Chris Sale,0,P,9100,BOS,BAL,57%,4.33,7.5,0.312,25.0%,10.00,27.4%,3.44,3.33,L,,0.354,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,31.2,3.4,6.0,0.7
Nathan Eovaldi,,P,9000,TEX,PHI,47%,3.86,5,0.326,24.3%,7.00,24.3%,3.58,3.47,R,0.288,0.321,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,28.3,3.1,30.0,3.3
Jose Urquidy,,P,9000,HOU,CWS,56%,3.95,4.5,0.322,21.8%,3.00,20.3%,4.22,4.35,R,0.265,0.324,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,27.2,3.0,18.0,2.0
Alex Cobb,,P,8800,SF,@NYY,43%,4.58,5.5,0.330,22.9%,5.00,24.3%,3.42,3.08,R,0.299,0.292,-1%,0%,-1%,0.0,0.0,0.0,0.0,0.0,25.1,2.9,26.0,3.0
Edward Cabrera,,P,8700,MIA,NYM,52%,4.17,4.5,0.340,18.4%,3.00,25.1%,4.41,4.39,R,0.283,0.345,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,23.2,2.7,12.0,1.4
Justin Steele,,P,8600,CHC,MIL,48%,3.32,6.5,0.320,27.4%,,24.3%,3.98,3.71,L,0.268,0.319,0%,3%,0%,0.0,0.0,0.0,0.0,0.0,31.3,3.6,46.0,5.3
Jack Flaherty,,P,8500,STL,TOR,45%,4.22,4.5,0.344,23.2%,10.00,24.1%,4.26,4.26,R,0.307,0.314,1%,4%,0%,0.0,0.0,0.0,0.0,0.0,25.9,3.0,33.0,3.9
Zach Eflin,1,P,8400,TB,DET,62%,3.23,6,0.306,27.1%,,21.7%,3.79,3.69,R,0.340,0.299,1%,0%,0%,0.0,0.0,0.0,0.0,0.0,32.0,3.8,33.0,3.9
Aaron Civale,,P,8300,CLE,@SEA,44%,3.74,5,0.319,22.7%,3.50,21.8%,4.02,4.02,R,0.291,0.328,4%,0%,0%,0.0,0.0,0.0,0.0,0.0,26.0,3.1,40.0,4.8
Josiah Gray,,P,8200,WAS,ATL,31%,5.47,5.5,0.335,22.5%,7.00,24.1%,4.38,4.72,R,0.390,0.317,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,23.8,2.9,12.0,1.5
Michael Wacha,1,P,8000,SD,COL,68%,3.19,4,0.322,23.0%,5.50,21.6%,4.03,3.95,R,0.296,0.338,1%,1%,0%,0.0,0.0,0.0,0.0,0.0,28.4,3.5,18.0,2.3
Tylor Megill,,P,7900,NYM,@MIA,48%,4.33,1.5,0.328,20.5%,2.50,25.9%,3.71,3.72,R,0.397,0.252,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,22.5,2.8,36.0,4.6
Spencer Turnbull,,P,7800,DET,@TB,38%,4.27,4.5,0.310,24.8%,4.00,21.9%,3.82,3.77,R,0.273,,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,25.1,3.2,-5.0,-0.6
Clarke Schmidt,,P,7700,NYY,SF,56%,3.92,5,0.328,24.5%,,22.6%,4.01,4.11,R,,0.254,0%,1%,-1%,0.0,0.0,0.0,0.0,0.0,22.2,2.9,16.0,2.1
Dean Kremer,,P,7600,BAL,@BOS,42%,5.17,3.5,0.332,19.9%,9.00,17.7%,4.75,4.82,R,0.326,0.342,-4%,2%,0%,0.0,0.0,0.0,0.0,0.0,20.1,2.6,3.0,0.4
Rich Hill,,P,7500,PIT,@CIN,42%,4.62,4,0.330,,4.00,21.8%,4.30,4.45,L,0.277,0.329,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,22.8,3.0,27.0,3.6
Shintaro Fujinami,,P,7300,OAK,LAA,39%,4.22,4.5,0.339,23.8%,1.00,,,,R,,,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,23.8,3.3,-5.0,-0.7
Jordan Lyles,,P,7100,KC,MIN,41%,4.41,4.5,0.325,24.4%,2.00,18.8%,4.53,4.57,R,0.355,0.341,-1%,5%,0%,0.0,0.0,0.0,0.0,0.0,23.8,3.4,19.0,2.7
Madison Bumgarner,,P,6600,ARI,@LAD,30%,4.89,4,0.348,22.5%,4.50,18.0%,4.67,4.84,L,0.311,0.346,6%,2%,0%,0.0,0.0,0.0,0.0,0.0,21.6,3.3,3.0,0.5
Jose Urena,,P,6400,COL,@SD,32%,4.81,3.5,0.330,22.0%,1.50,14.6%,5.01,4.74,R,0.398,0.309,10%,1%,0%,0.0,0.0,0.0,0.0,0.0,18.9,3.0,-5.0,-0.8
