Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ronald Acuna,,OF,4600,ATL,SEA,4.82,Kirby,0.331,-1%,R,R,0.380,0%,0.223,-2%,1,,0,2%,-2%,0%,19.2,16.9,16.9,7.4,26.3,14.2,3.1,0.0,0.0
Aaron Judge,,OF,4500,NYY,@CIN,4.45,Greene,0.358,5%,R,R,0.432,1%,0.325,2%,x,x,,14%,-4%,0%,23.2,15.0,15.0,1.6,28.3,0.0,0.0,0.0,0.0
Will Smith,,C,4400,LAD,@STL,4.35,Flaherty,0.304,-3%,R,R,0.365,2%,0.228,4%,,3,,-7%,-1%,0%,15.6,14.3,14.3,5.0,23.6,11.1,2.5,0.0,0.0
Yordan Alvarez,,OF,4300,HOU,OAK,5.46,Kaprielian,0.351,6%,R,L,0.399,0%,0.289,1%,,3,,-1%,1%,0%,13.8,13.8,13.8,5.2,22.4,14.0,3.3,0.0,0.0
Christopher Morel,,OF/3B,4200,CHC,@PHI,4.13,Walker,0.302,-4%,R,R,0.361,3%,0.259,8%,6,,-2,6%,-2%,-7%,22.2,22.2,22.2,13.4,31.0,10.0,2.4,0.0,0.0
Freddie Freeman,,1B,4200,LAD,@STL,4.35,Flaherty,0.336,3%,R,L,0.402,6%,0.202,3%,,2,,-7%,-1%,0%,20.3,13.5,13.5,3.1,24.0,12.8,3.0,0.0,0.0
Marcus Semien,,2B,4100,TEX,COL,5.41,Seabold,,-1%,R,R,0.351,0%,0.236,6%,,1,,-1%,-2%,0%,15.9,14.1,14.1,4.6,23.6,11.5,2.8,0.0,0.0
Adolis Garcia,,OF,4100,TEX,COL,5.41,Seabold,,-1%,R,R,0.332,2%,0.225,3%,,4,,-1%,-3%,0%,16.4,14.7,14.7,-3.4,32.8,10.8,2.6,0.0,0.0
Randy Arozarena,,OF,4100,TB,MIL,4.25,Peralta,0.278,-10%,R,R,0.333,-6%,0.164,-16%,4,,-1,-5%,0%,0%,11.2,13.5,13.5,2.6,24.4,9.2,2.2,0.0,0.0
Sean Murphy,,C,4000,ATL,SEA,4.82,Kirby,0.331,-1%,R,R,0.331,-1%,0.189,-3%,x,x,-,2%,-2%,0%,8.2,13.2,13.2,-1.0,27.3,0.0,0.0,0.0,0.0
Matt Olson,,1B,4000,ATL,SEA,4.82,Kirby,0.255,-13%,R,L,0.368,3%,0.259,1%,2,,0,-1%,-2%,0%,13.4,13.7,13.7,2.4,24.9,10.3,2.6,0.0,0.0
Max Muncy,,3B,3900,LAD,@STL,4.35,Flaherty,0.336,3%,R,L,0.355,0%,0.247,0%,,4,,-7%,-1%,0%,10.5,13.3,13.3,-1.3,27.8,10.7,2.7,0.0,0.0
Bryce Harper,,1B/OF,3900,PHI,CHC,4.37,Steele,0.278,-9%,L,L,0.361,-11%,0.211,-22%,3,,0,0%,-2%,-6%,12.7,12.8,12.8,2.5,23.1,9.3,2.4,0.0,0.0
Josh Lowe,,OF,3900,TB,MIL,4.25,Peralta,0.252,-15%,R,L,0.366,6%,0.232,12%,6,,-3,-2%,0%,0%,16.3,15.5,15.5,4.3,26.8,8.8,2.3,0.0,0.0
Paul Goldschmidt,,1B,3900,STL,LAD,3.65,Kershaw,0.270,-11%,L,R,0.455,14%,0.312,29%,,2,,-3%,-1%,0%,12.9,12.9,12.9,0.0,25.8,11.2,2.9,0.0,0.0
Mike Trout,,OF,3900,LAA,MIN,4.35,Lopez,0.289,-7%,R,R,0.423,3%,0.345,15%,,2,,2%,0%,0%,9.6,12.3,12.3,0.7,23.8,12.3,3.2,0.0,0.0
Rafael Devers,,3B,3900,BOS,@SD,4.14,Wacha,0.299,-5%,R,L,0.388,8%,0.289,25%,,4,,-9%,-1%,0%,11.1,12.6,12.6,0.0,25.2,11.0,2.8,0.0,0.0
Fernando Tatis Jr.,,OF/SS,3800,SD,BOS,4.86,Kluber,0.332,2%,R,R,0.387,-3%,0.300,-1%,,1,,-4%,-1%,0%,11.7,11.9,11.9,1.1,22.7,13.6,3.6,0.0,0.0
Brent Rooker,,OF,3800,OAK,@HOU,3.04,Valdez,0.279,-9%,L,R,0.358,4%,0.205,4%,,2,,4%,1%,0%,8.7,13.8,13.8,-0.4,28.0,10.7,2.8,0.0,0.0
Mookie Betts,,OF/2B,3800,LAD,@STL,4.35,Flaherty,0.304,-3%,R,R,0.361,-1%,0.238,2%,,1,,-7%,-1%,0%,14.7,12.4,12.4,1.9,22.9,11.3,3.0,0.0,0.0
Jarren Duran,,OF,3800,BOS,@SD,4.14,Wacha,0.299,-5%,R,L,0.326,5%,0.180,12%,,5,,-10%,-1%,0%,10.9,12.6,12.6,1.6,23.7,9.1,2.4,0.0,0.0
Jonah Heim,,C,3800,TEX,COL,5.41,Seabold,,1%,R,S,0.279,-7%,0.155,-9%,,6,,2%,-2%,0%,7.2,12.0,12.0,1.3,22.6,8.6,2.3,0.0,0.0
Cedric Mullins,,OF,3800,BAL,@TOR,3.61,Gausman,0.270,-11%,R,S,0.362,6%,0.209,12%,1,,0,-7%,-1%,0%,13.4,13.3,13.3,1.9,24.7,10.2,2.7,0.0,0.0
Wander Franco,,SS,3800,TB,MIL,4.25,Peralta,0.252,-15%,R,L,0.319,-6%,0.151,-9%,2,,0,-2%,0%,0%,10.7,12.8,12.8,1.8,23.8,9.1,2.4,0.0,0.0
Nolan Arenado,,3B,3700,STL,LAD,3.65,Kershaw,0.270,-11%,L,R,0.392,9%,0.302,28%,,4,,-4%,-2%,0%,20.1,11.1,11.1,0.7,21.6,9.8,2.6,0.0,0.0
Bo Bichette,,SS,3700,TOR,BAL,4.89,Kremer,0.334,3%,R,R,0.345,-3%,0.174,-7%,2,,0,1%,-1%,0%,7.8,11.6,11.6,0.2,23.0,11.3,3.1,0.0,0.0
