Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Aaron Judge,1,OF,4400,NYY,SF,4.58,Cobb,0.292,-6%,R,R,0.429,0%,0.318,0%,2,2,0,1%,-2%,1%,25.2,25.2,25.2,25.2,25.2,14.0,3.2,15.7,3.6
Shohei Ohtani,1,OF,4200,LAA,@OAK,4.22,Fujinami,,1%,R,L,0.388,4%,0.291,7%,3,3,0,-15%,-3%,0%,6.0,6.0,6.0,6.0,6.0,12.1,2.9,16.2,3.9
Yordan Alvarez,0,OF,4100,HOU,CWS,4.55,Giolito,0.279,-9%,R,L,0.399,-1%,0.293,2%,3,,0,-1%,0%,0%,22.2,22.2,22.2,18.4,26.0,13.1,3.2,18.9,4.6
Ronald Acuna,2,OF,4100,ATL,@WAS,5.47,Gray,0.317,-1%,R,R,0.366,0%,0.213,-2%,1,1,0,-2%,-1%,3%,12.0,12.0,12.0,12.0,12.0,14.4,3.5,18.7,4.6
Julio E. Rodriguez,0,OF,4000,SEA,CLE,3.74,Civale,0.328,1%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,9.3,9.3,9.3,-3.9,22.6,10.6,2.6,12.0,3.0
Mookie Betts,1,OF,4000,LAD,ARI,4.89,Bumgarner,0.346,5%,L,R,0.364,0%,0.212,-8%,1,1,0,1%,-4%,0%,15.4,15.4,15.4,2.4,28.5,13.9,3.5,9.2,2.3
Vladimir Guerrero Jr.,1,1B,4000,TOR,@STL,4.22,Flaherty,0.314,-3%,R,R,0.391,4%,0.257,7%,3,3,0,-7%,-12%,0%,19.5,19.5,19.5,19.5,19.5,10.7,2.7,12.2,3.0
Jose Ramirez,,3B,4000,CLE,@SEA,3.26,Gilbert,0.267,-12%,R,S,0.378,2%,0.270,5%,3,3,0,-14%,0%,0%,9.1,9.1,9.1,4.7,13.5,10.7,2.7,9.0,2.3
Trea Turner,1,SS,4000,PHI,@TEX,3.86,Eovaldi,0.321,0%,R,R,0.348,-6%,0.157,-18%,1,1,0,-4%,-2%,0%,18.7,18.7,18.7,18.7,18.7,11.2,2.8,15.2,3.8
Juan Soto,2,OF,4000,SD,COL,4.81,Urena,0.398,15%,R,L,0.425,8%,0.243,10%,3,2,-1,-3%,-2%,0%,1.5,1.5,1.5,-0.6,3.6,13.7,3.4,19.4,4.8
Jose Altuve,,2B,3900,HOU,CWS,4.55,Giolito,0.344,5%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Devers,1,3B,3900,BOS,BAL,5.17,Kremer,0.326,2%,R,L,0.396,10%,0.294,30%,2,,0,3%,-4%,1%,18.9,18.9,18.9,18.9,18.9,13.5,3.5,15.2,3.9
Paul Goldschmidt,0,1B,3900,STL,TOR,3.78,Gausman,0.301,-5%,R,R,0.371,-7%,0.212,-14%,3,,0,-3%,-11%,0%,24.7,24.7,24.7,24.7,24.7,10.2,2.6,9.2,2.4
Nolan Arenado,0,3B,3900,STL,TOR,3.78,Gausman,0.301,-5%,R,R,0.351,-3%,0.218,-10%,4,,0,-4%,-11%,0%,19.5,19.5,19.5,19.5,19.5,9.3,2.4,9.4,2.4
Bo Bichette,,SS,3900,TOR,@STL,4.22,Flaherty,0.314,-3%,R,R,0.345,-3%,0.176,-6%,2,2,0,-7%,-11%,0%,24.9,24.9,24.9,24.9,24.9,10.0,2.6,6.0,1.5
Freddie Freeman,0,1B,3900,LAD,ARI,4.89,Bumgarner,0.311,-2%,L,L,0.335,-11%,0.168,-12%,2,2,0,-2%,-3%,0%,6.1,6.1,6.1,-2.5,14.7,11.8,3.0,9.2,2.4
Mike Trout,1,OF,3900,LAA,@OAK,4.22,Fujinami,,-1%,R,R,0.426,3%,0.361,14%,2,2,0,-13%,-3%,0%,3.0,3.0,3.0,3.0,3.0,12.6,3.2,15.4,3.9
Kyle Tucker,0,OF,3900,HOU,CWS,4.55,Giolito,0.279,-9%,R,L,0.376,4%,0.233,-3%,5,,0,-1%,0%,0%,20.2,20.2,20.2,0.1,40.3,12.2,3.1,13.0,3.3
Kyle Schwarber,1,OF,3800,PHI,@TEX,3.86,Eovaldi,0.288,-7%,R,L,0.392,9%,0.343,26%,2,2,0,2%,-3%,0%,0.0,0.0,0.0,0.0,0.0,11.8,3.1,3.5,0.9
Randy Arozarena,,OF,3800,TB,DET,4.27,Turnbull,,-6%,R,R,0.324,-7%,0.162,-15%,3,3,1,-5%,0%,0%,6.5,6.5,6.5,6.5,6.5,10.8,2.8,21.9,5.8
Peter Alonso,0,1B,3800,NYM,@MIA,4.17,Cabrera,0.345,0%,R,R,0.364,0%,0.239,-9%,4,4,0,-2%,2%,-4%,10.8,10.8,10.8,-0.3,22.0,11.5,3.0,24.9,6.6
Starling Marte,,OF,3800,NYM,@MIA,4.17,Cabrera,0.345,0%,R,R,0.362,3%,0.153,-6%,x,x,-,0%,0%,0%,15.1,15.1,15.1,10.7,19.5,0.0,0.0,9.5,2.5
Francisco Lindor,,SS,3800,NYM,@MIA,4.17,Cabrera,0.283,-4%,R,S,0.333,1%,0.181,3%,2,3,1,-1%,2%,-3%,6.3,6.3,6.3,5.9,6.6,10.7,2.8,6.0,1.6
Marcus Semien,,2B,3800,TEX,PHI,3.64,Wheeler,0.265,-12%,R,R,0.345,-1%,0.237,4%,1,1,0,-1%,-3%,0%,15.2,15.2,15.2,15.2,15.2,10.6,2.8,25.4,6.7
Manny Machado,1,3B,3800,SD,COL,4.81,Urena,0.309,-1%,R,R,0.371,-1%,0.222,-6%,2,3,1,-4%,-3%,0%,4.8,4.8,4.8,2.3,7.2,12.2,3.2,12.5,3.3
Michael Harris II,1,OF,3800,ATL,@WAS,5.47,Gray,0.390,12%,R,L,0.402,7%,0.255,14%,5,5,2,6%,-1%,2%,12.4,12.4,12.4,12.4,12.4,14.0,3.7,6.5,1.7
Bobby Witt Jr.,1,SS/3B,3700,KC,MIN,3.59,Gray,0.309,-3%,R,R,0.314,1%,0.159,-8%,1,,0,1%,-7%,0%,6.0,6.0,6.0,6.0,6.0,10.5,2.8,0.0,0.0
George Springer,0,OF,3700,TOR,@STL,4.22,Flaherty,0.314,-3%,R,R,0.366,0%,0.237,0%,1,1,0,-7%,-11%,0%,31.3,31.3,31.3,31.3,31.3,10.7,2.9,0.0,0.0
Adolis Garcia,,OF,3700,TEX,PHI,3.64,Wheeler,0.265,-12%,R,R,0.327,3%,0.212,2%,4,4,0,-1%,-3%,0%,16.2,16.2,16.2,16.2,16.2,9.9,2.7,21.9,5.9
Austin Riley,1,3B,3700,ATL,@WAS,5.47,Gray,0.317,-1%,R,R,0.373,-1%,0.237,-4%,3,3,0,-2%,-1%,4%,12.5,12.5,12.5,12.5,12.5,12.8,3.5,6.2,1.7
Byron Buxton,1,OF,3700,MIN,@KC,4.41,Lyles,0.341,4%,R,R,0.373,-2%,0.317,2%,3,,0,2%,-9%,0%,15.2,15.2,15.2,15.2,15.2,13.0,3.5,15.4,4.2
Matt Olson,0,1B,3700,ATL,@WAS,5.47,Gray,0.390,12%,R,L,0.358,1%,0.244,-2%,2,2,0,6%,-1%,4%,12.2,12.2,12.2,12.2,12.2,14.2,3.8,43.9,11.9
J.T. Realmuto,0,C,3700,PHI,@TEX,3.86,Eovaldi,0.321,0%,R,R,0.353,0%,0.200,0%,3,x,0,-5%,-3%,0%,27.2,27.2,27.2,27.2,27.2,10.5,2.8,9.2,2.5
Luis Robert Jr.,,OF,3700,CWS,@HOU,3.95,Urquidy,0.324,1%,R,R,0.331,-7%,0.154,-13%,2,,0,-3%,0%,0%,6.1,6.1,6.1,1.7,10.5,10.7,2.9,0.0,0.0
Cedric Mullins,,OF,3600,BAL,@BOS,4.33,Sale,0.354,5%,L,S,0.291,-14%,0.136,-25%,8,1,-7,11%,-3%,1%,30.9,30.9,30.9,30.9,30.9,9.5,2.6,34.7,9.6
Will Smith,,C,3600,LAD,ARI,4.89,Bumgarner,0.346,5%,L,R,0.337,-3%,0.192,-7%,x,x,-,0%,0%,0%,19.1,19.1,19.1,4.8,33.4,0.0,0.0,0.0,0.0
Eloy Jimenez,0,OF,3600,CWS,@HOU,3.95,Urquidy,0.324,1%,R,R,0.359,3%,0.211,3%,4,,0,-3%,0%,0%,11.1,11.1,11.1,-4.6,26.8,10.4,2.9,12.5,3.5
C.J. Cron,1,1B,3600,COL,@SD,3.19,Wacha,0.338,4%,R,R,0.369,1%,0.231,-4%,4,4,0,-18%,-3%,0%,33.0,33.0,33.0,-0.9,66.8,9.2,2.6,28.2,7.8
Alex Bregman,0,3B,3600,HOU,CWS,4.55,Giolito,0.344,5%,R,R,0.355,-4%,0.198,-7%,2,,0,-1%,0%,0%,3.1,3.1,3.1,-1.3,7.5,11.1,3.1,0.0,0.0
Ozzie Albies,,2B,3600,ATL,@WAS,5.47,Gray,0.390,12%,R,S,0.314,-8%,0.197,-9%,4,6,0,6%,-1%,3%,9.5,9.5,9.5,9.5,9.5,12.5,3.5,6.0,1.7
Bryce Harper,,OF,3600,PHI,@TEX,3.86,Eovaldi,0.288,-7%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
