Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Lucas Giolito,0,SP,7500,CWS,TB,40%,4.70,5.5,0.319,20.8%,6.58,26.4%,3.76,3.78,R,0.282,0.343,-1%,4%,0%,14.6,14.6,14.6,1.2,28.0,14.2,1.9,18.2,2.4
Merrill Kelly,,SP,7300,ARI,@COL,54%,5.28,4.5,0.322,21.9%,3.77,21.0%,4.26,4.08,R,0.288,0.313,-3%,4%,0%,13.4,13.4,13.4,8.7,18.1,13.4,1.8,21.3,2.9
David Peterson,,SP,7200,NYM,ATL,45%,3.97,4.5,0.346,20.7%,5.15,26.2%,3.82,3.54,L,0.321,0.335,1%,3%,0%,10.9,10.9,10.9,5.7,16.1,15.5,2.2,14.2,2.0
Eduardo Rodriguez,,SP,7000,DET,BAL,46%,3.66,5.5,,,5.28,23.9%,3.96,3.79,L,0.330,0.312,0%,4%,0%,18.4,18.4,18.4,3.1,33.7,16.3,2.3,0.0,0.0
Alek Manoah,4,SP,6900,TOR,SEA,51%,4.21,5.5,0.322,23.7%,4.32,24.0%,4.00,4.18,R,0.308,0.228,0%,0%,0%,9.9,9.9,9.9,-4.3,24.0,15.4,2.2,14.7,2.1
Grayson Rodriguez,,SP,6600,BAL,@DET,54%,3.34,6,,,3.08,,,,R,,,1%,2%,0%,13.2,13.2,13.2,7.9,18.6,18.2,2.8,0.0,0.0
Tyler Anderson,1,SP,6500,LAA,@MIL,44%,4.80,5,0.319,27.4%,4.76,18.8%,4.39,4.46,L,0.304,0.306,1%,5%,0%,4.3,4.3,4.3,-7.6,16.3,13.4,2.1,22.2,3.4
Kyle Freeland,,SP,6400,COL,ARI,46%,5.72,3,0.333,18.3%,4.65,18.2%,4.52,4.45,L,0.357,0.341,-11%,12%,0%,11.9,11.9,11.9,-1.9,25.8,9.2,1.4,9.9,1.5
Clarke Schmidt,,SP,6200,NYY,@TEX,33%,4.16,4.5,0.308,24.6%,6.24,23.5%,3.94,4.12,R,0.409,0.266,-1%,0%,0%,9.2,9.2,9.2,-0.8,19.1,12.4,2.0,10.1,1.6
Rich Hill,1,SP,5800,PIT,@WAS,56%,3.97,4.5,,,3.88,21.6%,4.34,4.49,L,0.270,0.335,4%,4%,0%,12.1,12.1,12.1,-1.3,25.4,14.2,2.4,0.0,0.0
Chad Kuhl,,SP,5400,WAS,PIT,44%,4.53,4,,,5.08,18.9%,4.92,4.96,R,0.352,0.367,3%,7%,0%,5.0,5.0,5.0,-1.2,11.2,12.3,2.3,0.0,0.0
Luis Cessa,,RP,5000,CIN,@OAK,50%,4.51,3.5,0.315,25.1%,3.81,17.5%,4.36,4.26,R,0.322,0.326,8%,1%,0%,-3.1,-3.1,-3.1,-19.9,13.7,9.9,2.0,7.8,1.6
Drew Rucinski,1,RP,4000,OAK,CIN,50%,4.49,4.5,0.314,24.0%,4.28,,,,R,,,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,12.2,3.0,1.6,0.4
