Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jacob deGrom,0,P,61,TEX,@KC,66%,3.06,8,0.311,22.1%,3.38,43.7%,1.70,1.61,R,0.226,0.208,0%,1%,0%,25.6,25.6,25.6,10.9,40.2,27.7,4.5,21.1,3.5
Corbin Burnes,,P,52,MIL,@SEA,57%,3.44,7.5,0.319,25.0%,4.62,32.2%,2.83,2.67,R,0.256,0.250,3%,0%,0%,15.0,15.0,15.0,-8.0,38.1,22.1,4.3,17.5,3.4
Kevin Gausman,0,P,48,TOR,@HOU,52%,3.91,6,0.318,21.8%,4.81,28.9%,3.16,3.01,R,0.269,0.295,2%,0%,0%,30.0,30.0,30.0,24.2,35.8,20.1,4.2,1.9,0.4
Cristian Javier,,P,48,HOU,TOR,48%,4.09,6,0.343,23.3%,5.00,31.3%,3.49,3.90,R,0.300,0.250,1%,0%,0%,16.0,16.0,16.0,7.7,24.4,18.8,3.9,22.5,4.7
Max Fried,1,P,48,ATL,@SD,56%,3.91,4,0.346,17.2%,4.18,23.4%,3.53,3.27,L,0.272,0.265,6%,2%,0%,8.4,8.4,8.4,8.4,8.4,14.3,3.0,23.4,4.9
Zack Wheeler,,P,45,PHI,@CWS,53%,3.89,6,,,4.62,28.1%,3.22,2.98,R,0.269,0.268,0%,5%,0%,16.4,16.4,16.4,10.8,22.0,0.0,0.0,0.0,0.0
Jesus Luzardo,,P,43,MIA,SF,53%,3.38,7,0.326,25.6%,4.93,26.1%,3.99,3.94,L,0.305,0.322,1%,0%,0%,25.4,25.4,25.4,17.1,33.7,22.1,5.1,11.8,2.7
Logan Webb,,P,41,SF,@MIA,47%,3.62,5,0.320,20.8%,3.06,23.6%,3.34,3.06,R,0.316,0.254,1%,0%,0%,17.1,17.1,17.1,6.2,28.0,18.1,4.4,15.9,3.9
Lance Lynn,0,P,41,CWS,PHI,47%,4.11,5.5,,,4.69,26.2%,3.57,3.68,R,0.298,0.264,0%,6%,0%,13.2,13.2,13.2,-2.0,28.5,0.0,0.0,0.0,0.0
Dustin May,,P,40,LAD,NYM,56%,3.94,4.5,0.341,19.2%,4.69,26.4%,3.77,3.59,R,0.285,0.256,1%,3%,0%,21.5,21.5,21.5,13.8,29.2,15.1,3.8,0.9,0.2
Hunter Greene,,P,39,CIN,TB,42%,5.19,6,0.322,20.2%,7.12,31.3%,3.31,3.60,R,0.306,0.341,-2%,4%,-1%,16.8,16.8,16.8,9.9,23.7,16.2,4.2,8.3,2.1
Jack Flaherty,0,P,37,STL,ARI,56%,3.94,4,0.315,20.2%,4.31,23.6%,4.49,4.46,R,0.311,0.309,1%,3%,0%,16.1,16.1,16.1,9.1,23.2,14.5,3.9,11.7,3.2
Hayden Wesneski,1,P,36,CHC,@OAK,55%,3.77,4.5,0.314,22.6%,3.88,22.2%,3.97,4.09,R,,,4%,2%,0%,0.4,0.4,0.4,-11.6,12.3,15.3,4.3,32.5,9.0
Merrill Kelly,,P,36,ARI,@STL,43%,4.56,4.5,0.331,21.7%,4.19,21.0%,4.24,4.07,R,0.291,0.310,9%,3%,0%,13.8,13.8,13.8,7.4,20.1,15.3,4.3,20.6,5.7
Kyle Freeland,,P,30,COL,PIT,56%,5.36,4,0.325,21.3%,4.12,18.3%,4.52,4.45,L,0.360,0.336,-8%,3%,0%,21.9,21.9,21.9,15.9,28.0,9.7,3.2,-12.1,-4.0
Hunter Gaddis,,P,29,CLE,@DET,54%,3.82,4,,,3.57,,,,R,,,1%,6%,0%,5.7,5.7,5.7,-11.4,22.8,0.0,0.0,0.0,0.0
Matthew Boyd,,P,29,DET,CLE,46%,4.18,5,,,4.62,20.2%,4.65,4.80,L,0.241,0.307,0%,6%,0%,10.2,10.2,10.2,9.8,10.6,0.0,0.0,0.0,0.0
Rich Hill,,P,29,PIT,@COL,44%,6.14,3.5,0.333,20.4%,3.94,21.3%,4.36,4.52,L,0.273,0.334,-14%,2%,0%,6.3,6.3,6.3,-6.6,19.2,8.2,2.8,26.8,9.2
Kyle Muller,,P,28,OAK,CHC,45%,4.23,4,0.330,20.5%,5.21,21.4%,4.93,4.71,L,,0.310,2%,2%,0%,9.1,9.1,9.1,-1.4,19.6,13.9,5.0,-7.5,-2.7
Jordan Lyles,,P,28,KC,TEX,34%,4.44,4.5,0.303,24.3%,5.60,18.8%,4.52,4.57,R,0.353,0.343,-1%,3%,0%,13.2,13.2,13.2,9.1,17.3,13.7,4.9,22.6,8.1
Chris Flexen,,P,25,SEA,MIL,42%,4.06,4,0.324,25.9%,4.81,16.3%,4.87,4.81,R,0.281,0.348,3%,0%,0%,-1.2,-1.2,-1.2,-24.7,22.3,12.8,5.1,13.7,5.5
David Peterson,,P,25,NYM,@LAD,43%,4.56,5,0.345,22.6%,5.31,26.1%,3.88,3.57,L,0.296,0.339,1%,2%,0%,11.9,11.9,11.9,4.1,19.7,14.7,5.9,15.7,6.3
Jalen Beeks,,P,25,TB,@CIN,57%,4.31,1.5,0.319,23.6%,4.93,27.6%,3.19,3.33,L,,0.293,-3%,3%,-1%,9.1,9.1,9.1,9.1,9.1,5.2,2.1,6.3,2.5
Ryan Weathers,,P,25,SD,ATL,43%,4.59,3.5,0.339,21.6%,5.44,17.4%,4.81,4.76,L,0.323,0.360,3%,3%,0%,14.1,14.1,14.1,7.8,20.3,11.3,4.5,15.9,6.4
