Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Julio Rodriguez,,OF,24,SEA,STL,4.18,Matz,0.327,1%,L,R,,2%,,7%,1,1,0,0%,0%,0%,9.0,10.1,10.1,3.6,16.6,8.4,3.5,11.3,4.7
Mike Trout,,OF,23,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.427,3%,0.348,13%,x,x,-,0%,0%,0%,6.3,9.5,9.5,1.8,17.3,0.0,0.0,0.0,0.0
Matt Olson,,1B,23,ATL,HOU,4.34,Brown,,1%,R,L,0.367,3%,0.258,2%,2,2,0,-2%,-2%,0%,10.0,11.6,11.6,1.9,21.2,8.4,3.7,2.6,1.1
Josh Lowe,,OF,22,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.369,6%,0.218,11%,5,7,2,-2%,0%,0%,13.1,12.9,12.9,5.8,19.9,7.9,3.6,17.7,8.0
Pete Alonso,,1B,22,NYM,@SF,4.20,DeSclafani,0.268,-11%,R,R,0.365,0%,0.241,-10%,4,4,0,-1%,-1%,0%,11.3,11.3,11.3,1.7,21.0,8.3,3.8,22.5,10.2
Matt Chapman,,3B,22,TOR,@NYY,4.01,German,0.320,-1%,R,R,0.324,-3%,0.195,-9%,4,4,1,1%,-5%,-10%,13.7,11.9,11.9,2.7,21.1,7.2,3.3,5.2,2.4
Aaron Judge,,OF,22,NYY,TOR,4.49,Kikuchi,0.368,10%,L,R,0.415,-2%,0.313,-1%,2,2,0,1%,-5%,-10%,7.7,10.1,10.1,2.2,18.1,10.7,4.9,2.6,1.2
Brandon Marsh,,OF,21,PHI,COL,5.32,Davis,,1%,R,L,0.333,7%,0.168,16%,5,5,0,0%,-1%,0%,10.5,10.0,10.0,2.2,17.8,7.8,3.7,7.1,3.4
Jake Burger,,3B,21,CWS,@TB,3.86,Faucher,,-1%,R,R,0.320,-3%,0.221,0%,6,6,-1,-11%,0%,0%,10.1,10.1,10.1,0.7,19.5,6.5,3.1,9.7,4.6
Yandy Diaz,,1B,21,TB,CWS,5.14,Kopech,0.292,-6%,R,R,0.346,-3%,0.124,-17%,1,1,0,-4%,0%,0%,11.0,10.9,10.9,0.3,21.5,8.3,4.0,7.1,3.4
Brandon Nimmo,,OF,21,NYM,@SF,4.20,DeSclafani,0.331,2%,R,L,0.365,0%,0.158,0%,1,1,0,1%,-1%,0%,12.3,10.5,10.5,2.6,18.4,8.8,4.2,7.1,3.4
Adley Rutschman,,C,21,BAL,DET,5.17,Lorenzen,0.315,-2%,R,L,0.390,6%,0.225,14%,2,2,0,2%,1%,0%,11.6,10.0,10.0,1.2,18.9,9.3,4.4,0.0,0.0
Max Muncy,,3B,20,LAD,@CHC,5.30,Smyly,0.301,-4%,L,L,0.365,2%,0.251,3%,4,,0,-2%,-5%,21%,15.8,11.5,11.5,-0.1,23.1,9.0,4.5,0.0,0.0
Will Smith,,C,20,LAD,@CHC,5.30,Smyly,0.329,2%,L,R,0.334,-4%,0.190,-9%,x,x,-,0%,0%,0%,10.3,11.2,11.2,3.8,18.6,0.0,0.0,0.0,0.0
Jose Ramirez,,3B,20,CLE,MIA,3.90,Garrett,0.358,8%,L,S,0.355,-4%,0.233,-9%,3,3,0,0%,-7%,-4%,9.3,9.4,9.4,2.6,16.1,8.0,4.0,0.0,0.0
Kyle Schwarber,,OF,20,PHI,COL,5.32,Davis,,1%,R,L,0.388,8%,0.331,23%,3,3,0,1%,-2%,0%,8.4,7.6,7.6,0.3,14.9,10.1,5.0,16.8,8.4
Trea Turner,,SS,20,PHI,COL,5.32,Davis,,-1%,R,R,0.348,-6%,0.155,-17%,2,2,0,2%,-1%,0%,8.9,8.7,8.7,0.8,16.6,9.7,4.8,2.6,1.3
Marcus Semien,,2B,20,TEX,OAK,5.11,Sears,0.321,1%,L,R,0.346,-1%,0.208,-9%,1,1,0,-1%,-3%,0%,14.3,10.6,10.6,1.7,19.5,9.6,4.8,2.6,1.3
Brandon Lowe,,2B,20,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.372,5%,0.260,4%,2,2,0,-3%,0%,0%,14.5,10.9,10.9,0.8,21.1,9.2,4.6,20.6,10.3
Wander Franco,,SS,20,TB,CWS,5.14,Kopech,0.303,-4%,R,L,0.318,-7%,0.151,-11%,4,4,-1,-2%,0%,0%,8.0,10.3,10.3,2.0,18.6,8.1,4.0,2.6,1.3
Cal Raleigh,,C,20,SEA,STL,4.18,Matz,0.317,-3%,L,L,0.307,-4%,0.183,-17%,x,x,-,0%,0%,0%,8.7,8.1,8.1,1.8,14.4,0.0,0.0,0.0,0.0
Yordan Alvarez,,OF,20,HOU,@ATL,4.16,Elder,0.280,-5%,R,L,0.395,-1%,0.286,1%,3,3,0,-3%,-2%,0%,9.7,10.4,10.4,3.5,17.3,9.4,4.7,18.7,9.3
Ronald Acuna Jr.,,OF,20,ATL,HOU,4.34,Brown,,-1%,R,R,0.374,0%,0.212,-2%,1,1,0,1%,-2%,0%,12.6,12.2,12.2,5.2,19.2,9.6,4.8,12.3,6.2
Hunter Renfroe,,OF,19,LAA,KC,5.11,Clarke,0.333,1%,R,R,0.331,-5%,0.236,-7%,4,5,1,2%,2%,0%,9.2,9.0,9.0,0.9,17.1,8.7,4.6,2.6,1.4
Freddie Freeman,,1B,19,LAD,@CHC,5.30,Smyly,0.301,-4%,L,L,0.341,-9%,0.177,-7%,2,,0,0%,-4%,19%,7.6,8.8,8.8,0.4,17.1,9.7,5.1,0.0,0.0
Mookie Betts,,OF,19,LAD,@CHC,5.30,Smyly,0.329,2%,L,R,0.364,0%,0.210,-7%,1,,0,-3%,-4%,20%,8.3,8.2,8.2,1.4,15.1,11.2,5.9,2.6,1.4
Joey Gallo,,1B,19,MIN,WAS,4.52,Williams,0.343,5%,R,L,0.337,1%,0.258,1%,7,7,-1,1%,-12%,0%,10.7,10.7,10.7,-4.4,25.8,7.1,3.7,19.4,10.2
