Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jose Ramirez,,3B,3800,CLE,@DET,4.28,Turnbull,0.299,-5%,R,S,0.379,3%,0.266,5%,3,,0,-7%,-6%,0%,10.9,11.7,11.7,2.7,20.7,12.8,3.4,25.7,6.8
Randy Arozarena,1,OF,3800,TB,@CIN,5.83,Stoudt,,-1%,R,R,0.326,-7%,0.161,-17%,3,,0,17%,-4%,0%,13.9,14.4,14.4,4.4,24.5,13.3,3.5,18.2,4.8
Max Muncy,,3B,3700,LAD,NYM,3.99,Scherzer,0.290,-7%,R,L,0.348,-2%,0.235,-3%,4,4,0,-2%,-3%,0%,18.5,14.7,14.7,-2.0,31.4,10.2,2.8,9.0,2.4
Mookie Betts,,OF,3700,LAD,NYM,3.99,Scherzer,0.240,-18%,R,R,0.362,0%,0.236,5%,x,x,-,0%,0%,0%,11.8,11.1,11.1,1.8,20.4,0.0,0.0,0.0,0.0
Paul Goldschmidt,2,1B,3700,STL,ARI,6.12,Bumgarner,0.349,6%,L,R,0.460,14%,0.322,30%,3,,0,-3%,0%,1%,13.7,13.1,13.1,4.8,21.5,15.7,4.2,3.0,0.8
Vladimir Guerrero Jr.,,1B,3700,TOR,@HOU,4.50,Garcia,0.270,-11%,R,R,0.390,4%,0.254,8%,3,3,0,-2%,2%,1%,9.3,12.1,12.1,4.0,20.1,11.9,3.2,0.0,0.0
Shohei Ohtani,1,OF,3700,LAA,@NYY,4.51,Brito,,1%,R,L,0.387,3%,0.284,5%,2,2,0,-3%,-5%,1%,17.0,17.8,17.8,2.3,33.4,12.8,3.5,3.0,0.8
Gleyber Torres,,2B,3700,NYY,LAA,4.99,Canning,0.355,4%,R,R,0.311,-6%,0.135,-19%,4,4,0,0%,-4%,1%,6.1,11.9,11.9,-1.7,25.5,10.7,2.9,3.5,0.9
Brandon Marsh,,OF,3600,PHI,@CWS,4.31,Clevinger,0.313,-2%,R,L,0.329,7%,0.164,15%,5,,0,2%,-3%,-1%,12.8,12.9,12.9,2.0,23.7,9.1,2.5,21.7,6.0
Trea Turner,,SS,3600,PHI,@CWS,4.31,Clevinger,0.309,-3%,R,R,0.347,-6%,0.152,-18%,2,,0,-1%,-3%,-1%,9.9,10.1,10.1,1.2,19.0,11.6,3.2,40.4,11.2
Andrew McCutchen,2,OF,3600,PIT,@COL,5.64,Gomber,0.349,6%,L,R,0.378,14%,0.255,36%,3,3,0,25%,-5%,0%,14.5,13.0,13.0,2.6,23.4,13.0,3.6,31.4,8.7
Nolan Arenado,1,3B,3600,STL,ARI,6.12,Bumgarner,0.349,6%,L,R,0.387,7%,0.293,24%,4,,0,-3%,0%,1%,11.9,10.7,10.7,1.1,20.3,13.6,3.8,12.2,3.4
Patrick Wisdom,,3B,3600,CHC,@OAK,3.88,Miller,,-1%,R,R,0.320,-4%,0.239,-8%,6,6,0,-10%,-3%,0%,15.3,15.6,15.6,0.8,30.4,9.5,2.6,22.2,6.2
Andres Gimenez,1,2B/SS,3600,CLE,@DET,4.28,Turnbull,0.299,-5%,R,L,0.332,-2%,0.159,3%,2,,3,-7%,-6%,0%,9.2,11.3,11.3,2.6,20.0,11.4,3.2,15.2,4.2
Freddie Freeman,1,1B,3600,LAD,NYM,3.99,Scherzer,0.290,-7%,R,L,0.399,6%,0.199,4%,2,2,0,-2%,-2%,0%,12.2,11.9,11.9,0.3,23.5,11.8,3.3,6.2,1.7
George Springer,,OF,3600,TOR,@HOU,4.50,Garcia,0.270,-11%,R,R,0.357,-1%,0.231,0%,1,1,0,-2%,2%,1%,11.2,10.4,10.4,0.9,20.0,11.4,3.2,0.0,0.0
Ryan Mountcastle,,1B,3600,BAL,@WAS,4.84,Gore,0.318,0%,L,R,0.338,4%,0.228,11%,3,3,0,-3%,-3%,0%,13.4,14.1,14.1,-2.4,30.7,11.0,3.1,0.0,0.0
Cedric Mullins,,OF,3600,BAL,@WAS,4.84,Gore,0.318,0%,L,S,0.298,-12%,0.140,-23%,9,x,-7,-3%,-2%,0%,13.0,14.7,14.7,2.4,26.9,9.9,2.8,3.0,0.8
Chas McCormick,,OF,3600,HOU,TOR,4.50,Berrios,0.281,-9%,R,R,0.305,-8%,0.148,-16%,x,x,-,0%,0%,0%,15.6,15.6,15.6,4.3,26.9,0.0,0.0,0.0,0.0
Taylor Ward,,OF,3600,LAA,@NYY,4.51,Brito,,-1%,R,R,0.355,3%,0.206,16%,1,1,0,-1%,-4%,1%,7.1,10.9,10.9,2.0,19.7,10.8,3.0,6.5,1.8
Bryce Harper,,OF,3500,PHI,@CWS,4.31,Clevinger,0.313,-2%,R,L,0.432,7%,0.324,18%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Riley,,3B,3500,ATL,@SD,4.66,Martinez,0.315,-2%,R,R,0.371,-2%,0.233,-5%,3,3,0,-10%,-2%,0%,10.3,11.8,11.8,4.6,19.0,11.3,3.2,3.0,0.9
Willy Adames,,SS,3500,MIL,@SEA,4.03,Gonzales,0.338,4%,L,R,0.300,-9%,0.186,-13%,2,2,0,-3%,0%,0%,15.3,13.0,13.0,1.6,24.4,11.2,3.2,3.0,0.9
Nico Hoerner,,2B,3500,CHC,@OAK,3.88,Miller,,-1%,R,R,0.324,0%,0.109,2%,1,1,0,-6%,-2%,0%,15.4,13.3,13.3,3.4,23.1,10.1,2.9,12.0,3.4
Juan Soto,,OF,3500,SD,ATL,4.34,Morton,0.303,-4%,R,L,0.426,9%,0.247,12%,3,3,0,-3%,-2%,0%,9.3,10.3,10.3,0.6,20.0,12.9,3.7,21.7,6.2
Sean Murphy,,C,3500,ATL,@SD,4.66,Martinez,0.315,-2%,R,R,0.324,-2%,0.182,-5%,4,4,0,-10%,-2%,0%,18.2,14.8,14.8,-1.3,30.9,9.8,2.8,3.0,0.9
Will Smith,,C,3500,LAD,NYM,3.99,Scherzer,0.240,-18%,R,R,0.365,3%,0.232,6%,x,x,-,0%,0%,0%,13.8,15.2,15.2,4.6,25.7,0.0,0.0,0.0,0.0
Jose Altuve,,2B,3500,HOU,TOR,4.50,Berrios,0.281,-9%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Renfroe,,OF,3500,LAA,@NYY,4.51,Brito,,-1%,R,R,0.332,-5%,0.237,-7%,5,5,0,0%,-5%,1%,18.0,12.8,12.8,1.0,24.5,10.1,2.9,9.2,2.6
Jonathan India,,2B,3500,CIN,TB,3.67,Rasmussen,0.278,-10%,R,R,0.344,0%,0.177,8%,1,,0,5%,-3%,0%,12.4,12.4,12.4,5.2,19.6,9.9,2.8,6.0,1.7
Anthony Rizzo,,1B,3500,NYY,LAA,4.99,Canning,0.331,3%,R,L,0.337,-3%,0.221,3%,3,3,0,1%,-5%,1%,11.8,11.4,11.4,0.2,22.7,12.0,3.4,9.0,2.6
Alec Bohm,,3B,3400,PHI,@CWS,4.31,Clevinger,0.309,-3%,R,R,0.280,-10%,0.089,-25%,7,,-1,0%,-3%,-1%,14.6,12.4,12.4,-0.7,25.4,8.2,2.4,0.0,0.0
Tim Anderson,,SS,3400,CWS,PHI,4.19,Walker,0.300,-5%,R,R,0.323,-8%,0.124,-20%,x,x,-,0%,0%,0%,12.1,12.3,12.3,-0.9,25.6,0.0,0.0,0.0,0.0
Adolis Garcia,1,OF,3400,TEX,@KC,4.72,Singer,0.312,-2%,R,R,0.325,3%,0.212,2%,4,,0,2%,-2%,0%,11.8,12.1,12.1,1.0,23.2,11.4,3.4,13.2,3.9
Marcus Semien,1,2B,3400,TEX,@KC,4.72,Singer,0.312,-2%,R,R,0.348,0%,0.241,5%,1,,0,2%,-2%,0%,18.0,13.9,13.9,1.6,26.2,12.3,3.6,28.4,8.4
Thairo Estrada,,2B/SS,3400,SF,@MIA,4.00,Rogers,0.315,-1%,L,R,0.328,1%,0.175,10%,1,,0,-4%,1%,0%,13.3,13.4,13.4,1.7,25.2,11.0,3.2,6.2,1.8
Ian Happ,,OF,3400,CHC,@OAK,3.88,Miller,,1%,R,S,0.347,3%,0.206,11%,3,3,0,-8%,-3%,0%,11.9,13.2,13.2,0.5,25.9,10.2,3.0,24.9,7.3
Lars Nootbaar,,OF,3400,STL,ARI,6.12,Bumgarner,0.320,0%,L,L,0.376,-3%,0.203,-13%,x,x,-,0%,0%,0%,15.5,15.5,15.5,4.2,26.7,0.0,0.0,0.0,0.0
Rowdy Tellez,,1B,3400,MIL,@SEA,4.03,Gonzales,0.311,-2%,L,L,0.313,-4%,0.161,-24%,x,x,-,0%,0%,0%,14.1,11.7,11.7,-0.8,24.3,0.0,0.0,10.0,2.9
Jarred Kelenic,,OF,3400,SEA,MIL,4.47,Lauer,0.289,-8%,L,L,0.233,-10%,0.104,-28%,6,x,0,-8%,0%,0%,16.4,12.2,12.2,2.1,22.2,8.1,2.4,6.5,1.9
Nelson Cruz,,OF,3400,SD,ATL,4.34,Morton,0.290,-7%,R,R,0.307,-11%,0.167,-21%,x,x,-,0%,0%,0%,12.4,11.3,11.3,-4.6,27.2,0.0,0.0,0.0,0.0
Nolan Gorman,,2B,3400,STL,ARI,6.12,Bumgarner,0.320,0%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,10.9,12.3,12.3,1.7,22.9,0.0,0.0,29.2,8.6
Connor Joe,1,OF,3400,PIT,@COL,5.64,Gomber,0.349,6%,L,R,0.343,3%,0.162,9%,5,5,0,25%,-5%,0%,12.3,12.0,12.0,1.5,22.5,12.0,3.5,28.1,8.3
Yandy Diaz,1,1B/3B,3400,TB,@CIN,5.83,Stoudt,,-1%,R,R,0.344,-3%,0.120,-19%,1,,0,16%,-4%,0%,12.4,13.9,13.9,-0.9,28.7,12.0,3.5,24.7,7.3
Josh Lowe,1,OF,3400,TB,@CIN,5.83,Stoudt,,1%,R,L,0.369,6%,0.222,11%,6,,2,15%,-4%,0%,15.9,16.8,16.8,6.7,26.8,11.1,3.3,25.4,7.5
Starling Marte,,OF,3300,NYM,@LAD,4.51,Syndergaard,0.305,-3%,R,R,0.360,3%,0.154,-4%,2,2,0,5%,-2%,0%,12.3,10.4,10.4,-1.1,21.9,12.9,3.9,0.0,0.0
Ty France,1,1B,3300,SEA,MIL,4.47,Lauer,0.307,-3%,L,R,0.339,-1%,0.172,7%,2,2,0,-2%,0%,0%,12.8,13.2,13.2,5.5,20.9,10.4,3.2,9.2,2.8
Brandon Nimmo,0,OF,3300,NYM,@LAD,4.51,Syndergaard,0.337,2%,R,L,0.360,-1%,0.155,0%,1,1,0,-1%,-2%,0%,13.9,12.2,12.2,2.6,21.8,11.5,3.5,37.4,11.3
Corbin Carroll,,OF,3300,ARI,@STL,4.38,Woodford,0.333,1%,R,L,0.374,4%,0.276,11%,3,,2,-10%,0%,1%,14.0,12.6,12.6,0.8,24.3,11.0,3.3,24.0,7.3
Cody Bellinger,,OF,3300,CHC,@OAK,3.88,Miller,,1%,R,L,0.289,-2%,0.188,0%,4,5,2,-9%,-3%,0%,14.6,12.9,12.9,3.8,21.9,9.3,2.8,12.9,3.9
Dansby Swanson,,SS,3300,CHC,@OAK,3.88,Miller,,-1%,R,R,0.327,-1%,0.175,0%,2,2,0,-8%,-3%,0%,9.6,11.3,11.3,3.1,19.5,10.2,3.1,18.6,5.6
Ji-Hwan Bae,,2B,3300,PIT,@COL,5.64,Gomber,0.294,-5%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,11.2,11.8,11.8,0.6,23.0,0.0,0.0,9.2,2.8
Jose Siri,,OF,3300,TB,@CIN,5.83,Stoudt,,-1%,R,R,0.308,1%,0.170,1%,x,x,-,0%,0%,0%,16.3,16.3,16.3,7.8,24.8,0.0,0.0,0.0,0.0
DJ LeMahieu,,2B/1B/3B,3300,NYY,LAA,4.99,Canning,0.355,4%,R,R,0.325,-5%,0.116,-10%,5,5,-2,0%,-4%,1%,12.7,12.2,12.2,4.8,19.5,9.3,2.8,0.0,0.0
Masataka Yoshida,,OF,3300,BOS,MIN,4.21,Ryan,0.273,-10%,R,L,0.247,0%,0.133,0%,x,x,-,0%,0%,0%,7.7,9.8,9.8,-0.8,20.5,0.0,0.0,0.0,0.0
Byron Buxton,,OF,3300,MIN,@BOS,4.79,Kluber,0.326,1%,R,R,0.368,-1%,0.303,2%,3,3,-1,17%,-9%,0%,8.8,9.1,9.1,1.6,16.7,13.4,4.1,15.4,4.7
Kyle Schwarber,0,OF,3200,PHI,@CWS,4.31,Clevinger,0.313,-2%,R,L,0.390,8%,0.335,24%,3,,0,9%,-4%,-3%,13.6,10.9,10.9,1.1,20.6,12.5,3.9,0.0,0.0
Nick Castellanos,,OF,3200,PHI,@CWS,4.31,Clevinger,0.309,-3%,R,R,0.346,-3%,0.197,-5%,4,,0,0%,-3%,-2%,12.3,11.1,11.1,2.4,19.9,9.8,3.1,6.5,2.0
Nathaniel Lowe,,1B,3200,TEX,@KC,4.72,Singer,0.327,1%,R,L,0.345,-1%,0.177,2%,3,,0,1%,-2%,0%,11.3,10.8,10.8,2.3,19.2,11.7,3.7,12.4,3.9
Charlie Blackmon,,OF,3200,COL,PIT,5.36,Oviedo,0.318,-1%,R,L,0.322,-6%,0.166,0%,2,3,1,10%,-5%,0%,8.2,9.4,9.4,1.3,17.6,10.2,3.2,3.0,0.9
Elias Diaz,,C,3200,COL,PIT,5.36,Oviedo,0.306,-3%,R,R,0.309,-1%,0.186,10%,x,x,-,0%,0%,0%,12.1,10.4,10.4,1.2,19.6,0.0,0.0,0.0,0.0
Michael Conforto,,OF,3200,SF,@MIA,4.00,Rogers,0.295,-6%,L,L,0.308,-6%,0.126,-21%,x,x,-,0%,0%,0%,13.4,12.4,12.4,-1.6,26.5,0.0,0.0,22.2,6.9
J.D. Davis,,3B,3200,SF,@MIA,4.00,Rogers,0.315,-1%,L,R,0.342,-3%,0.171,-6%,4,,0,-4%,1%,0%,14.2,12.8,12.8,-1.8,27.4,9.4,2.9,3.0,0.9
Carlos Santana,,1B,3200,PIT,@COL,5.64,Gomber,0.349,6%,L,S,0.362,14%,0.163,0%,4,4,0,25%,-6%,0%,9.1,9.5,9.5,-0.2,19.3,11.1,3.5,22.1,6.9
Steven Kwan,,OF,3200,CLE,@DET,4.28,Turnbull,0.299,-5%,R,L,0.349,4%,0.116,19%,1,,0,-1%,-4%,0%,10.1,11.0,11.0,2.1,19.9,11.2,3.5,6.2,1.9
James Outman,,OF,3200,LAD,NYM,3.99,Scherzer,0.290,-7%,R,L,0.427,5%,0.298,9%,1,1,4,-3%,-3%,0%,11.2,13.3,13.3,1.7,24.9,11.0,3.4,3.0,0.9
Ryan McMahon,,2B/3B,3200,COL,PIT,5.36,Oviedo,0.318,-1%,R,L,0.345,5%,0.213,10%,4,5,1,9%,-5%,0%,9.4,9.1,9.1,1.6,16.6,10.5,3.3,15.5,4.8
Travis d'Arnaud,,C,3200,ATL,@SD,4.66,Martinez,0.315,-2%,R,R,0.300,-8%,0.182,-6%,x,x,-,0%,0%,0%,8.6,8.6,8.6,-0.8,18.1,0.0,0.0,0.0,0.0
Giancarlo Stanton,,OF,3200,NYY,LAA,4.99,Canning,0.355,4%,R,R,0.356,1%,0.263,5%,x,x,-,0%,0%,0%,10.7,11.8,11.8,3.5,20.2,0.0,0.0,0.0,0.0
Jeremy Pena,,SS,3200,HOU,TOR,4.50,Berrios,0.281,-9%,R,R,0.284,-7%,0.151,-12%,6,6,0,-1%,2%,1%,11.2,10.9,10.9,1.0,20.8,8.9,2.8,37.9,11.8
Joey Gallo,1,OF,3200,MIN,@BOS,4.79,Kluber,0.306,-3%,R,L,0.336,1%,0.256,1%,7,8,0,4%,-7%,0%,14.2,14.2,14.2,-8.9,37.3,9.5,3.0,28.7,9.0
Austin Hays,,OF,3200,BAL,@WAS,4.84,Gore,0.318,0%,L,R,0.338,5%,0.194,5%,1,1,3,-3%,-3%,0%,13.3,13.0,13.0,-1.6,27.6,11.2,3.5,0.0,0.0
Yoan Moncada,,3B,3100,CWS,PHI,4.19,Walker,0.303,-4%,R,S,0.319,-2%,0.152,-2%,x,x,-,0%,0%,0%,11.0,11.0,11.0,-1.7,23.8,0.0,0.0,0.0,0.0
Jonah Heim,,C,3100,TEX,@KC,4.72,Singer,0.327,1%,R,S,0.271,-7%,0.151,-10%,6,,0,2%,-2%,0%,10.6,10.7,10.7,-0.2,21.6,9.2,3.0,38.1,12.3
Andrew Vaughn,,1B/OF,3100,CWS,PHI,4.19,Walker,0.300,-5%,R,R,0.305,-4%,0.151,-4%,3,,0,1%,-3%,-2%,9.4,10.0,10.0,3.5,16.5,9.1,2.9,25.2,8.1
J.T. Realmuto,,C,3100,PHI,@CWS,4.31,Clevinger,0.309,-3%,R,R,0.350,0%,0.198,0%,6,,-1,0%,-3%,-2%,9.4,9.5,9.5,-1.3,20.3,10.3,3.3,9.0,2.9
Bobby Witt Jr.,1,SS/3B,3100,KC,TEX,4.78,Perez,0.328,1%,L,R,0.307,1%,0.222,13%,1,,0,1%,-2%,0%,13.5,11.1,11.1,-0.4,22.5,12.2,3.9,18.7,6.0
Bryson Stott,,2B,3100,PHI,@CWS,4.31,Clevinger,0.313,-2%,R,L,0.293,-2%,0.123,1%,1,,1,3%,-3%,-1%,11.8,9.6,9.6,2.5,16.6,9.9,3.2,15.7,5.1
Mitch Garver,,C,3100,TEX,@KC,4.72,Singer,0.312,-2%,R,R,0.336,-6%,0.211,-13%,x,x,-,0%,0%,0%,12.6,12.6,12.6,-9.5,34.8,0.0,0.0,0.0,0.0
Trayce Thompson,,OF,3100,LAD,NYM,3.99,Scherzer,0.240,-18%,R,R,0.428,6%,0.319,10%,x,x,-,0%,0%,0%,6.2,12.4,12.4,-9.6,34.3,0.0,0.0,0.0,0.0
J.D. Martinez,,OF,3100,LAD,NYM,3.99,Scherzer,0.240,-18%,R,R,0.351,-6%,0.203,-14%,3,3,1,1%,-3%,0%,12.8,11.6,11.6,-2.4,25.7,9.4,3.0,12.5,4.0
Ozzie Albies,,2B,3100,ATL,@SD,4.66,Martinez,0.317,-1%,R,S,0.313,-8%,0.202,-6%,6,6,0,-4%,-2%,0%,12.3,9.6,9.6,-0.1,19.3,9.9,3.2,0.0,0.0
Brian Anderson,,3B/OF,3100,MIL,@SEA,4.03,Gonzales,0.338,4%,L,R,0.298,-2%,0.166,13%,5,6,0,-4%,0%,0%,6.3,11.2,11.2,-3.3,25.7,8.8,2.8,6.2,2.0
Christian Yelich,,OF,3100,MIL,@SEA,4.03,Gonzales,0.311,-2%,L,L,0.342,1%,0.188,18%,x,x,-,0%,0%,0%,14.6,12.2,12.2,2.7,21.8,0.0,0.0,0.0,0.0
Kris Bryant,1,OF,3100,COL,PIT,5.36,Oviedo,0.306,-3%,R,R,0.346,-7%,0.175,-19%,3,2,-1,11%,-5%,0%,10.8,10.2,10.2,1.4,18.9,10.6,3.4,9.2,3.0
Jorge Soler,,OF,3100,MIA,SF,4.00,Cobb,0.297,-5%,R,R,0.308,-6%,0.179,-19%,4,,-1,-3%,1%,0%,11.8,11.0,11.0,-1.2,23.1,8.9,2.9,9.0,2.9
Luis Arraez,1,2B/1B,3100,MIA,SF,4.00,Cobb,0.301,-5%,R,L,0.357,5%,0.104,16%,3,,0,-3%,1%,0%,11.4,11.1,11.1,1.3,20.9,9.2,3.0,12.0,3.9
Myles Straw,,OF,3100,CLE,@DET,4.28,Turnbull,0.278,-7%,R,R,0.289,1%,0.072,15%,9,,-1,2%,-4%,0%,8.1,10.9,10.9,0.4,21.4,7.8,2.5,0.0,0.0
Josh Rojas,,3B,3100,ARI,@STL,4.38,Woodford,0.333,1%,R,L,0.332,1%,0.140,9%,1,,0,-9%,0%,1%,11.5,11.1,11.1,1.1,21.1,10.9,3.5,0.0,0.0
Franchy Cordero,,1B,3100,NYY,LAA,4.99,Canning,0.331,3%,R,L,0.289,1%,0.170,6%,9,x,-3,1%,-4%,1%,12.7,12.7,12.7,1.3,24.0,8.3,2.7,0.0,0.0
Spencer Steer,,3B,3100,CIN,TB,3.67,Rasmussen,0.278,-10%,R,R,0.299,-3%,0.117,-9%,x,x,-,0%,0%,0%,11.5,11.5,11.5,3.7,19.3,0.0,0.0,0.0,0.0
Harold Ramirez,,OF,3100,TB,@CIN,5.83,Stoudt,,-1%,R,R,0.300,-5%,0.114,-5%,x,x,-,0%,0%,0%,12.7,10.7,10.7,-1.8,23.1,0.0,0.0,0.0,0.0
Logan O'Hoppe,1,C,3100,LAA,@NYY,4.51,Brito,,-1%,R,R,0.306,-1%,0.152,-3%,x,x,-,0%,0%,0%,9.3,10.3,10.3,1.4,19.2,0.0,0.0,0.0,0.0
Josh Jung,,3B,3000,TEX,@KC,4.72,Singer,0.312,-2%,R,R,0.274,-4%,0.161,-4%,5,,0,3%,-2%,0%,10.0,11.1,11.1,2.2,20.0,9.5,3.2,9.2,3.1
Jake Burger,,3B,3000,CWS,PHI,4.19,Walker,0.300,-5%,R,R,0.321,-2%,0.224,0%,6,,-1,1%,-4%,-2%,14.7,14.7,14.7,1.6,27.7,8.7,2.9,3.0,1.0
Corey Seager,,SS,3000,TEX,@KC,4.72,Singer,0.327,1%,R,L,0.360,3%,0.201,-2%,x,x,-,0%,0%,0%,11.1,11.5,11.5,2.1,20.8,0.0,0.0,0.0,0.0
Alec Burleson,,OF,3000,STL,ARI,6.12,Bumgarner,0.320,0%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,8.1,9.1,9.1,-1.1,19.4,0.0,0.0,3.0,1.0
Garrett Cooper,,1B,3000,MIA,SF,4.00,Cobb,0.297,-5%,R,R,0.340,-1%,0.171,-4%,2,,0,-2%,1%,0%,10.6,9.3,9.3,-1.2,19.8,9.0,3.0,9.5,3.2
Jasrado Chisholm Jr.,,OF,3000,MIA,SF,4.00,Cobb,0.301,-5%,R,L,0.351,6%,0.232,10%,1,,1,-3%,1%,0%,14.0,11.0,11.0,-0.1,22.2,11.7,3.9,9.0,3.0
Joc Pederson,,OF,3000,SF,@MIA,4.00,Rogers,0.295,-6%,L,L,0.300,-9%,0.101,-32%,x,x,-,0%,0%,0%,11.3,11.3,11.3,2.8,19.8,0.0,0.0,0.0,0.0
