Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Brandon Nimmo,2,OF,3500,NYM,WAS,4.99,Gray,0.382,12%,R,L,0.365,0%,0.160,1%,1,1,0,-5%,-4%,0%,15.3,13.3,13.3,3.0,23.6,12.0,3.4,6.0,1.7
Nolan Gorman,,2B,3500,STL,@SF,4.72,Brebbia,0.324,1%,R,L,0.346,2%,0.230,6%,3,3,2,-5%,-1%,0%,11.7,12.9,12.9,1.8,24.0,10.6,3.0,0.0,0.0
Kyle Schwarber,,OF,3500,PHI,SEA,4.64,Gonzales,0.309,-3%,L,L,0.315,-12%,0.179,-33%,3,3,0,0%,-8%,0%,9.6,10.1,10.1,0.5,19.7,11.1,3.2,6.2,1.8
Jose Altuve,,2B,3500,HOU,@TB,3.22,Rasmussen,0.277,-10%,R,R,0.370,-2%,0.215,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarred Kelenic,,OF,3500,SEA,@PHI,4.36,Falter,0.294,-4%,L,L,0.229,-12%,0.100,-30%,6,6,0,8%,-7%,0%,14.1,12.7,12.7,3.2,22.3,8.3,2.4,27.7,7.9
Bryce Harper,,OF,3500,PHI,SEA,4.64,Gonzales,0.309,-3%,L,L,0.371,-8%,0.220,-20%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Happ,,OF,3400,CHC,SD,3.55,Snell,0.314,-2%,L,S,0.313,-5%,0.132,-20%,3,3,0,-1%,-9%,-9%,13.3,13.3,13.3,1.4,25.3,9.0,2.6,3.0,0.9
Anthony Rizzo,,1B,3400,NYY,@MIN,3.08,Ryan,0.274,-10%,R,L,0.336,-3%,0.221,4%,2,3,1,1%,-8%,0%,9.2,11.0,11.0,0.3,21.7,9.7,2.9,0.0,0.0
Austin Riley,2,3B,3400,ATL,MIA,5.39,Hoeing,,-1%,R,R,0.369,-2%,0.231,-6%,3,3,0,2%,-5%,0%,11.6,11.7,11.7,2.9,20.5,12.1,3.6,6.5,1.9
Luis Robert Jr.,,OF,3400,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.322,-8%,0.156,-16%,1,1,1,0%,-9%,0%,5.3,10.5,10.5,-1.7,22.8,10.3,3.0,0.0,0.0
Tim Anderson,,SS,3400,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.323,-8%,0.124,-20%,x,x,-,0%,0%,0%,12.1,12.3,12.3,-0.9,25.6,0.0,0.0,0.0,0.0
James Outman,,OF,3400,LAD,@PIT,4.33,Oviedo,0.311,-2%,R,L,0.481,7%,0.411,17%,4,3,-1,7%,-6%,0%,13.8,15.3,15.3,-0.4,31.1,10.9,3.2,15.2,4.5
Brian Anderson,,3B/OF,3300,MIL,DET,4.77,Turnbull,0.283,-6%,R,R,0.322,3%,0.140,-6%,6,6,-1,1%,-10%,0%,11.6,11.6,11.6,-2.8,26.0,8.8,2.7,0.0,0.0
Bobby Witt Jr.,0,SS/3B,3300,KC,@ARI,4.38,Nelson,,-1%,R,R,0.314,1%,0.163,-8%,1,1,0,-2%,2%,0%,9.9,10.8,10.8,0.2,21.4,12.5,3.8,12.2,3.7
Willy Adames,0,SS,3300,MIL,DET,4.77,Turnbull,0.283,-6%,R,R,0.348,6%,0.230,8%,3,3,0,1%,-11%,0%,9.9,11.4,11.4,0.8,21.9,11.1,3.4,6.0,1.8
Josh Jung,,3B,3300,TEX,@CIN,4.97,Weaver,0.322,3%,R,R,0.269,-5%,0.143,-8%,5,5,0,15%,-7%,0%,13.5,11.8,11.8,1.0,22.5,10.3,3.1,13.0,3.9
Alex Verdugo,,OF,3300,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.354,6%,0.161,21%,1,1,0,-1%,-7%,0%,13.7,11.8,11.8,3.4,20.1,9.5,2.9,3.0,0.9
Spencer Steer,1,3B,3300,CIN,TEX,4.53,Perez,0.328,1%,L,R,0.419,5%,0.222,9%,2,2,1,5%,-6%,0%,11.2,10.6,10.6,2.4,18.9,10.7,3.2,0.0,0.0
Connor Joe,,OF,3300,PIT,LAD,4.17,Syndergaard,0.301,-4%,R,R,0.331,-2%,0.143,-5%,6,5,-2,-1%,-5%,0%,14.9,14.0,14.0,3.2,24.9,8.8,2.7,0.0,0.0
Ty France,,1B,3300,SEA,@PHI,4.36,Falter,0.336,3%,L,R,0.335,-2%,0.169,6%,2,2,0,6%,-6%,0%,9.4,11.9,11.9,4.2,19.7,10.3,3.1,0.0,0.0
Austin Hays,,OF,3300,BAL,BOS,5.01,Kluber,0.322,0%,R,R,0.315,-2%,0.182,-1%,8,6,-5,2%,-7%,0%,9.0,11.4,11.4,-2.1,24.8,9.1,2.8,0.0,0.0
Harold Ramirez,,OF,3300,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.311,-4%,0.128,0%,x,x,-,0%,0%,0%,14.6,12.8,12.8,0.6,24.9,0.0,0.0,0.0,0.0
Andrew McCutchen,,OF,3300,PIT,LAD,4.17,Syndergaard,0.301,-4%,R,R,0.302,-9%,0.144,-24%,3,3,0,-2%,-5%,0%,12.1,12.4,12.4,1.3,23.4,9.4,2.8,25.7,7.8
Jose Siri,,OF,3300,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.308,1%,0.170,1%,9,8,0,-5%,0%,0%,16.3,16.3,16.3,7.8,24.8,8.1,2.5,3.0,0.9
Jeremy Pena,,SS,3300,HOU,@TB,3.22,Rasmussen,0.277,-10%,R,R,0.290,-6%,0.159,-10%,2,2,3,-9%,0%,0%,13.0,11.8,11.8,0.6,22.9,8.6,2.6,18.7,5.7
Nick Castellanos,,OF,3300,PHI,SEA,4.64,Gonzales,0.336,3%,L,R,0.384,7%,0.240,14%,4,4,0,2%,-7%,0%,11.9,11.5,11.5,0.9,22.1,10.5,3.2,6.0,1.8
Geraldo Perdomo,,SS,3200,ARI,KC,5.12,Singer,0.328,1%,R,L,0.276,0%,0.110,23%,9,9,-1,3%,2%,0%,9.1,12.5,12.5,0.9,24.2,7.8,2.4,9.0,2.8
Michael Conforto,0,OF,3200,SF,STL,4.78,Woodford,0.348,3%,R,L,0.342,4%,0.196,17%,2,2,1,-4%,-1%,0%,9.7,11.1,11.1,-1.4,23.6,10.4,3.3,6.0,1.9
Manny Machado,0,3B,3200,SD,@CHC,3.45,Steele,0.305,-4%,L,R,0.381,4%,0.251,10%,3,3,0,2%,-10%,-10%,4.6,6.5,6.5,-0.2,13.2,9.9,3.1,3.0,0.9
Dansby Swanson,1,SS,3200,CHC,SD,3.55,Snell,0.314,-2%,L,R,0.334,1%,0.171,-1%,2,2,0,-1%,-9%,-9%,8.5,10.5,10.5,2.6,18.4,9.4,2.9,6.0,1.9
Corbin Carroll,2,OF,3200,ARI,KC,5.12,Singer,0.328,1%,R,L,0.376,4%,0.257,10%,3,3,0,2%,2%,0%,13.5,12.6,12.6,1.7,23.5,12.9,4.0,39.4,12.3
Christian Yelich,,OF,3200,MIL,DET,4.77,Turnbull,0.297,-5%,R,L,0.337,0%,0.138,-13%,1,1,0,0%,-9%,0%,14.6,12.0,12.0,2.5,21.5,11.2,3.5,3.5,1.1
Tommy Edman,,SS,3200,STL,@SF,4.72,Brebbia,0.324,1%,R,S,0.297,-7%,0.105,-26%,9,9,-1,-1%,-1%,0%,11.3,9.4,9.4,-4.2,23.1,9.2,2.9,21.9,6.8
Nolan Arenado,2,3B,3200,STL,@SF,4.72,Brebbia,0.327,1%,R,R,0.347,-4%,0.208,-11%,4,4,0,0%,-1%,0%,8.3,10.0,10.0,1.1,18.9,11.1,3.5,0.0,0.0
DJ LeMahieu,,2B/1B/3B,3200,NYY,@MIN,3.08,Ryan,0.286,-8%,R,R,0.327,-4%,0.117,-9%,4,5,1,-3%,-6%,0%,10.2,11.1,11.1,3.3,18.9,7.6,2.4,6.5,2.0
Jorge Polanco,,2B,3200,MIN,NYY,3.42,Cortes,0.273,-11%,L,S,0.316,-7%,0.160,-19%,3,6,2,-2%,-7%,0%,15.0,15.0,15.0,3.8,26.1,8.6,2.7,18.7,5.8
Pavin Smith,1,OF,3200,ARI,KC,5.12,Singer,0.328,1%,R,L,0.335,5%,0.173,19%,6,6,0,2%,2%,0%,14.5,14.5,14.5,2.5,26.6,9.7,3.0,3.0,0.9
Jack Suwinski,,OF,3200,PIT,LAD,4.17,Syndergaard,0.340,2%,R,L,0.364,8%,0.261,11%,5,6,1,2%,-7%,0%,15.9,12.0,12.0,0.0,24.1,9.7,3.0,9.0,2.8
Nathaniel Lowe,2,1B,3200,TEX,@CIN,4.97,Weaver,0.372,9%,R,L,0.345,-1%,0.175,2%,3,3,0,13%,-7%,0%,9.4,10.4,10.4,2.2,18.7,12.2,3.8,27.9,8.7
Andres Gimenez,,2B/SS,3200,CLE,COL,4.71,Feltner,0.330,4%,R,L,0.331,-2%,0.158,4%,6,6,-1,0%,-8%,-2%,5.8,10.2,10.2,1.7,18.8,10.6,3.3,0.0,0.0
Christian Bethancourt,,C,3200,TB,HOU,4.28,Garcia,0.266,-12%,R,R,0.317,-1%,0.204,6%,x,x,-,0%,0%,0%,14.4,12.3,12.3,2.6,22.0,0.0,0.0,0.0,0.0
Masataka Yoshida,,OF,3200,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.348,2%,0.234,5%,4,4,0,0%,-7%,0%,10.7,12.4,12.4,-1.0,25.8,9.8,3.1,12.2,3.8
J.D. Davis,0,3B,3100,SF,STL,4.78,Woodford,0.290,-5%,R,R,0.370,4%,0.201,7%,3,5,1,-1%,-1%,0%,12.0,11.4,11.4,-2.4,25.1,9.8,3.2,3.0,1.0
Gleyber Torres,,2B,3100,NYY,@MIN,3.08,Ryan,0.286,-8%,R,R,0.309,-6%,0.132,-19%,x,x,-,0%,0%,0%,4.6,10.2,10.2,-1.7,22.1,0.0,0.0,0.0,0.0
Brent Rooker,1,OF,3100,OAK,@LAA,3.87,Canning,0.355,4%,R,R,0.320,-1%,0.226,5%,3,3,1,10%,-4%,0%,20.1,15.9,15.9,-0.7,32.5,10.2,3.3,12.2,3.9
Willson Contreras,0,C,3100,STL,@SF,4.72,Brebbia,0.327,1%,R,R,0.336,-4%,0.178,-15%,5,5,-1,0%,-1%,0%,15.2,10.8,10.8,0.7,20.9,10.1,3.3,6.0,1.9
Luis Arraez,,2B/1B,3100,MIA,@ATL,3.61,Morton,0.304,-4%,R,L,0.358,5%,0.104,16%,x,x,-,0%,0%,0%,12.9,11.6,11.6,2.6,20.7,0.0,0.0,0.0,0.0
Trent Grisham,,OF,3100,SD,@CHC,3.45,Steele,0.284,-9%,L,L,0.324,4%,0.184,4%,9,x,-5,0%,-9%,-9%,9.1,9.0,9.0,1.1,17.0,7.0,2.3,3.0,1.0
Christian Walker,0,1B,3100,ARI,KC,5.12,Singer,0.312,-2%,R,R,0.324,-2%,0.202,5%,4,4,0,-1%,2%,0%,11.0,9.3,9.3,-0.1,18.7,11.0,3.5,3.5,1.1
Seiya Suzuki,,OF,3100,CHC,SD,3.55,Snell,0.314,-2%,L,R,0.377,5%,0.195,9%,4,4,0,-1%,-10%,-10%,11.4,11.4,11.4,4.1,18.8,9.3,3.0,0.0,0.0
George Springer,,OF,3100,TOR,CWS,5.22,Clevinger,0.320,-1%,R,R,0.352,-1%,0.226,0%,1,1,0,0%,-9%,0%,6.2,9.2,9.2,0.1,18.3,12.1,3.9,18.5,6.0
Ozzie Albies,,2B,3100,ATL,MIA,5.39,Hoeing,,1%,R,S,0.311,-8%,0.200,-8%,6,6,-1,-2%,-5%,0%,14.9,10.6,10.6,0.5,20.6,10.4,3.4,37.4,12.1
Juan Soto,,OF,3100,SD,@CHC,3.45,Steele,0.284,-9%,L,L,0.353,-10%,0.190,-13%,2,2,0,-1%,-9%,-9%,9.3,10.3,10.3,1.1,19.5,10.4,3.4,0.0,0.0
Josh Rojas,0,3B,3100,ARI,KC,5.12,Singer,0.328,1%,R,L,0.329,2%,0.137,9%,1,1,0,2%,2%,0%,6.6,9.9,9.9,0.3,19.4,11.5,3.7,3.5,1.1
Giancarlo Stanton,,OF,3100,NYY,@MIN,3.08,Ryan,0.286,-8%,R,R,0.356,1%,0.263,5%,x,x,-,0%,0%,0%,10.7,11.8,11.8,3.5,20.2,0.0,0.0,0.0,0.0
Jorge Soler,,OF,3100,MIA,@ATL,3.61,Morton,0.290,-7%,R,R,0.305,-7%,0.175,-20%,2,4,1,7%,-5%,0%,10.1,10.0,10.0,-1.1,21.2,9.4,3.0,6.2,2.0
Yoan Moncada,,3B,3100,CWS,@TOR,3.78,Berrios,0.347,6%,R,S,0.319,-2%,0.152,-2%,x,x,-,0%,0%,0%,11.0,11.0,11.0,-1.7,23.8,0.0,0.0,0.0,0.0
Jake Burger,,3B,3100,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.317,-3%,0.217,-1%,7,6,-1,-1%,-9%,0%,11.9,10.9,10.9,-0.8,22.7,8.3,2.7,3.0,1.0
Enrique Hernandez,,SS/OF,3100,BOS,@BAL,3.99,Bradish,0.348,4%,R,R,0.294,-6%,0.141,-15%,5,5,0,-3%,-7%,0%,10.5,9.7,9.7,0.5,19.0,7.9,2.5,6.2,2.0
Mitch Garver,,C,3100,TEX,@CIN,4.97,Weaver,0.322,3%,R,R,0.336,-6%,0.211,-13%,x,x,-,0%,0%,0%,12.6,12.6,12.6,-9.5,34.8,0.0,0.0,0.0,0.0
Jarren Duran,,OF,3100,BOS,@BAL,3.99,Bradish,0.291,-1%,R,L,0.293,1%,0.157,5%,7,7,1,-3%,-6%,0%,11.7,11.7,11.7,3.8,19.7,7.6,2.5,44.6,14.4
Bryson Stott,,2B,3100,PHI,SEA,4.64,Gonzales,0.309,-3%,L,L,0.333,-2%,0.125,-12%,1,x,0,0%,-5%,0%,9.9,10.0,10.0,2.7,17.2,9.6,3.1,6.0,1.9
Kris Bryant,,OF,3100,COL,@CLE,3.29,Battenfield,,-1%,R,R,0.345,-7%,0.172,-19%,3,3,-1,-11%,-8%,-2%,11.4,9.5,9.5,1.5,17.6,9.1,2.9,9.5,3.1
C.J. Cron,,1B,3100,COL,@CLE,3.29,Battenfield,,-1%,R,R,0.359,0%,0.225,-5%,x,x,-,0%,0%,0%,7.4,9.2,9.2,-4.8,23.2,0.0,0.0,0.0,0.0
Steven Kwan,,OF,3100,CLE,COL,4.71,Feltner,0.330,4%,R,L,0.348,4%,0.115,20%,1,1,0,0%,-6%,-1%,8.9,10.2,10.2,2.1,18.2,11.2,3.6,12.2,3.9
Vinnie Pasquantino,2,1B,3000,KC,@ARI,4.38,Nelson,,1%,R,L,0.367,1%,0.198,9%,2,4,1,1%,2%,0%,9.8,10.2,10.2,1.8,18.7,11.7,3.9,3.0,1.0
Joc Pederson,1,OF,3000,SF,STL,4.78,Woodford,0.348,3%,R,L,0.349,3%,0.236,15%,4,4,0,-4%,-1%,0%,12.3,11.4,11.4,3.4,19.5,10.3,3.4,6.2,2.1
Byron Buxton,,OF,3000,MIN,NYY,3.42,Cortes,0.273,-11%,L,R,0.373,1%,0.280,-1%,4,3,-1,-3%,-8%,0%,7.5,9.5,9.5,2.0,17.0,9.9,3.3,28.2,9.4
Mike Yastrzemski,,OF,3000,SF,STL,4.78,Woodford,0.348,3%,R,L,0.342,4%,0.234,9%,5,6,1,-4%,-1%,0%,9.7,10.5,10.5,-0.5,21.5,9.8,3.3,31.4,10.5
Andrew Vaughn,1,1B/OF,3000,CWS,@TOR,3.78,Berrios,0.279,-9%,R,R,0.305,-4%,0.154,-3%,5,3,-2,0%,-9%,0%,8.8,10.0,10.0,2.7,17.3,8.5,2.8,3.0,1.0
