Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Matt Olson,,1B,25,ATL,@SD,3.99,Snell,0.264,-11%,L,L,0.348,-3%,0.251,-1%,2,2,0,-3%,-3%,0%,9.9,11.6,11.6,2.2,21.0,7.7,3.1,22.5,9.0
Bryan Reynolds,0,OF,24,PIT,@COL,6.52,Urena,0.402,16%,R,S,0.373,3%,0.232,12%,2,2,0,20%,-2%,0%,8.3,11.2,11.2,-0.2,22.6,12.4,5.2,7.8,3.3
Adley Rutschman,,C,23,BAL,@WAS,4.85,Gray,0.386,12%,R,L,0.395,6%,0.229,14%,2,2,0,3%,-3%,0%,13.1,11.0,11.0,2.2,19.9,9.9,4.3,0.0,0.0
Ronald Acuna Jr.,,OF,23,ATL,@SD,3.99,Snell,0.313,-2%,L,R,0.374,0%,0.225,4%,1,1,0,-8%,-3%,0%,12.7,12.8,12.8,5.7,19.9,9.6,4.2,4.5,2.0
Patrick Wisdom,,3B,22,CHC,@OAK,4.28,Waldichuk,0.417,12%,L,R,0.374,8%,0.312,14%,5,6,2,-9%,-5%,0%,10.8,12.1,12.1,0.9,23.3,8.4,3.8,7.1,3.2
Nico Hoerner,,2B,22,CHC,@OAK,4.28,Waldichuk,0.417,12%,L,R,0.319,1%,0.100,0%,1,1,0,-5%,-3%,0%,11.3,10.1,10.1,3.2,17.1,8.4,3.8,5.2,2.4
Aaron Judge,,OF,22,NYY,LAA,5.19,Suarez,0.306,-3%,L,R,0.418,-2%,0.317,0%,2,2,0,1%,-8%,1%,9.5,10.0,10.0,2.1,17.9,11.2,5.1,1.9,0.9
Yordan Alvarez,,OF,22,HOU,TOR,4.53,Bassitt,0.309,-3%,R,L,0.396,-1%,0.288,1%,3,3,0,0%,0%,1%,9.7,11.0,11.0,3.9,18.2,10.0,4.5,7.1,3.2
Pete Alonso,,1B,21,NYM,@LAD,3.64,Kershaw,0.272,-11%,L,R,0.368,0%,0.302,13%,4,4,0,10%,-8%,0%,12.5,11.6,11.6,2.5,20.7,8.2,3.9,0.0,0.0
Andrew McCutchen,,OF,21,PIT,@COL,6.52,Urena,0.323,1%,R,R,0.305,-8%,0.146,-22%,x,x,-,0%,0%,0%,11.1,10.0,10.0,2.4,17.7,0.0,0.0,0.0,0.0
Mike Trout,,OF,21,LAA,@NYY,4.31,Schmidt,0.252,-6%,R,R,0.426,2%,0.352,13%,3,2,-1,0%,-8%,1%,9.4,10.3,10.3,2.1,18.5,9.0,4.3,9.7,4.6
Shohei Ohtani,,OF,21,LAA,@NYY,4.31,Schmidt,0.406,5%,R,L,0.386,3%,0.281,4%,2,3,0,-3%,-7%,1%,12.7,11.7,11.7,2.3,21.2,9.7,4.6,22.2,10.6
Matt Chapman,,3B,21,TOR,@HOU,4.47,Urquidy,0.324,1%,R,R,0.322,-3%,0.192,-10%,5,5,0,-2%,0%,1%,12.6,12.0,12.0,2.8,21.3,7.8,3.7,19.4,9.2
Kyle Tucker,,OF,21,HOU,TOR,4.53,Bassitt,0.309,-3%,R,L,0.381,5%,0.235,-2%,5,5,0,0%,0%,1%,8.6,10.3,10.3,2.4,18.2,9.3,4.4,4.5,2.1
James Outman,,OF,20,LAD,NYM,4.36,Megill,0.401,9%,R,L,0.432,4%,0.327,10%,1,5,6,-3%,-6%,0%,8.1,10.2,10.2,1.6,18.9,8.8,4.4,7.1,3.5
Cedric Mullins,,OF,20,BAL,@WAS,4.85,Gray,0.386,12%,R,S,0.361,7%,0.204,12%,1,1,1,3%,-3%,0%,9.0,11.0,11.0,1.8,20.1,10.3,5.2,6.8,3.4
Jarred Kelenic,,OF,20,SEA,MIL,4.41,Rea,,1%,R,L,0.301,7%,0.229,19%,6,6,0,-8%,0%,0%,12.7,9.6,9.6,1.8,17.4,7.0,3.5,5.2,2.6
Julio Rodriguez,,OF,20,SEA,MIL,4.41,Rea,,-1%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,9.4,9.8,9.8,3.3,16.3,8.3,4.2,7.1,3.5
Dansby Swanson,,SS,20,CHC,@OAK,4.28,Waldichuk,0.417,12%,L,R,0.337,2%,0.173,-1%,2,2,0,-7%,-4%,0%,8.0,9.0,9.0,2.9,15.1,8.6,4.3,2.6,1.3
Ryan Jeffers,,C,20,MIN,@BOS,4.33,Sale,0.375,8%,L,R,0.350,9%,0.185,5%,x,x,-,0%,0%,0%,8.1,8.1,8.1,3.7,12.6,0.0,0.0,0.0,0.0
Anthony Rizzo,,1B,20,NYY,LAA,5.19,Suarez,0.343,-2%,L,L,0.362,4%,0.202,-6%,3,3,0,1%,-8%,1%,8.8,9.1,9.1,0.5,17.6,8.5,4.3,5.2,2.6
Freddie Freeman,,1B,19,LAD,NYM,4.36,Megill,0.401,9%,R,L,0.400,6%,0.200,5%,2,2,0,-2%,-5%,0%,9.0,9.3,9.3,0.3,18.2,9.6,5.1,6.4,3.4
Jorge Mateo,,SS,19,BAL,@WAS,4.85,Gray,0.324,1%,R,R,0.297,1%,0.156,0%,8,8,0,-2%,-3%,0%,9.8,12.1,12.1,4.7,19.5,7.5,3.9,5.2,2.7
Ryan Mountcastle,,1B,19,BAL,@WAS,4.85,Gray,0.324,1%,R,R,0.318,-2%,0.195,-5%,3,3,0,-2%,-4%,0%,10.4,10.6,10.6,-1.2,22.4,8.4,4.4,4.5,2.4
Austin Hays,,OF,19,BAL,@WAS,4.85,Gray,0.324,1%,R,R,0.315,-2%,0.180,-3%,6,6,-2,-2%,-4%,0%,10.1,10.2,10.2,-1.2,21.7,7.6,4.0,4.5,2.4
Ian Happ,,OF,19,CHC,@OAK,4.28,Waldichuk,0.417,12%,L,S,0.311,-5%,0.131,-20%,3,3,0,-7%,-4%,0%,9.3,10.5,10.5,0.9,20.1,8.1,4.3,2.6,1.4
Seiya Suzuki,,OF,19,CHC,@OAK,4.28,Waldichuk,0.417,12%,L,R,0.364,4%,0.198,9%,4,4,0,-8%,-4%,0%,7.8,7.8,7.8,1.7,13.8,8.5,4.5,14.9,7.8
Sean Murphy,,C,19,ATL,@SD,3.99,Snell,0.313,-2%,L,R,0.334,2%,0.200,6%,4,4,0,-9%,-3%,0%,12.0,10.3,10.3,-1.6,22.3,7.2,3.8,23.2,12.2
Joey Gallo,,1B,19,MIN,@BOS,4.33,Sale,,0%,L,L,0.330,-1%,0.249,-2%,x,x,-,0%,0%,0%,10.4,10.4,10.4,-6.5,27.4,0.0,0.0,0.0,0.0
Rafael Devers,,3B,19,BOS,MIN,4.17,Gray,0.275,-10%,R,L,0.397,10%,0.299,29%,2,2,1,3%,-6%,1%,12.9,11.2,11.2,1.4,21.0,8.9,4.7,12.3,6.5
