Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Peter Alonso,,1B,4600,NYM,@SF,4.70,Stripling,0.324,1%,R,R,0.365,0%,0.242,-9%,4,4,0,0%,-2%,0%,17.3,15.3,15.3,1.7,28.8,12.0,2.6,0.0,0.0
Ronald Acuna,,OF,4500,ATL,HOU,4.25,Javier,0.249,-16%,R,R,0.375,0%,0.213,-1%,1,,0,2%,-5%,2%,17.9,16.6,16.6,7.2,26.0,12.6,2.8,18.2,4.0
Matt Chapman,,3B,4400,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.322,-3%,0.194,-10%,5,,0,1%,-4%,1%,10.5,14.5,14.5,1.8,27.2,9.8,2.2,12.2,2.8
Patrick Wisdom,,3B,4400,CHC,LAD,3.48,Kershaw,0.268,-12%,L,R,0.368,7%,0.309,13%,5,,1,-1%,-12%,0%,17.6,15.3,15.3,0.5,30.2,8.9,2.0,3.0,0.7
Yordan Alvarez,,OF,4400,HOU,@ATL,3.75,Fried,0.269,-12%,L,L,0.408,2%,0.285,-1%,3,,0,-2%,-6%,3%,14.5,15.3,15.3,5.5,25.2,10.4,2.4,10.0,2.3
Aaron Judge,,OF,4300,NYY,TOR,4.00,Gausman,0.299,-5%,R,R,0.428,1%,0.317,1%,2,,0,1%,-4%,1%,9.0,12.3,12.3,1.7,22.9,12.8,3.0,0.0,0.0
Fernando Tatis Jr.,1,OF/SS,4300,SD,@ARI,4.92,Jameson,,-1%,R,R,0.400,-1%,0.332,5%,1,1,0,0%,3%,0%,9.3,9.3,9.3,-4.3,22.9,15.6,3.6,3.0,0.7
Max Muncy,0,3B,4200,LAD,@CHC,4.02,Stroman,0.290,-7%,R,L,0.355,-1%,0.245,-1%,3,3,1,-2%,-10%,0%,18.6,15.9,15.9,-1.1,33.0,9.9,2.4,22.2,5.3
Brandon Lowe,0,2B,4200,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.371,5%,0.261,4%,4,,-2,-2%,0%,0%,14.0,14.8,14.8,0.4,29.1,10.7,2.5,0.0,0.0
Rafael Devers,,3B,4200,BOS,@MIL,3.52,Burnes,0.257,-14%,R,L,0.396,10%,0.298,28%,2,,1,-3%,0%,0%,14.2,14.2,14.2,1.2,27.2,11.2,2.7,9.7,2.3
Shohei Ohtani,1,OF,4100,LAA,KC,5.58,Lyles,0.347,6%,R,L,0.384,3%,0.281,5%,3,2,0,5%,-1%,0%,18.1,17.8,17.8,-0.7,36.3,14.7,3.6,25.2,6.1
Matt Olson,0,1B,4100,ATL,HOU,4.25,Javier,0.300,-5%,R,L,0.366,3%,0.257,2%,2,,0,-1%,-6%,3%,12.6,14.5,14.5,1.6,27.4,11.5,2.8,3.0,0.7
Randy Arozarena,,OF,4000,TB,CWS,4.58,Giolito,0.343,5%,R,R,0.329,-7%,0.162,-16%,3,,0,-5%,0%,0%,14.2,15.4,15.4,4.9,25.9,11.5,2.9,6.0,1.5
Cedric Mullins,,OF,4000,BAL,DET,4.20,Rodriguez,0.318,-1%,L,S,0.298,-12%,0.140,-22%,9,,-5,1%,-4%,0%,12.7,13.2,13.2,1.3,25.1,8.5,2.1,3.0,0.8
Julio E. Rodriguez,,OF,4000,SEA,STL,4.47,Flaherty,0.307,-3%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,11.9,13.0,13.0,4.0,22.1,11.2,2.8,6.0,1.5
Bryan Reynolds,,OF,4000,PIT,CIN,3.71,Greene,0.306,-2%,R,S,0.372,3%,0.231,12%,x,x,-,0%,0%,0%,7.5,13.3,13.3,-1.2,27.7,0.0,0.0,0.0,0.0
Adley Rutschman,,C,4000,BAL,DET,4.20,Rodriguez,0.336,-1%,L,L,0.293,-10%,0.096,-26%,2,,0,2%,-4%,0%,11.9,12.6,12.6,1.1,24.2,9.7,2.4,0.0,0.0
Francisco Lindor,,SS,4000,NYM,@SF,4.70,Stripling,0.284,-8%,R,S,0.331,0%,0.180,0%,3,3,0,-2%,-1%,0%,15.4,12.9,12.9,-0.4,26.3,10.6,2.6,9.5,2.4
Mike Trout,1,OF,3900,LAA,KC,5.58,Lyles,0.345,5%,R,R,0.430,3%,0.352,14%,2,3,1,2%,-1%,0%,9.3,13.3,13.3,2.5,24.0,15.4,3.9,30.7,7.9
Jorge Mateo,,SS,3900,BAL,DET,4.20,Rodriguez,0.318,-1%,L,R,0.285,0%,0.157,3%,6,,2,1%,-4%,0%,13.7,16.0,16.0,5.8,26.2,9.2,2.4,6.2,1.6
Jose Ramirez,,3B,3900,CLE,MIA,3.86,Luzardo,0.326,1%,L,S,0.352,-5%,0.231,-9%,3,,0,0%,-8%,0%,10.0,11.4,11.4,1.9,20.8,11.7,3.0,35.2,9.0
Marcus Semien,2,2B,3900,TEX,OAK,4.87,Muller,0.329,2%,L,R,0.345,-1%,0.207,-9%,1,,0,-1%,0%,0%,19.9,14.5,14.5,2.3,26.7,11.9,3.1,18.2,4.7
Wander Franco,0,SS,3900,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.316,-7%,0.149,-11%,2,,1,-2%,0%,0%,9.6,12.7,12.7,1.9,23.6,10.3,2.6,15.0,3.8
Kyle Tucker,,OF,3900,HOU,@ATL,3.75,Fried,0.269,-12%,L,L,0.340,-6%,0.248,3%,5,,0,-2%,-6%,3%,11.8,12.9,12.9,2.5,23.3,9.5,2.4,18.2,4.7
Vladimir Guerrero Jr.,2,1B,3900,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.391,4%,0.255,8%,3,,0,1%,-4%,1%,10.6,12.3,12.3,3.3,21.3,12.0,3.1,22.2,5.7
Josh Lowe,,OF,3800,TB,CWS,4.58,Giolito,0.281,-9%,R,L,0.365,6%,0.214,11%,x,x,-,0%,0%,0%,17.6,16.8,16.8,6.2,27.3,0.0,0.0,0.0,0.0
Ryan Mountcastle,,1B,3800,BAL,DET,4.20,Rodriguez,0.318,-1%,L,R,0.334,3%,0.223,10%,3,,0,2%,-6%,0%,11.5,12.6,12.6,-3.0,28.3,10.1,2.7,3.0,0.8
Jonathan India,0,2B,3700,CIN,@PIT,3.79,Velasquez,0.334,3%,R,R,0.346,0%,0.175,8%,1,,0,-6%,-7%,0%,10.9,11.9,11.9,4.4,19.5,10.2,2.8,0.0,0.0
Bo Bichette,1,SS,3700,TOR,@NYY,4.50,Schmidt,0.268,-4%,R,R,0.348,-3%,0.177,-5%,2,,0,0%,-4%,1%,7.1,11.4,11.4,1.0,21.8,11.0,3.0,3.2,0.9
Freddie Freeman,,1B,3700,LAD,@CHC,4.02,Stroman,0.290,-7%,R,L,0.398,6%,0.198,4%,2,2,0,0%,-9%,0%,10.3,11.0,11.0,0.1,21.8,11.3,3.1,6.2,1.7
Xander Bogaerts,,SS,3700,SD,@ARI,4.92,Jameson,,-1%,R,R,0.366,-2%,0.182,-3%,4,4,-1,3%,3%,0%,8.6,12.0,12.0,3.0,21.0,10.7,2.9,12.4,3.4
