Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Paul Goldschmidt,,1B,21,STL,ATL,4.58,Elder,,-1%,R,R,0.373,-7%,0.213,-13%,3,,0,-3%,-7%,1%,11.6,11.6,11.6,4.8,18.3,8.7,4.1,7.8,3.7
Bryan Reynolds,0,OF,20,PIT,@BOS,3.81,Kluber,0.309,-2%,R,S,0.375,3%,0.234,12%,2,,0,6%,-8%,-3%,16.1,16.1,16.1,3.8,28.5,8.4,4.2,15.8,7.9
Oneil Cruz,,SS,20,PIT,@BOS,3.81,Kluber,0.309,-2%,R,L,0.360,7%,0.257,13%,1,,1,6%,-8%,-3%,9.0,9.0,9.0,0.8,17.1,8.9,4.5,4.5,2.3
Gleyber Torres,,2B,20,NYY,PHI,3.66,Nola,0.293,-6%,R,R,0.312,-5%,0.136,-19%,4,,0,1%,-8%,-7%,14.8,14.8,14.8,1.2,28.4,6.3,3.1,22.6,11.3
Nolan Arenado,,3B,20,STL,ATL,4.58,Elder,,-1%,R,R,0.350,-3%,0.215,-10%,4,,0,-3%,-7%,1%,7.7,7.7,7.7,3.7,11.7,7.8,3.9,2.6,1.3
George Springer,0,OF,19,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.360,0%,0.233,0%,1,1,0,0%,-9%,0%,7.6,7.6,7.6,-1.9,17.1,9.2,4.8,5.2,2.7
Pete Alonso,0,1B,19,NYM,@MIL,3.77,Burnes,0.244,-17%,R,R,0.362,0%,0.238,-8%,4,,0,7%,0%,0%,6.7,6.7,6.7,-1.2,14.6,7.7,4.1,32.2,16.9
Steven Kwan,,OF,19,CLE,@OAK,4.19,Muller,,-6%,L,L,0.287,-9%,0.036,-30%,1,1,0,-7%,-2%,0%,7.9,7.9,7.9,0.1,15.8,7.4,3.9,13.9,7.3
Taylor Ward,0,OF,19,LAA,@SEA,3.91,Flexen,0.341,4%,R,R,0.364,4%,0.219,18%,1,1,0,-4%,-5%,0%,14.4,14.4,14.4,6.5,22.2,8.1,4.3,4.5,2.4
Julio Rodriguez,,OF,19,SEA,LAA,3.09,Ohtani,0.236,%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,11.3,11.3,11.3,5.3,17.3,6.9,3.6,4.5,2.4
Jose Abreu,0,1B,19,HOU,DET,4.54,Rodriguez,0.319,-1%,L,R,0.396,8%,0.246,31%,4,,0,-1%,0%,0%,6.9,6.9,6.9,3.1,10.7,8.1,4.3,2.6,1.4
Jeremy Pena,,SS,19,HOU,DET,4.54,Rodriguez,0.319,-1%,L,R,0.348,6%,0.204,12%,1,,0,-1%,0%,1%,6.5,6.5,6.5,1.9,11.1,8.0,4.2,23.2,12.2
Randy Arozarena,1,OF,19,TB,@WAS,5.29,Corbin,0.388,14%,L,R,0.401,12%,0.262,29%,4,,-1,4%,2%,3%,12.5,12.5,12.5,5.1,19.9,10.8,5.7,9.0,4.7
Ozzie Albies,,2B,19,ATL,@STL,4.42,Mikolas,0.275,-10%,R,S,0.314,-8%,0.198,-8%,6,,-1,-7%,-6%,1%,6.7,6.7,6.7,1.1,12.3,6.8,3.6,4.5,2.4
Austin Riley,,3B,19,ATL,@STL,4.42,Mikolas,0.302,-4%,R,R,0.373,-1%,0.238,-5%,3,,0,-8%,-8%,1%,9.9,9.9,9.9,3.4,16.4,8.0,4.2,11.6,6.1
Bo Bichette,0,SS,18,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.346,-3%,0.177,-5%,2,2,0,1%,-9%,0%,9.6,9.6,9.6,2.0,17.1,8.7,4.8,0.0,0.0
Salvador Perez,,C,18,KC,TOR,3.37,Manoah,0.221,-22%,R,R,0.329,-5%,0.227,-8%,4,3,-1,0%,-11%,0%,4.6,4.6,4.6,0.7,8.5,6.1,3.4,2.6,1.4
Adam Duvall,,OF,18,BOS,PIT,4.69,Keller,0.339,4%,R,R,0.327,-1%,0.244,-4%,x,x,-,0%,0%,0%,18.6,18.6,18.6,-0.1,37.2,0.0,0.0,0.0,0.0
Masataka Yoshida,0,OF,18,BOS,PIT,4.69,Keller,0.356,7%,R,L,,1%,,2%,4,,0,3%,-8%,-3%,11.1,11.1,11.1,2.0,20.3,8.0,4.4,0.0,0.0
Brandon Nimmo,,OF,18,NYM,@MIL,3.77,Burnes,0.259,-14%,R,L,0.360,0%,0.158,0%,1,,0,4%,0%,0%,8.6,8.6,8.6,3.5,13.7,7.7,4.3,0.0,0.0
Trea Turner,,SS,18,PHI,@NYY,2.84,Cole,0.280,-9%,R,R,0.349,-6%,0.157,-17%,1,,0,-1%,-7%,-5%,10.2,10.2,10.2,6.5,13.8,7.0,3.9,2.6,1.4
Alex Bregman,0,3B,18,HOU,DET,4.54,Rodriguez,0.319,-1%,L,R,0.381,4%,0.226,8%,2,,0,-1%,0%,0%,4.7,4.7,4.7,-0.6,10.1,8.7,4.8,1.9,1.1
Tyler O'Neill,,OF,18,STL,ATL,4.58,Elder,,-1%,R,R,0.345,0%,0.220,2%,x,x,-,0%,0%,0%,7.8,7.8,7.8,0.1,15.4,0.0,0.0,0.0,0.0
Byron Buxton,0,OF,18,MIN,@MIA,3.60,Luzardo,0.327,1%,L,R,0.388,2%,0.295,1%,1,,2,-3%,3%,-4%,9.1,9.1,9.1,5.4,12.7,8.8,4.9,2.6,1.4
Jazz Chisholm Jr.,0,2B,18,MIA,MIN,3.40,Lopez,0.312,-2%,R,L,0.347,6%,0.229,8%,1,,3,-3%,2%,-4%,5.0,5.0,5.0,-0.5,10.4,8.6,4.8,2.6,1.4
Justin Turner,,3B,17,BOS,PIT,4.69,Keller,0.339,4%,R,R,0.356,0%,0.175,-8%,3,,0,6%,-8%,-3%,8.5,8.5,8.5,4.4,12.7,7.7,4.5,5.2,3.1
Alex Verdugo,0,OF,17,BOS,PIT,4.69,Keller,0.356,7%,R,L,0.351,6%,0.158,19%,1,,1,5%,-7%,-3%,11.2,11.2,11.2,6.7,15.7,8.2,4.8,2.6,1.5
Kyle Schwarber,,OF,17,PHI,@NYY,2.84,Cole,0.282,-9%,R,L,0.390,9%,0.342,27%,2,,0,3%,-10%,-10%,4.6,4.6,4.6,-3.3,12.6,7.4,4.4,14.2,8.4
Giancarlo Stanton,,OF,17,NYY,PHI,3.66,Nola,0.293,-6%,R,R,0.355,1%,0.261,5%,x,x,-,0%,0%,0%,8.9,8.9,8.9,1.7,16.1,0.0,0.0,0.0,0.0
Anthony Rizzo,,1B,17,NYY,PHI,3.66,Nola,0.272,-11%,R,L,0.333,-3%,0.218,3%,3,,0,1%,-8%,-8%,11.3,11.3,11.3,4.7,17.9,6.9,4.1,2.6,1.5
Seth Brown,,OF,17,OAK,CLE,3.81,Gaddis,,1%,R,L,0.337,6%,0.251,9%,4,4,0,-5%,-4%,0%,7.7,7.7,7.7,0.1,15.3,7.2,4.2,0.0,0.0
David Villar,,3B,17,SF,@CWS,3.53,Cease,0.260,-13%,R,R,0.311,-2%,0.200,-1%,3,,3,6%,-2%,0%,14.6,14.6,14.6,-4.9,34.1,6.6,3.9,5.2,3.1
Yoan Moncada,,3B,17,CWS,SF,3.97,Webb,0.315,-1%,R,S,0.322,-1%,0.155,-2%,4,,1,1%,-2%,0%,13.1,13.1,13.1,1.9,24.2,6.8,4.0,7.1,4.2
Eloy Jimenez,,OF,17,CWS,SF,3.97,Webb,0.250,-16%,R,R,0.356,3%,0.206,2%,x,x,-,0%,0%,0%,6.6,6.6,6.6,-0.3,13.4,0.0,0.0,0.0,0.0
Kyle Tucker,0,OF,17,HOU,DET,4.54,Rodriguez,0.343,-1%,L,L,0.338,-7%,0.248,3%,5,,0,0%,0%,1%,11.4,11.4,11.4,2.0,20.7,8.6,5.1,21.3,12.5
Yandy Diaz,,3B,17,TB,@WAS,5.29,Corbin,0.388,14%,L,R,0.372,5%,0.187,30%,1,,0,3%,2%,3%,15.5,15.5,15.5,-1.1,32.0,10.1,5.9,9.0,5.3
Matt Chapman,,3B,16,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.320,-3%,0.188,-10%,5,7,1,-1%,-9%,0%,12.0,12.0,12.0,5.9,18.2,7.7,4.8,6.4,4.0
Triston Casas,,1B,16,BOS,PIT,4.69,Keller,0.356,7%,R,L,0.341,2%,0.271,9%,5,,1,3%,-8%,-3%,6.3,6.3,6.3,-0.8,13.3,7.8,4.9,7.1,4.4
Francisco Lindor,,SS,16,NYM,@MIL,3.77,Burnes,0.259,-14%,R,S,0.332,1%,0.180,3%,3,,0,5%,0%,0%,4.5,4.5,4.5,2.1,6.9,7.5,4.7,20.6,12.9
Starling Marte,,OF,16,NYM,@MIL,3.77,Burnes,0.244,-17%,R,R,0.359,2%,0.151,-6%,2,,0,5%,0%,0%,5.2,5.2,5.2,-1.0,11.4,7.8,4.9,15.8,9.9
J.T. Realmuto,,C,16,PHI,@NYY,2.84,Cole,0.280,-9%,R,R,0.353,1%,0.199,1%,3,,0,-1%,-7%,-6%,7.8,7.8,7.8,-1.8,17.5,6.5,4.1,0.0,0.0
Anthony Volpe,1,SS,16,NYY,PHI,3.66,Nola,0.293,-6%,R,R,,-1%,,-2%,9,,0,0%,-6%,-5%,6.9,6.9,6.9,3.6,10.2,4.9,3.1,0.0,0.0
Cedric Mullins,,OF,16,BAL,@TEX,3.20,deGrom,0.224,-21%,R,S,0.362,7%,0.208,12%,1,1,1,1%,-5%,0%,17.1,17.1,17.1,9.7,24.5,7.8,4.9,0.0,0.0
Adolis Garcia,,OF,16,TEX,BAL,4.30,Rodriguez,,-1%,R,R,0.329,3%,0.212,2%,4,,0,-1%,-7%,0%,8.2,8.2,8.2,0.5,16.0,7.7,4.8,13.5,8.4
Mike Yastrzemski,,OF,16,SF,@CWS,3.53,Cease,0.307,-3%,R,L,0.342,4%,0.237,9%,5,,0,10%,-2%,0%,12.3,12.3,12.3,-1.7,26.2,7.0,4.4,0.0,0.0
Willson Contreras,,C,16,STL,ATL,4.58,Elder,,-1%,R,R,0.339,-3%,0.185,-12%,x,x,-,0%,0%,0%,6.5,6.5,6.5,3.0,9.9,0.0,0.0,0.0,0.0
Daulton Varsho,0,OF,15,TOR,@KC,4.63,Greinke,0.266,-12%,R,L,0.333,5%,0.231,18%,4,4,0,5%,-9%,0%,9.4,9.4,9.4,3.8,14.9,8.3,5.5,12.3,8.2
MJ Melendez,,C,15,KC,TOR,3.37,Manoah,0.312,-2%,R,L,0.297,-4%,0.178,0%,2,2,0,0%,-8%,0%,7.8,7.8,7.8,-2.6,18.1,6.8,4.5,0.0,0.0
Bobby Witt Jr.,,SS,15,KC,TOR,3.37,Manoah,0.221,-22%,R,R,0.310,1%,0.155,-8%,1,1,1,1%,-8%,0%,4.6,4.6,4.6,-3.1,12.3,7.2,4.8,0.0,0.0
Vinnie Pasquantino,,1B,15,KC,TOR,3.37,Manoah,0.312,-2%,R,L,0.354,2%,0.176,6%,3,4,0,1%,-8%,0%,4.2,4.2,4.2,0.4,8.0,7.1,4.7,5.2,3.5
Christian Yelich,,OF,15,MIL,NYM,4.23,Peterson,0.294,-5%,L,L,0.343,1%,0.193,22%,3,,-2,0%,0%,0%,7.9,7.9,7.9,3.6,12.3,7.2,4.8,4.5,3.0
Willy Adames,,SS,15,MIL,NYM,4.23,Peterson,0.336,3%,L,R,0.300,-8%,0.189,-10%,2,,1,1%,0%,0%,6.3,6.3,6.3,3.7,8.9,8.1,5.4,5.2,3.5
Josh Naylor,,1B,15,CLE,@OAK,4.19,Muller,,-6%,L,L,0.248,-16%,0.074,-40%,x,x,-,0%,0%,0%,9.9,9.9,9.9,-0.8,20.7,0.0,0.0,0.0,0.0
Andres Gimenez,,2B,15,CLE,@OAK,4.19,Muller,,-6%,L,L,0.361,-1%,0.140,-14%,7,7,0,-8%,-3%,0%,9.3,9.3,9.3,2.1,16.5,7.0,4.7,12.8,8.5
Ramon Laureano,,OF,15,OAK,CLE,3.81,Gaddis,,-1%,R,R,0.296,-7%,0.191,0%,5,6,1,-5%,-4%,0%,10.1,10.1,10.1,2.1,18.0,7.1,4.7,0.0,0.0
Gio Urshela,,3B,15,LAA,@SEA,3.91,Flexen,0.341,4%,R,R,0.317,-3%,0.140,-10%,7,7,1,-5%,-5%,0%,6.3,6.3,6.3,-2.2,14.8,5.9,3.9,11.6,7.7
Adley Rutschman,,C,15,BAL,@TEX,3.20,deGrom,0.224,-21%,R,L,0.386,7%,0.221,14%,2,2,0,2%,-5%,0%,8.5,8.5,8.5,-5.2,22.2,6.9,4.6,2.6,1.7
Corey Seager,,SS,15,TEX,BAL,4.30,Rodriguez,,1%,R,L,0.353,2%,0.197,-3%,2,,0,2%,-6%,0%,5.3,5.3,5.3,0.9,9.7,8.4,5.6,1.9,1.3
Joc Pederson,0,OF,15,SF,@CWS,3.53,Cease,0.307,-3%,R,L,0.348,3%,0.237,15%,4,,0,12%,-2%,0%,9.5,9.5,9.5,-0.5,19.5,7.3,4.9,9.0,6.0
Thairo Estrada,,2B,15,SF,@CWS,3.53,Cease,0.260,-13%,R,R,0.317,-2%,0.137,-8%,x,x,-,0%,0%,0%,10.5,10.5,10.5,0.1,20.9,0.0,0.0,0.0,0.0
Tim Anderson,,SS,15,CWS,SF,3.97,Webb,0.250,-16%,R,R,0.327,-7%,0.125,-20%,1,,0,1%,-2%,0%,8.9,8.9,8.9,3.3,14.5,7.2,4.8,0.0,0.0
Chas McCormick,,OF,15,HOU,DET,4.54,Rodriguez,0.319,-1%,L,R,0.383,9%,0.235,19%,7,,-1,-1%,0%,0%,10.7,10.7,10.7,1.2,20.1,6.9,4.6,21.3,14.2
Travis d'Arnaud,,C,15,ATL,@STL,4.42,Mikolas,0.302,-4%,R,R,0.304,-8%,0.184,-6%,4,,1,-8%,-7%,1%,9.4,9.4,9.4,2.2,16.7,6.6,4.4,0.0,0.0
Michael Harris II,,OF,15,ATL,@STL,4.42,Mikolas,0.275,-10%,R,L,0.401,8%,0.252,14%,5,,1,-7%,-6%,1%,5.2,5.2,5.2,1.7,8.7,7.9,5.3,6.8,4.5
Jordan Walker,,OF,15,STL,ATL,4.58,Elder,,-1%,R,R,,-1%,,-2%,7,,0,-3%,-6%,1%,6.1,6.1,6.1,2.7,9.6,5.6,3.7,21.3,14.2
Brendan Donovan,,2B,15,STL,ATL,4.58,Elder,,1%,R,L,0.348,0%,0.118,8%,1,,0,-3%,-4%,1%,11.9,11.9,11.9,1.2,22.6,7.6,5.1,5.2,3.5
Whit Merrifield,,2B,14,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.299,-3%,0.108,-18%,8,x,-1,2%,-7%,0%,6.9,6.9,6.9,6.5,7.3,6.6,4.7,5.2,3.7
Alejandro Kirk,,C,14,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.337,-1%,0.136,-5%,6,5,-1,0%,-8%,0%,6.2,6.2,6.2,5.3,7.2,7.4,5.3,2.6,1.9
Andrew McCutchen,,OF,14,PIT,@BOS,3.81,Kluber,0.326,1%,R,R,0.299,-9%,0.142,-23%,3,,0,14%,-8%,-3%,7.5,7.5,7.5,3.9,11.0,7.0,5.0,12.0,8.6
Mark Canha,,OF,14,NYM,@MIL,3.77,Burnes,0.244,-17%,R,R,0.344,1%,0.135,-14%,7,,-1,5%,0%,0%,6.8,6.8,6.8,-4.9,18.5,6.2,4.4,0.0,0.0
Jeff McNeil,,2B,14,NYM,@MIL,3.77,Burnes,0.259,-14%,R,L,0.343,1%,0.139,18%,6,,-1,3%,0%,0%,4.9,4.9,4.9,0.7,9.0,6.2,4.4,0.0,0.0
William Contreras,0,C,14,MIL,NYM,4.23,Peterson,0.336,3%,L,R,0.397,7%,0.222,7%,4,,1,1%,0%,0%,4.5,4.5,4.5,2.6,6.4,8.1,5.8,5.2,3.7
Brice Turang,,2B,14,MIL,NYM,4.23,Peterson,0.294,-5%,L,L,,-6%,,-16%,x,x,-,0%,0%,0%,13.1,13.1,13.1,-1.5,27.7,0.0,0.0,0.0,0.0
Mike Zunino,,C,14,CLE,@OAK,4.19,Muller,0.297,-2%,L,R,0.352,10%,0.297,13%,x,x,-,0%,0%,0%,10.3,10.3,10.3,-1.7,22.3,0.0,0.0,0.0,0.0
Luis Rengifo,,2B,14,LAA,@SEA,3.91,Flexen,0.281,-9%,R,S,0.270,-5%,0.120,-13%,8,8,-1,-17%,-5%,0%,7.3,7.3,7.3,2.5,12.2,5.4,3.9,0.0,0.0
Teoscar Hernandez,,OF,14,SEA,LAA,3.09,Ohtani,0.236,%,R,R,0.332,-7%,0.186,-21%,5,6,-1,-1%,-6%,0%,7.1,7.1,7.1,-5.3,19.5,6.1,4.4,5.2,3.7
Mitch Garver,,C,14,TEX,BAL,4.30,Rodriguez,,-1%,R,R,0.342,-5%,0.217,-12%,7,,0,-1%,-7%,0%,15.9,15.9,15.9,-5.5,37.2,6.8,4.9,2.6,1.9
Nathaniel Lowe,,1B,14,TEX,BAL,4.30,Rodriguez,,1%,R,L,0.347,-1%,0.177,2%,3,,0,2%,-6%,0%,8.2,8.2,8.2,0.1,16.4,8.0,5.7,7.1,5.1
Josh Jung,,3B,14,TEX,BAL,4.30,Rodriguez,,-1%,R,R,0.232,-5%,0.132,-6%,5,,0,-1%,-7%,0%,7.6,7.6,7.6,3.1,12.1,6.6,4.7,20.6,14.7
Andrew Benintendi,,OF,14,CWS,SF,3.97,Webb,0.315,-1%,R,L,0.337,1%,0.140,4%,3,,1,1%,-2%,0%,6.1,6.1,6.1,3.5,8.8,7.3,5.2,9.0,6.4
Kerry Carpenter,,OF,14,DET,@HOU,2.96,Javier,0.300,-5%,R,L,0.366,3%,0.264,9%,6,,-2,5%,0%,1%,8.4,8.4,8.4,0.2,16.6,6.3,4.5,2.6,1.9
Brandon Lowe,,2B,14,TB,@WAS,5.29,Corbin,0.317,1%,L,L,0.320,-7%,0.234,-7%,x,x,-,0%,0%,0%,3.9,3.9,3.9,1.2,6.6,0.0,0.0,0.0,0.0
Joey Gallo,,1B,14,MIN,@MIA,3.60,Luzardo,0.296,-5%,L,L,0.330,-1%,0.249,-3%,x,x,-,0%,0%,0%,12.0,12.0,12.0,-6.5,30.4,0.0,0.0,0.0,0.0
Garrett Cooper,,1B,14,MIA,MIN,3.40,Lopez,0.286,-8%,R,R,0.343,1%,0.168,-6%,3,,0,-2%,2%,-3%,6.9,6.9,6.9,-0.3,14.0,6.4,4.6,0.0,0.0
Luis Arraez,,1B,14,MIA,MIN,3.40,Lopez,0.312,-2%,R,L,0.350,4%,0.097,14%,x,x,-,0%,0%,0%,7.3,7.3,7.3,4.0,10.6,0.0,0.0,0.0,0.0
Danny Jansen,,C,13,TOR,@KC,4.63,Greinke,0.341,4%,R,R,0.360,7%,0.268,11%,x,x,-,0%,0%,0%,3.0,3.0,3.0,1.7,4.3,0.0,0.0,0.0,0.0
Ji Hwan Bae,,2B,13,PIT,@BOS,3.81,Kluber,0.309,-2%,R,L,0.434,4%,0.189,3%,8,,0,9%,-5%,-2%,9.7,9.7,9.7,-1.8,21.2,6.5,5.0,2.6,2.0
Kike Hernandez,,2B,13,BOS,PIT,4.69,Keller,0.339,4%,R,R,0.293,-7%,0.138,-18%,x,x,-,0%,0%,0%,8.5,8.5,8.5,-2.1,19.1,0.0,0.0,0.0,0.0
Brian Anderson,,OF,13,MIL,NYM,4.23,Peterson,0.336,3%,L,R,0.300,-2%,0.169,11%,6,,0,1%,0%,0%,17.0,17.0,17.0,1.9,32.1,6.6,5.1,7.1,5.5
Myles Straw,,OF,13,CLE,@OAK,4.19,Muller,0.297,-2%,L,R,0.274,-2%,0.042,-27%,8,9,1,-4%,-2%,0%,10.3,10.3,10.3,1.6,19.0,6.0,4.6,15.8,12.2
Logan O'Hoppe,,C,13,LAA,@SEA,3.91,Flexen,0.341,4%,R,R,,-1%,,-2%,9,9,0,-4%,-5%,0%,9.0,9.0,9.0,0.1,17.9,5.7,4.4,16.1,12.4
Eugenio Suarez,,3B,13,SEA,LAA,3.09,Ohtani,0.236,%,R,R,0.322,-4%,0.224,-4%,3,4,2,-1%,-6%,0%,7.0,7.0,7.0,1.7,12.3,6.0,4.6,9.0,6.9
Gunnar Henderson,,3B,13,BAL,@TEX,3.20,deGrom,0.224,-21%,R,L,0.379,4%,0.212,5%,5,5,0,2%,-5%,0%,8.6,8.6,8.6,2.6,14.5,6.5,5.0,0.0,0.0
Robbie Grossman,,OF,13,TEX,BAL,4.30,Rodriguez,,1%,R,S,0.289,-7%,0.138,-4%,6,,0,2%,-5%,0%,7.9,7.9,7.9,-0.3,16.0,6.4,4.9,2.6,2.0
Brandon Crawford,,SS,13,SF,@CWS,3.53,Cease,0.307,-3%,R,L,0.349,7%,0.183,14%,7,,0,7%,-2%,0%,8.6,8.6,8.6,-6.9,24.2,6.3,4.8,2.6,2.0
Michael Conforto,0,OF,13,SF,@CWS,3.53,Cease,0.307,-3%,R,L,0.337,4%,0.200,20%,2,,0,9%,-2%,0%,5.5,5.5,5.5,-2.1,13.1,7.5,5.8,7.1,5.5
Riley Greene,,OF,13,DET,@HOU,2.96,Javier,0.300,-5%,R,L,0.297,-2%,0.124,3%,2,,0,2%,0%,0%,7.6,7.6,7.6,0.1,15.2,6.3,4.8,16.5,12.7
Jose Siri,1,OF,13,TB,@WAS,5.29,Corbin,0.388,14%,L,R,0.252,-2%,0.150,3%,8,,0,4%,2%,3%,14.9,14.9,14.9,8.7,21.1,8.1,6.2,6.4,4.9
Isaac Paredes,1,3B,13,TB,@WAS,5.29,Corbin,0.388,14%,L,R,0.355,5%,0.189,2%,3,,1,5%,2%,4%,6.9,6.9,6.9,-1.2,15.1,10.1,7.8,0.0,0.0
Keibert Ruiz,1,C,13,WAS,TB,3.21,McClanahan,0.267,-12%,L,S,0.295,1%,0.040,-14%,5,,0,0%,2%,3%,8.6,8.6,8.6,2.6,14.5,5.8,4.5,2.6,2.0
Joey Meneses,,OF,13,WAS,TB,3.21,McClanahan,0.267,-12%,L,R,0.441,6%,0.278,12%,4,,-2,0%,2%,4%,3.7,3.7,3.7,0.2,7.3,7.0,5.4,7.1,5.5
Marcell Ozuna,,OF,13,ATL,@STL,4.42,Mikolas,0.302,-4%,R,R,0.314,2%,0.217,6%,7,,0,-8%,-7%,1%,4.9,4.9,4.9,-1.8,11.5,6.0,4.6,2.6,2.0
Orlando Arcia,,2B,13,ATL,@STL,4.42,Mikolas,0.302,-4%,R,R,0.305,0%,0.164,3%,9,,0,-8%,-6%,1%,8.4,8.4,8.4,3.0,13.8,5.5,4.2,2.6,2.0
Nolan Gorman,,2B,13,STL,ATL,4.58,Elder,,1%,R,L,0.334,1%,0.214,5%,5,,1,-5%,-8%,1%,15.3,15.3,15.3,4.0,26.7,7.2,5.5,5.2,4.0
Tommy Edman,,SS,13,STL,ATL,4.58,Elder,,1%,R,S,0.301,-5%,0.105,-24%,8,,-1,-4%,-5%,1%,5.2,5.2,5.2,2.5,7.9,6.7,5.2,0.0,0.0
Carlos Correa,,SS,13,MIN,@MIA,3.60,Luzardo,0.327,1%,L,R,0.380,5%,0.190,1%,2,,0,-3%,2%,-3%,5.2,5.2,5.2,0.4,9.9,7.6,5.8,2.6,2.0
Edward Olivares,,OF,12,KC,TOR,3.37,Manoah,0.221,-22%,R,R,0.321,0%,0.134,-7%,x,x,-,0%,0%,0%,7.1,7.1,7.1,-3.0,17.2,0.0,0.0,0.0,0.0
Ji Man Choi,,1B,12,PIT,@BOS,3.81,Kluber,0.309,-2%,R,S,0.334,6%,0.184,16%,x,x,-,0%,0%,0%,1.5,1.5,1.5,-1.1,4.1,0.0,0.0,0.0,0.0
Josh Donaldson,1,3B,12,NYY,PHI,3.66,Nola,0.293,-6%,R,R,0.313,-5%,0.163,-17%,5,,0,0%,-7%,-7%,5.3,5.3,5.3,-0.9,11.5,5.6,4.7,0.0,0.0
Josh Bell,,1B,12,CLE,@OAK,4.19,Muller,,-6%,L,L,0.337,0%,0.200,9%,4,4,0,-9%,-3%,0%,4.4,4.4,4.4,2.3,6.5,7.3,6.1,2.6,2.2
Amed Rosario,,SS,12,CLE,@OAK,4.19,Muller,0.297,-2%,L,R,0.352,11%,0.173,33%,2,2,0,-7%,-3%,0%,4.6,4.6,4.6,-0.6,9.8,7.6,6.3,2.6,2.2
Ty France,,1B,12,SEA,LAA,3.09,Ohtani,0.236,%,R,R,0.345,1%,0.159,-2%,2,3,1,-2%,-5%,0%,10.5,10.5,10.5,1.9,19.1,6.1,5.1,14.2,11.8
Cal Raleigh,,C,12,SEA,LAA,3.09,Ohtani,0.296,%,R,L,0.305,0%,0.250,6%,4,5,1,-8%,-6%,0%,8.7,8.7,8.7,4.5,12.9,6.1,5.1,0.0,0.0
