Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nestor Cortes,3,SP,9700,NYY,PHI,61%,3.30,6.5,0.333,24.8%,3.67,26.9%,3.59,3.84,L,0.250,0.268,-1%,3%,0%,0.0,0.0,0.0,0.0,0.0,18.6,1.9,15.1,1.6
Charlie Morton,1,SP,9600,ATL,@STL,52%,4.15,5.5,0.336,21.1%,7.33,28.4%,3.52,3.45,R,0.300,0.287,4%,1%,0%,0.0,0.0,0.0,0.0,0.0,15.3,1.6,5.4,0.6
Jon Gray,2,SP,9200,TEX,BAL,56%,3.98,5.5,0.325,22.5%,7.67,25.0%,3.89,3.77,R,0.324,0.295,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,15.4,1.7,20.6,2.2
Jose Berrios,,SP,9100,TOR,@KC,56%,3.75,5.5,0.298,22.3%,1.33,23.0%,3.87,3.88,R,0.348,0.280,-2%,1%,0%,0.0,0.0,0.0,0.0,0.0,14.2,1.6,4.2,0.5
Brady Singer,0,SP,8900,KC,TOR,44%,4.25,5,0.342,22.1%,5.00,23.3%,3.83,3.67,R,0.326,0.303,-1%,1%,0%,0.0,0.0,0.0,0.0,0.0,13.4,1.5,16.3,1.8
Freddy Peralta,0,SP,8700,MIL,NYM,51%,4.20,4,0.346,17.7%,4.25,31.3%,3.46,3.66,R,0.243,0.267,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,12.9,1.5,28.5,3.3
Taijuan Walker,,SP,8700,PHI,@NYY,39%,4.20,4,0.328,21.7%,5.33,21.3%,4.25,4.18,R,0.306,0.298,-2%,5%,0%,0.0,0.0,0.0,0.0,0.0,12.3,1.4,7.6,0.9
James Kaprielian,,SP,8400,OAK,CLE,42%,4.08,3.5,0.329,18.5%,4.25,20.5%,4.64,4.82,R,0.337,0.302,4%,5%,0%,0.0,0.0,0.0,0.0,0.0,10.9,1.3,5.8,0.7
Reid Detmers,2,SP,8200,LAA,@SEA,44%,3.72,5.5,0.341,24.3%,3.00,22.0%,4.29,4.43,L,0.290,0.321,6%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.4,1.8,16.3,2.0
Tyler Mahle,1,SP,8200,MIN,@MIA,54%,3.60,5,0.320,21.5%,2.00,26.6%,3.83,3.86,R,0.265,0.350,2%,-1%,0%,0.0,0.0,0.0,0.0,0.0,14.6,1.8,23.6,2.9
Carlos Carrasco,0,SP,8100,NYM,@MIL,49%,4.30,5.5,0.333,25.2%,4.00,22.9%,3.83,3.68,R,0.311,0.352,-2%,0%,0%,0.0,0.0,0.0,0.0,0.0,14.1,1.7,2.2,0.3
Drew Rasmussen,4,SP,8100,TB,@WAS,62%,3.47,4.5,0.297,19.6%,2.33,22.2%,3.80,3.60,R,0.264,0.279,2%,2%,0%,0.0,0.0,0.0,0.0,0.0,13.9,1.7,30.3,3.7
George Kirby,7,SP,8000,SEA,LAA,56%,3.28,5,0.339,24.1%,6.67,24.5%,3.32,3.33,R,0.245,0.366,2%,0%,0%,0.0,0.0,0.0,0.0,0.0,16.2,2.0,5.2,0.7
Johnny Cueto,,SP,8000,MIA,MIN,46%,3.90,4.5,0.325,24.4%,3.67,17.5%,4.46,4.33,R,0.336,0.315,2%,-2%,0%,0.0,0.0,0.0,0.0,0.0,13.0,1.6,-8.2,-1.0
Zach Plesac,2,SP,7900,CLE,@OAK,57%,3.42,4.5,0.313,23.3%,1.00,17.2%,4.60,4.59,R,0.320,0.309,7%,3%,0%,0.0,0.0,0.0,0.0,0.0,14.6,1.8,-12.5,-1.6
Ryne Nelson,,SP,7700,ARI,@SD,44%,4.28,3.5,0.330,21.6%,3.50,,,,R,,,11%,3%,0%,0.0,0.0,0.0,0.0,0.0,12.3,1.6,5.9,0.8
Trevor Williams,,SP,7600,WAS,TB,38%,4.53,3.5,0.311,23.0%,7.00,22.4%,3.92,3.95,R,0.346,0.313,3%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.3,1.5,7.1,0.9
Drew Smyly,,SP,7600,CHC,@CIN,52%,4.42,4.5,0.322,23.0%,4.33,20.9%,4.25,4.29,L,0.294,0.331,-6%,1%,0%,0.0,0.0,0.0,0.0,0.0,12.4,1.6,-3.3,-0.4
Hunter Brown,4,RP,7400,HOU,DET,69%,3.16,6.5,0.306,27.1%,1.00,,,,R,,,1%,-1%,0%,0.0,0.0,0.0,0.0,0.0,17.8,2.4,7.1,1.0
Michael Kopech,0,SP,7300,CWS,SF,56%,3.73,5,0.327,24.7%,2.33,26.7%,3.92,4.15,R,0.289,0.281,0%,2%,0%,0.0,0.0,0.0,0.0,0.0,14.9,2.0,-0.1,-0.0
Matthew Boyd,,SP,7200,DET,@HOU,31%,4.84,4,0.351,19.6%,4.25,20.5%,4.51,4.73,L,0.246,0.304,3%,-2%,0%,0.0,0.0,0.0,0.0,0.0,11.2,1.6,8.8,1.2
Connor Overton,,RP,7000,CIN,CHC,48%,4.58,1,0.311,25.6%,3.33,15.5%,4.95,4.74,R,,,-2%,1%,0%,0.0,0.0,0.0,0.0,0.0,9.8,1.4,3.6,0.5
Kyle Bradish,1,SP,6900,BAL,@TEX,44%,4.52,5.5,0.316,24.8%,9.67,21.8%,4.15,4.01,R,0.303,0.350,-1%,0%,0%,0.0,0.0,0.0,0.0,0.0,12.5,1.8,6.5,0.9
Johan Oviedo,,SP,6800,PIT,@BOS,41%,5.20,3.5,0.335,20.1%,9.00,19.8%,4.75,4.71,R,0.315,0.314,-7%,6%,-1%,0.0,0.0,0.0,0.0,0.0,9.8,1.4,4.5,0.7
Anthony DeSclafani,0,SP,6700,SF,@CWS,44%,4.27,3.5,0.323,20.4%,4.00,21.9%,4.10,3.97,R,0.337,0.279,-2%,3%,0%,0.0,0.0,0.0,0.0,0.0,8.9,1.3,23.7,3.5
Ryan Feltner,,SP,6400,COL,@LAD,34%,5.03,3.5,0.337,21.2%,5.00,19.5%,4.49,4.61,R,0.334,0.372,12%,6%,0%,0.0,0.0,0.0,0.0,0.0,9.8,1.5,9.1,1.4
Jake Woodford,,SP,6200,STL,ATL,48%,4.35,1,0.336,22.4%,5.00,15.4%,4.65,4.69,R,0.331,0.269,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,9.2,1.5,-2.3,-0.4
Ryan Weathers,1,RP,6000,SD,ARI,56%,3.72,1,0.338,,1.75,17.8%,4.77,4.77,L,,0.369,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,10.6,1.8,7.7,1.3
Kutter Crawford,1,SP,5800,BOS,PIT,59%,4.30,1.5,0.316,26.4%,2.67,22.8%,4.20,4.44,R,0.400,0.318,-2%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.3,1.9,1.0,0.2
Michael Grove,2,RP,5600,LAD,COL,66%,3.47,1,0.323,21.4%,4.00,,,,R,,,1%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.1,2.0,8.6,1.5
