Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Gerrit Cole,1,P,11600,NYY,@TEX,62%,3.47,9.5,0.297,25.0%,6.42,32.6%,2.90,2.90,R,0.279,0.275,0%,2%,0%,48.2,48.2,48.2,31.7,64.7,40.5,3.5,48.0,4.1
Shohei Ohtani,1,P,11500,LAA,OAK,73%,3.14,8,0.307,24.1%,3.68,31.8%,3.16,3.11,R,0.288,0.235,0%,0%,0%,15.0,17.9,17.9,0.8,35.1,33.9,2.9,27.9,2.4
Shane McClanahan,1,P,11300,TB,@CWS,60%,3.13,6.5,0.335,21.7%,3.84,29.2%,3.20,2.91,L,0.291,0.267,-1%,1%,0%,44.0,44.0,44.0,41.5,46.5,35.7,3.2,30.0,2.7
Julio Urias,,P,11000,LAD,@PIT,60%,3.32,5.5,0.316,23.3%,5.04,25.3%,3.63,3.73,L,0.261,0.270,0%,2%,0%,34.2,34.2,34.2,17.2,51.2,32.7,3.0,14.0,1.3
Kyle Gibson,1,P,10200,BAL,@DET,59%,3.62,6,0.295,26.6%,3.04,20.3%,4.25,4.06,R,0.337,0.293,0%,1%,0%,32.4,32.4,32.4,12.1,52.7,30.1,3.0,13.0,1.3
Seth Lugo,,P,10100,SD,@CHC,60%,3.76,5,0.315,21.8%,5.65,26.2%,3.37,3.52,R,0.295,0.310,0%,2%,0%,35.0,35.0,35.0,21.5,48.5,28.6,2.8,12.0,1.2
Dylan Cease,,P,9900,CWS,TB,40%,3.87,6.5,0.316,23.1%,6.28,30.9%,3.55,3.63,R,0.304,0.266,0%,2%,0%,35.4,35.4,35.4,23.4,47.4,33.6,3.4,3.0,0.3
Logan Webb,,P,9700,SF,STL,60%,3.80,5.5,0.322,21.5%,4.44,23.7%,3.30,3.04,R,0.319,0.253,1%,-1%,0%,31.2,31.2,31.2,17.3,45.1,32.6,3.4,39.0,4.0
Mitch Keller,,P,9300,PIT,LAD,40%,4.18,5,0.335,23.4%,5.20,20.3%,4.49,4.33,R,0.351,0.334,0%,2%,0%,34.2,34.2,34.2,23.6,44.8,27.4,2.9,52.0,5.6
George Kirby,,P,9000,SEA,@PHI,51%,4.22,5.5,0.326,23.5%,4.52,23.7%,3.43,3.46,R,0.246,0.357,-1%,2%,0%,29.0,29.0,29.0,19.9,38.1,29.1,3.2,46.0,5.1
Tyler Mahle,2,P,8800,MIN,KC,67%,3.24,6,0.294,23.8%,3.28,26.5%,3.82,3.85,R,0.260,0.353,0%,1%,0%,29.3,29.3,29.3,21.4,37.1,32.0,3.6,27.0,3.1
Matt Strahm,,P,8700,PHI,SEA,49%,4.28,1.5,0.337,24.5%,4.50,27.7%,3.34,3.75,L,0.275,0.286,0%,1%,0%,29.3,29.3,29.3,17.3,41.2,23.4,2.7,37.0,4.3
Andrew Heaney,,P,8500,TEX,NYY,38%,4.53,4,0.339,17.8%,4.32,29.5%,3.43,3.76,L,0.313,0.334,0%,2%,0%,26.3,26.3,26.3,1.9,50.6,28.4,3.3,31.0,3.6
Joey Lucchesi,2,P,8300,NYM,WAS,67%,3.42,5,0.321,21.9%,3.70,27.6%,3.64,3.76,L,,0.300,1%,2%,0%,58.0,58.0,58.0,58.0,58.0,29.6,3.6,16.0,1.9
Kyle Wright,,P,8000,ATL,MIA,61%,3.75,4.5,0.318,20.9%,3.20,22.7%,3.70,3.58,R,0.334,0.274,-1%,2%,0%,15.7,15.7,15.7,3.7,27.6,30.3,3.8,27.0,3.4
Braxton Garrett,,P,7800,MIA,@ATL,39%,4.75,3.5,0.349,19.6%,5.20,22.4%,3.94,3.75,L,0.290,0.354,-4%,5%,0%,29.0,29.0,29.0,29.0,29.0,22.9,2.9,18.0,2.3
Miles Mikolas,,P,7500,STL,@SF,40%,4.70,3.5,0.336,21.6%,4.62,18.6%,4.15,3.94,R,0.294,0.306,1%,-1%,0%,16.4,16.4,16.4,9.5,23.3,24.9,3.3,47.0,6.3
Trevor Williams,,P,7300,WAS,@NYM,33%,5.08,3,0.346,19.2%,4.52,21.7%,4.01,4.05,R,0.343,0.312,0%,4%,-1%,22.3,22.3,22.3,15.5,29.0,20.5,2.8,15.0,2.1
JP Sears,,P,7100,OAK,@LAA,27%,5.36,5,0.325,25.2%,5.24,19.7%,4.33,4.57,L,,0.322,-4%,1%,0%,25.5,25.5,25.5,16.0,35.0,22.6,3.2,7.0,1.0
Zack Greinke,,P,6800,KC,@MIN,33%,4.76,3.5,0.329,24.1%,4.36,15.2%,4.65,4.34,R,0.276,0.336,1%,2%,0%,20.2,20.2,20.2,11.7,28.7,21.3,3.1,-1.0,-0.1
Hayden Wesneski,,P,6400,CHC,SD,40%,4.74,3.5,0.347,21.6%,3.73,21.2%,4.05,4.13,R,,0.297,0%,1%,0%,17.8,17.8,17.8,-4.5,40.0,22.1,3.5,27.0,4.2
Joey Wentz,,P,6000,DET,BAL,41%,4.38,4,0.310,24.1%,5.21,19.6%,4.84,4.96,L,,0.315,0%,2%,0%,12.5,12.5,12.5,-6.1,31.1,22.5,3.8,29.0,4.8
