Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Mike Trout,,OF,24,LAA,@OAK,4.22,Fujinami,,-1%,R,R,0.426,3%,0.361,14%,2,2,0,-12%,-3%,0%,2.6,2.6,2.6,2.6,2.6,9.3,3.9,11.6,4.8
Aaron Judge,,OF,23,NYY,SF,4.58,Cobb,0.292,-6%,R,R,0.429,0%,0.318,0%,2,2,0,1%,-2%,1%,18.7,18.7,18.7,18.7,18.7,10.3,4.5,11.6,5.0
Kyle Schwarber,,OF,23,PHI,@TEX,3.86,Eovaldi,0.288,-7%,R,L,0.392,9%,0.343,26%,2,2,0,2%,-3%,0%,0.0,0.0,0.0,0.0,0.0,9.0,3.9,1.9,0.8
Freddie Freeman,,1B,22,LAD,ARI,4.89,Bumgarner,0.311,-2%,L,L,0.335,-11%,0.168,-12%,2,2,0,-2%,-3%,0%,4.8,4.8,4.8,-2.0,11.7,8.7,4.0,7.1,3.2
Julio Rodriguez,,OF,21,SEA,CLE,3.74,Civale,0.328,1%,R,R,,-1%,,-2%,1,1,0,0%,0%,0%,7.1,7.1,7.1,-2.9,17.1,7.7,3.7,9.4,4.5
Yordan Alvarez,,OF,21,HOU,CWS,4.55,Giolito,0.279,-9%,R,L,0.399,-1%,0.293,2%,3,,0,0%,0%,0%,16.1,16.1,16.1,12.4,19.8,9.8,4.7,13.5,6.4
Pete Alonso,,1B,21,NYM,@MIA,4.17,Cabrera,0.345,0%,R,R,0.364,0%,0.239,-9%,4,4,0,-2%,2%,-4%,8.4,8.4,8.4,0.2,16.6,8.4,4.0,18.7,8.9
Oneil Cruz,,SS,20,PIT,@CIN,3.88,Lodolo,,-1%,L,L,0.231,-12%,0.143,-20%,6,1,-5,13%,-13%,3%,23.2,23.2,23.2,23.2,23.2,7.3,3.6,7.1,3.5
Matt Olson,,1B,20,ATL,@WAS,5.47,Gray,0.390,12%,R,L,0.358,1%,0.244,-2%,2,2,0,7%,-1%,4%,9.7,9.7,9.7,9.7,9.7,10.8,5.4,32.9,16.4
Bo Bichette,,SS,20,TOR,@STL,4.22,Flaherty,0.314,-3%,R,R,0.345,-3%,0.176,-6%,2,2,0,-7%,-10%,0%,18.7,18.7,18.7,18.7,18.7,7.5,3.8,5.2,2.6
Manny Machado,,3B,20,SD,COL,4.81,Urena,0.309,-1%,R,R,0.371,-1%,0.222,-6%,2,3,1,-4%,-3%,0%,3.5,3.5,3.5,2.2,4.9,8.9,4.5,9.7,4.8
