Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Dustin May,,P,9100,LAD,STL,55%,4.00,5.5,0.331,21.1%,4.50,24.9%,3.92,3.78,R,0.295,0.248,0%,1%,0%,27.0,27.0,27.0,12.3,41.7,27.9,3.1,27.0,3.0
Aaron Nola,1,P,9000,PHI,@HOU,42%,4.06,6.5,0.311,22.9%,4.88,28.7%,3.14,3.16,R,0.277,0.292,1%,0%,0%,23.6,23.6,23.6,13.9,33.3,31.9,3.5,49.0,5.4
Jesus Luzardo,,P,8900,MIA,CHC,50%,3.75,6,0.336,23.2%,5.62,26.2%,3.98,3.94,L,0.301,0.331,1%,0%,0%,33.0,33.0,33.0,19.7,46.3,33.7,3.8,35.0,3.9
Lucas Giolito,,P,8800,CWS,TB,40%,4.70,5.5,0.319,20.8%,6.58,26.4%,3.76,3.78,R,0.282,0.343,-1%,3%,0%,28.0,28.0,28.0,9.4,46.6,28.1,3.2,36.0,4.1
Wade Miley,1,P,8700,MIL,LAA,56%,4.20,4,0.351,23.6%,5.35,18.1%,4.51,4.18,L,0.233,0.322,0%,4%,0%,32.8,32.8,32.8,15.4,50.1,23.9,2.7,25.0,2.9
Nick Pivetta,,P,8500,BOS,CLE,46%,4.68,4,0.326,18.0%,3.80,24.5%,4.19,4.28,R,0.342,0.316,-2%,2%,0%,26.0,26.0,26.0,12.5,39.5,23.4,2.8,18.0,2.1
Jack Flaherty,,P,8400,STL,@LAD,45%,4.50,4.5,0.336,21.0%,5.08,24.0%,4.47,4.44,R,0.318,0.301,0%,1%,0%,29.2,29.2,29.2,17.5,40.9,25.2,3.0,23.0,2.7
David Peterson,,P,8200,NYM,ATL,45%,3.97,4.5,0.346,20.7%,5.15,26.2%,3.82,3.54,L,0.321,0.335,1%,2%,0%,22.0,22.0,22.0,15.0,29.0,29.6,3.6,21.0,2.6
Rich Hill,,P,8000,PIT,@WAS,56%,3.97,4.5,,,3.88,21.6%,4.34,4.49,L,0.270,0.335,2%,3%,0%,24.4,24.4,24.4,3.9,44.9,26.6,3.3,0.0,0.0
Merrill Kelly,1,P,7900,ARI,@COL,54%,5.28,4.5,0.322,21.9%,3.77,21.0%,4.26,4.08,R,0.288,0.313,-2%,2%,0%,26.4,26.4,26.4,19.0,33.8,25.7,3.3,40.0,5.1
Kyle Freeland,,P,7700,COL,ARI,46%,5.72,3,0.333,18.3%,4.65,18.2%,4.52,4.45,L,0.357,0.341,-6%,6%,0%,24.2,24.2,24.2,3.6,44.8,20.3,2.6,22.0,2.9
Jordan Lyles,,P,7500,KC,@MIN,27%,5.04,4.5,0.329,24.0%,4.46,18.7%,4.56,4.63,R,0.347,0.346,2%,4%,0%,24.4,24.4,24.4,17.6,31.2,23.3,3.1,3.0,0.4
Tyler Anderson,,P,7200,LAA,@MIL,44%,4.80,5,0.319,27.4%,4.76,18.8%,4.39,4.46,L,0.304,0.306,1%,3%,0%,13.8,13.8,13.8,-4.3,31.8,25.5,3.5,42.0,5.8
Clarke Schmidt,,P,6900,NYY,@TEX,33%,4.16,4.5,0.308,24.6%,6.24,23.5%,3.94,4.12,R,0.409,0.266,0%,0%,0%,18.0,18.0,18.0,4.7,31.3,23.0,3.3,24.0,3.5
Luis Cessa,,P,6400,CIN,@OAK,50%,4.51,3.5,0.315,25.1%,3.81,17.5%,4.36,4.26,R,0.322,0.326,5%,1%,0%,2.8,2.8,2.8,-17.3,22.8,19.6,3.1,18.0,2.8
Chad Kuhl,,P,6000,WAS,PIT,44%,4.53,4,,,5.08,18.9%,4.92,4.96,R,0.352,0.367,2%,4%,0%,13.0,13.0,13.0,5.2,20.8,24.6,4.1,0.0,0.0
Drew Rucinski,,P,5500,OAK,CIN,50%,4.49,4,0.324,21.9%,4.28,,,,R,,,2%,1%,0%,0.0,0.0,0.0,0.0,0.0,23.1,4.2,11.0,2.0
