Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zac Gallen,,P,11600,ARI,@PIT,63%,3.19,7,,,4.28,27.6%,3.48,3.41,R,0.253,0.289,2%,0%,0%,49.4,44.1,44.1,24.3,63.9,40.5,3.5,0.0,0.0
Shane McClanahan,,P,11200,TB,MIL,,,6.5,,,4.26,29.0%,3.29,3.00,L,0.296,0.273,1%,0%,0%,37.2,40.0,40.0,26.8,53.2,36.3,3.2,0.0,0.0
Joe Ryan,,P,11000,MIN,@LAA,55%,4.03,7,,,5.05,26.6%,3.68,4.00,R,0.266,0.280,-2%,1%,0%,41.2,43.6,43.6,32.1,55.2,34.1,3.1,0.0,0.0
Sandy Alcantara,,P,10400,MIA,@SF,48%,3.84,6,,,4.42,23.6%,3.60,3.42,R,0.280,0.271,1%,1%,0%,33.0,28.5,28.5,10.3,46.7,35.2,3.4,0.0,0.0
Bryce Elder,,P,10200,ATL,SEA,56%,3.91,5,,,4.44,20.7%,4.19,3.97,R,0.290,0.283,-1%,1%,0%,29.0,32.5,32.5,18.6,46.4,28.2,2.8,0.0,0.0
Bryce Miller,,P,9900,SEA,@ATL,43%,4.59,5.5,,,5.30,,,,R,,,-5%,2%,0%,44.0,44.0,44.0,39.4,48.6,27.4,2.8,0.0,0.0
Marcus Stroman,,P,9500,CHC,@PHI,47%,4.67,4.5,,,4.26,21.6%,3.87,3.53,R,0.294,0.279,0%,2%,-2%,21.6,30.8,30.8,14.8,46.7,26.6,2.8,0.0,0.0
Tony Gonsolin,,P,9300,LAD,@STL,53%,4.09,5,,,4.84,24.6%,4.05,4.03,R,0.245,0.272,2%,3%,0%,26.5,26.5,26.5,11.5,41.5,27.0,2.9,0.0,0.0
Anthony DeSclafani,,P,9100,SF,MIA,52%,3.66,5,,,3.49,21.1%,4.10,3.94,R,0.326,0.273,1%,1%,0%,25.6,30.3,30.3,17.2,43.3,31.8,3.5,0.0,0.0
Blake Snell,,P,8900,SD,BOS,56%,3.95,6.5,,,5.64,30.3%,3.79,3.64,L,0.257,0.314,1%,1%,0%,30.0,25.9,25.9,15.4,36.3,32.6,3.7,0.0,0.0
