Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Gerrit Cole,7,SP,9800,NYY,PHI,61%,2.84,8.5,0.313,24.5%,3.20,33.2%,2.83,2.82,R,0.282,0.280,0%,2%,1%,36.5,36.5,36.5,36.5,36.5,24.1,2.5,28.6,2.9
Shohei Ohtani,3,SP,9600,LAA,@SEA,61%,3.09,7.5,0.320,23.1%,4.33,31.7%,3.11,3.05,R,0.296,0.236,3%,1%,0%,9.8,9.8,9.8,3.8,15.8,22.6,2.4,26.1,2.7
Jacob deGrom,7,SP,9500,TEX,BAL,63%,3.20,6.5,0.329,20.0%,6.40,44.0%,1.67,1.59,R,0.224,0.210,0%,2%,0%,8.7,8.7,8.7,8.7,8.7,20.8,2.2,35.1,3.7
Dylan Cease,3,SP,9100,CWS,SF,55%,3.53,8,0.333,26.5%,4.75,31.3%,3.48,3.57,R,0.307,0.260,0%,1%,0%,30.4,30.4,30.4,30.4,30.4,19.9,2.2,25.6,2.8
Shane McClanahan,3,SP,8800,TB,@WAS,71%,3.21,6.5,0.321,21.9%,3.00,28.9%,3.17,2.87,L,0.297,0.267,1%,-1%,0%,26.5,26.5,26.5,26.5,26.5,19.2,2.2,20.1,2.3
Corbin Burnes,1,SP,8600,MIL,NYM,55%,3.77,5,0.345,17.7%,2.83,32.5%,2.80,2.65,R,0.259,0.244,0%,0%,0%,4.5,4.5,4.5,4.5,4.5,17.6,2.0,-2.2,-0.3
Cristian Javier,5,SP,8100,HOU,DET,69%,2.96,8.5,0.306,27.2%,3.20,32.0%,3.45,3.84,R,0.300,0.249,1%,0%,0%,11.8,11.8,11.8,11.8,11.8,20.7,2.6,22.5,2.8
Jesus Luzardo,1,SP,7900,MIA,MIN,47%,3.60,6,0.336,22.7%,4.40,26.0%,4.05,3.99,L,0.296,0.327,1%,-1%,0%,23.1,23.1,23.1,23.1,23.1,17.6,2.2,30.1,3.8
Aaron Nola,3,SP,7700,PHI,@NYY,39%,3.66,6.5,0.323,23.5%,5.00,29.4%,3.04,3.06,R,0.272,0.293,-1%,3%,2%,2.6,2.6,2.6,2.6,2.6,18.6,2.4,12.7,1.6
Kyle Muller,1,RP,7600,OAK,CLE,46%,4.19,3.5,0.325,17.0%,5.33,22.3%,4.84,4.66,L,,0.297,3%,2%,0%,12.3,12.3,12.3,12.3,12.3,10.9,1.4,13.9,1.8
Logan Webb,1,SP,7500,SF,@CWS,45%,3.97,4.5,0.320,19.9%,3.80,23.7%,3.34,3.05,R,0.315,0.250,-2%,1%,0%,25.9,25.9,25.9,25.9,25.9,15.3,2.0,5.9,0.8
Pablo Lopez,2,SP,7400,MIN,@MIA,53%,3.40,6.5,0.309,24.0%,1.67,25.3%,3.61,3.47,R,0.312,0.286,1%,-1%,0%,28.4,28.4,28.4,28.4,28.4,17.1,2.3,27.4,3.7
David Peterson,,SP,7200,NYM,@MIL,45%,4.23,6,0.321,26.7%,6.20,26.2%,3.82,3.53,L,0.294,0.336,-1%,0%,0%,13.8,13.8,13.8,13.8,13.8,15.8,2.2,3.0,0.4
Miles Mikolas,,SP,7100,STL,ATL,52%,4.42,4,0.336,22.3%,5.40,18.8%,4.07,3.88,R,0.275,0.302,2%,5%,-1%,2.9,2.9,2.9,2.9,2.9,13.9,2.0,9.5,1.3
Chris Flexen,,SP,7100,SEA,LAA,39%,3.91,4.5,0.314,26.7%,5.80,16.4%,4.84,4.78,R,0.281,0.341,2%,3%,0%,0.0,0.0,0.0,0.0,0.0,11.7,1.6,12.8,1.8
Corey Kluber,,SP,7000,BOS,PIT,59%,3.81,5,0.314,25.8%,3.80,21.4%,4.02,4.10,R,0.309,0.326,-3%,7%,1%,-0.5,-0.5,-0.5,-0.5,-0.5,13.8,2.0,10.8,1.5
Bryce Elder,1,SP,6900,ATL,@STL,48%,4.58,1,0.324,19.6%,5.40,20.7%,4.34,4.16,R,,,4%,3%,-1%,0.0,0.0,0.0,0.0,0.0,10.5,1.5,25.9,3.8
Eduardo Rodriguez,1,SP,6800,DET,@HOU,31%,4.54,5,0.352,,4.33,24.1%,3.97,3.82,L,0.343,0.319,3%,0%,0%,13.0,13.0,13.0,13.0,13.0,12.0,1.8,-0.3,-0.0
Mitch Keller,,SP,6500,PIT,@BOS,41%,4.69,4.5,0.331,20.5%,6.80,20.2%,4.50,4.33,R,0.356,0.339,-7%,8%,2%,12.5,12.5,12.5,12.5,12.5,11.6,1.8,28.1,4.3
Hunter Gaddis,0,SP,6500,CLE,@OAK,54%,3.81,5,0.306,24.1%,3.60,,,,R,,,5%,2%,0%,4.0,4.0,4.0,4.0,4.0,12.2,1.9,19.7,3.0
Patrick Corbin,,SP,6000,WAS,TB,28%,5.29,3.5,0.331,19.1%,7.40,18.5%,4.49,4.27,L,0.317,0.388,3%,-2%,0%,2.8,2.8,2.8,2.8,2.8,8.9,1.5,1.5,0.3
Grayson Rodriguez,4,SP,4000,BAL,@TEX,37%,4.30,6,0.318,25.1%,6.20,,,,R,,,0%,3%,0%,0.0,0.0,0.0,0.0,0.0,14.3,3.6,14.3,3.6
