Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Rich Hill,,P,34,PIT,CWS,46%,4.45,4.5,0.344,23.7%,4.57,22.0%,4.28,4.44,L,0.275,0.329,1%,6%,0%,18.5,18.5,18.5,18.5,18.5,13.4,3.9,-7.2,-2.1
Chris Bassitt,,P,33,TOR,@LAA,44%,4.81,4.5,0.337,23.0%,5.50,23.3%,3.83,3.85,R,0.311,0.272,-3%,3%,0%,-17.0,-17.0,-17.0,-17.0,-17.0,14.2,4.3,21.7,6.6
Edward Cabrera,,P,33,MIA,@NYM,40%,4.46,4.5,0.337,19.7%,3.29,24.4%,4.60,4.55,R,0.276,0.354,2%,3%,1%,4.8,4.8,4.8,4.8,4.8,13.3,4.0,5.7,1.7
Tylor Megill,0,P,32,NYM,MIA,60%,3.54,5,0.322,21.5%,2.14,26.1%,3.69,3.67,R,0.405,0.248,1%,2%,0%,21.8,21.8,21.8,21.8,21.8,18.0,5.6,23.5,7.3
Nick Martinez,0,P,28,SD,@ATL,51%,4.71,4.5,0.327,23.4%,5.57,21.0%,4.05,4.04,R,0.318,0.307,-6%,4%,0%,15.8,15.8,15.8,15.8,15.8,13.4,4.8,5.9,2.1
MacKenzie Gore,,P,28,WAS,@COL,48%,5.85,5,0.334,20.8%,3.29,23.6%,4.46,4.42,L,,0.328,-12%,4%,0%,23.7,23.7,23.7,23.7,23.7,11.0,3.9,23.7,8.5
Ken Waldichuk,,P,27,OAK,@TB,28%,4.63,4,0.331,19.7%,7.33,21.4%,4.06,4.43,L,,0.397,1%,0%,0%,3.1,3.1,3.1,3.1,3.1,13.4,5.0,-10.9,-4.0
Clarke Schmidt,,P,27,NYY,@BAL,53%,4.13,4,0.330,20.7%,5.67,23.1%,3.95,4.06,R,0.392,0.252,-1%,4%,0%,8.6,8.6,8.6,8.6,8.6,14.1,5.2,0.8,0.3
Jared Shuster,,P,25,ATL,SD,49%,4.79,3.5,0.337,17.8%,4.43,,,,L,,,-3%,6%,0%,-1.9,-1.9,-1.9,-1.9,-1.9,11.9,4.8,3.0,1.2
Brad Keller,,P,25,KC,@SF,33%,4.75,4,0.331,24.6%,6.33,18.2%,4.70,4.46,R,0.328,0.353,4%,2%,0%,13.0,13.0,13.0,13.0,13.0,12.1,4.8,19.6,7.8
Jose Urena,,P,25,COL,WAS,52%,5.65,3.5,0.299,21.3%,2.43,14.4%,5.08,4.82,R,0.401,0.313,-8%,6%,0%,-9.1,-9.1,-9.1,-9.1,-9.1,7.8,3.1,-7.0,-2.8
Madison Bumgarner,,P,25,ARI,LAD,32%,5.41,4,0.345,24.4%,6.14,17.9%,4.71,4.89,L,0.313,0.347,-8%,0%,0%,-2.1,-2.1,-2.1,-2.1,-2.1,9.6,3.8,10.1,4.0
Dean Kremer,,P,25,BAL,NYY,47%,4.37,4.5,0.328,23.8%,4.83,17.7%,4.75,4.84,R,0.328,0.350,-1%,5%,0%,-1.3,-1.3,-1.3,-1.3,-1.3,12.3,4.9,7.8,3.1
