Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90663-71875,P,Mike,Mike Mayers,Mayers,14,1,5500,KC@CWS,KC,CWS,,,,,,P
90663-112841,P,Jose,Jose Rodriguez,Rodriguez,3,1,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-145609,P,Peter,Peter Solomon,Solomon,0.8,5,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-145627,P,Lucas,Lucas Gilbreath,Gilbreath,4.956521739130435,47,5500,COL@TEX,COL,TEX,IL,Elbow,,,,P
90663-145629,P,Mason,Mason Thompson,Thompson,6.411764705882353,17,5500,DET@WSH,WSH,DET,,,,,0,P
90663-178411,P,Michael,Michael Plassmeyer,Plassmeyer,17,2,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-110824,P,Trevor,Trevor Kelley,Kelley,2.25,4,5500,MIL@TB,TB,MIL,,,,,0,P
90663-170254,P,Colin,Colin Holderman,Holderman,5.823529411764706,17,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-65817,P,Scott,Scott McGough,McGough,4.95,21,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-53550,P,Alex,Alex Reyes,Reyes,,,5500,LAD@STL,LAD,STL,IL,Shoulder,,,,P
90663-180540,P,Easton,Easton McGee,McGee,30,1,5500,SEA@ATL,SEA,ATL,IL,Forearm,,,0,P
90663-170323,P,Nick,Nick Vespi,Vespi,6.28,25,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-170324,P,Brandon,Brandon Hughes,Hughes,4.222222222222222,9,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-153961,P,Tayler,Tayler Saucedo,Saucedo,6.875,8,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-61858,P,Raisel,Raisel Iglesias,Iglesias,3.6666666666666665,6,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-57770,P,Alex,Alex Claudio,Claudio,1,1,5500,MIL@TB,MIL,TB,,,,,0,P
90663-80313,P,Keynan,Keynan Middleton,Middleton,6.066666666666666,15,5500,KC@CWS,CWS,KC,,,,,,P
90663-84431,P,Dereck,Dereck Rodriguez,Rodriguez,-1,1,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-80346,P,Giovanny,Giovanny Gallegos,Gallegos,5.875,16,5500,LAD@STL,STL,LAD,,,,,,P
90663-84452,P,Caleb,Caleb Ferguson,Ferguson,6.35,20,5500,LAD@STL,LAD,STL,,,,,,P
90663-170491,P,Chad,Chad Smith,Smith,4.714285714285714,8,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-145918,P,Will,Will Vest,Vest,7,11,5500,DET@WSH,DET,WSH,,,,,0,P
90663-145916,P,Zach,Zach Pop,Pop,3.933333333333333,15,5500,BAL@TOR,TOR,BAL,IL,Hamstring,,,0,P
90663-184829,P,McKinley,McKinley Moore,Moore,-1.6666666666666667,3,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-119298,P,Luis,Luis Frias,Frias,0.3333333333333333,4,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-119310,P,Noah,Noah Song,Song,,,5500,CHC@PHI,PHI,CHC,IL,Back,,,0,P
90663-170514,P,Jose,Jose Cuas,Cuas,5.95,20,5500,KC@CWS,KC,CWS,,,,,,P
90663-170512,P,Peter,Peter Strzelecki,Strzelecki,4.761904761904762,21,5500,MIL@TB,MIL,TB,,,,,0,P
90663-119316,P,Thaddeus,Thaddeus Ward,Ward,5.916666666666667,13,5500,DET@WSH,WSH,DET,,,,,0,P
90663-170527,P,Jason,Jason Alexander,Alexander,13.333333333333334,18,5500,MIL@TB,MIL,TB,IL,Shoulder,,,0,P
90663-119328,P,Packy,Packy Naughton,Naughton,7.5,4,5500,LAD@STL,STL,LAD,IL,Forearm,,,,P
90663-178743,P,Nick,Nick Padilla,Padilla,6,1,5500,KC@CWS,CWS,KC,,,,,,P
90663-139851,P,Justin,Justin Topa,Topa,4.473684210526316,20,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-16986,P,Alex,Alex Colome,Colome,2.25,4,5500,KC@CWS,CWS,KC,,,,,,P
90663-16989,P,Wilking,Wilking Rodriguez,Rodriguez,,,5500,LAD@STL,STL,LAD,IL,Shoulder,,,,P
90663-16994,P,Lucas,Lucas Luetge,Luetge,5.833333333333333,6,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-82537,P,DL,DL Hall,Hall,24,1,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-21096,P,Erasmo,Erasmo Ramirez,Ramirez,5.055555555555555,18,5500,DET@WSH,WSH,DET,,,,,0,P
90663-184943,P,Jesse,Jesse Scholtens,Scholtens,18,2,5500,KC@CWS,CWS,KC,,,,,,P
90663-119406,P,Cody,Cody Bolton,Bolton,8,3,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-82547,P,Thomas,Thomas Hatch,Hatch,1,1,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-53876,P,Spencer,Spencer Patton,Patton,1.75,4,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-82548,P,Alex,Alex Lange,Lange,6.842105263157895,20,5500,DET@WSH,DET,WSH,,,,,0,P
90663-119415,P,Juan,Juan Then,Then,4.6,5,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-119423,P,Zack,Zack Thompson,Thompson,7,11,5500,LAD@STL,STL,LAD,,,,,,P
90663-17026,P,Heath,Heath Hembree,Hembree,10,1,5500,DET@WSH,DET,WSH,,,,,0,P
90663-82564,P,Yency,Yency Almonte,Almonte,2.7,20,5500,LAD@STL,LAD,STL,,,,,,P
90663-62087,P,Miguel,Miguel Castro,Castro,5.136363636363637,22,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-82572,P,Gregory,Gregory Soto,Soto,5,22,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-12943,P,Shelby,Shelby Miller,Miller,6.529411764705882,17,5500,LAD@STL,LAD,STL,,,,,,P
90663-82583,P,Hector,Hector Perez,Perez,,,5500,MIL@TB,TB,MIL,,,,,0,P
90663-82584,P,J.B.,J.B. Bukauskas,Bukauskas,3,1,5500,MIL@TB,MIL,TB,IL,Neck,,,0,P
90663-82587,P,Richard,Richard Lovelady,Lovelady,5.071428571428571,14,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-17065,P,Blake,Blake Treinen,Treinen,6.5,6,5500,LAD@STL,LAD,STL,IL,Shoulder,,,,P
90663-80571,P,Phil,Phil Maton,Maton,6.631578947368421,19,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-82627,P,JoJo,JoJo Romero,Romero,5.333333333333333,6,5500,LAD@STL,STL,LAD,,,,,,P
90663-17094,P,Jake,Jake Diekman,Diekman,2.75,16,5500,MIL@TB,TB,MIL,,,,,0,P
90663-170699,P,Matt,Matt Gage,Gage,7,3,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-17100,P,Jeurys,Jeurys Familia,Familia,2.7142857142857144,14,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-82639,P,Ryan,Ryan Helsley,Helsley,7.4375,16,5500,LAD@STL,STL,LAD,,,,,,P
90663-82638,P,Jordan,Jordan Hicks,Hicks,6.421052631578948,19,5500,LAD@STL,STL,LAD,,,,,,P
90663-21210,P,Mychal,Mychal Givens,Givens,6.283333333333333,61,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-82653,P,Ryan,Ryan Borucki,Borucki,3.3225806451612905,32,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-82657,P,Wil,Wil Crowe,Crowe,8.2,5,5500,ARI@PIT,PIT,ARI,IL,Shoulder,,,0,P
90663-82656,P,Nate,Nate Pearson,Pearson,6.75,8,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-53990,P,Shawn,Shawn Armstrong,Armstrong,6.235294117647059,51,5500,MIL@TB,TB,MIL,IL,Neck,,,0,P
90663-84731,P,Evan,Evan Phillips,Phillips,6,18,5500,LAD@STL,LAD,STL,,,,,,P
90663-135976,P,Bennett,Bennett Sousa,Sousa,5,1,5500,MIL@TB,MIL,TB,,,,,0,P
90663-135977,P,Garrett,Garrett Crochet,Crochet,2,2,5500,KC@CWS,CWS,KC,,,,,,P
90663-13118,P,Justin,Justin Wilson,Wilson,5.8,5,5500,MIL@TB,MIL,TB,IL,Elbow,,,0,P
90663-119631,P,Yerry,Yerry Rodriguez,Rodriguez,2.25,4,5500,COL@TEX,TEX,COL,,,,,,P
90663-11108,P,Aroldis,Aroldis Chapman,Chapman,6.611111111111111,19,5500,KC@CWS,KC,CWS,,,,,,P
90663-70510,P,Zach,Zach Neal,Neal,5,2,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-70517,P,Chad,Chad Green,Green,6,14,5500,BAL@TOR,TOR,BAL,IL,Elbow,,,0,P
90663-15221,P,Tommy,Tommy Milone,Milone,20,1,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-15225,P,Liam,Liam Hendriks,Hendriks,6.862068965517241,58,5500,KC@CWS,CWS,KC,IL,Illness,,,,P
90663-68477,P,Jake,Jake Reed,Reed,-13,1,5500,LAD@STL,LAD,STL,,,,,,P
90663-68491,P,Reynaldo,Reynaldo Lopez,Lopez,4.619047619047619,22,5500,KC@CWS,CWS,KC,,,,,,P
90663-170895,P,Jake,Jake Bird,Bird,7.571428571428571,21,5500,COL@TEX,COL,TEX,,,,,,P
90663-185233,P,Braden,Braden Bristo,Bristo,21,1,5500,DET@WSH,DET,WSH,,,,,0,P
90663-68507,P,Duane,Duane Underwood Jr.,Underwood Jr.,3.5555555555555554,18,5500,ARI@PIT,PIT,ARI,DTD,Forearm,,,0,P
90663-68510,P,Amir,Amir Garrett,Garrett,4.684210526315789,19,5500,KC@CWS,KC,CWS,,,,,,P
90663-80801,P,Hoby,Hoby Milner,Milner,3.5,21,5500,MIL@TB,MIL,TB,,,,,0,P
90663-68515,P,Sam,Sam Moll,Moll,3.25,20,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-68520,P,Michael,Michael Fulmer,Fulmer,3.4285714285714284,21,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-168872,P,Ronel,Ronel Blanco,Blanco,7.333333333333333,9,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-52143,P,Hunter,Hunter Harvey,Harvey,6.157894736842105,19,5500,DET@WSH,WSH,DET,,,,,0,P
90663-52146,P,Carl,Carl Edwards Jr.,Edwards Jr.,4.3,21,5500,DET@WSH,WSH,DET,,,,,0,P
90663-68530,P,Jarlin,Jarlin Garcia,Garcia,5.142857142857143,58,5500,ARI@PIT,PIT,ARI,IL,Biceps,,,0,P
90663-52148,P,Pierce,Pierce Johnson,Johnson,5.2105263157894735,19,5500,COL@TEX,COL,TEX,,,,,,P
90663-52152,P,Robert,Robert Stephenson,Stephenson,4.428571428571429,14,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-179129,P,Jeremiah,Jeremiah Estrada,Estrada,11.2,5,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-68556,P,Dillon,Dillon Tate,Tate,5.223880597014926,67,5500,BAL@TOR,BAL,TOR,IL,Forearm,,,0,P
90663-13271,P,Will,Will Smith,Smith,5.866666666666666,16,5500,COL@TEX,TEX,COL,,,,,,P
90663-82911,P,Adam,Adam Cimber,Cimber,3,11,5500,BAL@TOR,TOR,BAL,IL,Back,,,0,P
90663-70624,P,Chris,Chris Stratton,Stratton,7.470588235294118,17,5500,LAD@STL,STL,LAD,,,,,,P
90663-82922,P,Tyler,Tyler Kinley,Kinley,6.12,25,5500,COL@TEX,COL,TEX,IL,Elbow,,,,P
90663-68590,P,Javy,Javy Guerra,Guerra,2.642857142857143,14,5500,MIL@TB,TB,MIL,,,,,0,P
90663-82935,P,Trevor,Trevor Richards,Richards,7.928571428571429,15,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-168965,P,Tanner,Tanner Banks,Banks,7.5,4,5500,KC@CWS,CWS,KC,,,,,,P
90663-82974,P,Tanner,Tanner Rainey,Rainey,5.896551724137931,29,5500,DET@WSH,WSH,DET,IL,Elbow,,,0,P
90663-82999,P,Scott,Scott Barlow,Barlow,6.411764705882353,18,5500,KC@CWS,KC,CWS,,,,,,P
90663-154688,P,Jake,Jake Cousins,Cousins,5.6,5,5500,MIL@TB,MIL,TB,,,,,0,P
90663-58434,P,Kendall,Kendall Graveman,Graveman,5,20,5500,KC@CWS,CWS,KC,,,,,,P
90663-169030,P,Zach,Zach Jackson,Jackson,6.315789473684211,19,5500,OAK@HOU,OAK,HOU,IL,Elbow,,,,P
90663-11333,P,Craig,Craig Kimbrel,Kimbrel,6,18,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-11335,P,Jay,Jay Jackson,Jackson,4,3,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-13404,P,Anthony,Anthony Bass,Bass,3.375,16,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-54403,P,Trevor,Trevor Gott,Gott,5.545454545454546,23,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-158858,P,Justin,Justin Bruihl,Bruihl,7.1,10,5500,LAD@STL,LAD,STL,,,,,,P
90663-21653,P,Hector,Hector Neris,Neris,7.1,20,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-38041,P,Ryan,Ryan Pressly,Pressly,4.4,20,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-81052,P,Andrew,Andrew Kittredge,Kittredge,5.823529411764706,17,5500,MIL@TB,TB,MIL,IL,Elbow,,,0,P
90663-13479,P,Joe,Joe Kelly,Kelly,6.833333333333333,12,5500,KC@CWS,CWS,KC,,,,,,P
90663-154794,P,Joe,Joe Barlow,Barlow,2,2,5500,COL@TEX,TEX,COL,,,,,,P
90663-140459,P,John,John King,King,3.3333333333333335,3,5500,COL@TEX,TEX,COL,,,,,,P
90663-85164,P,Matt,Matt Festa,Festa,4.333333333333333,3,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-83116,P,Wander,Wander Suero,Suero,5.666666666666667,3,5500,LAD@STL,LAD,STL,,,,,,P
90663-62641,P,Andrew,Andrew Bellatti,Bellatti,4,14,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-160965,P,Elvis,Elvis Peguero,Peguero,6.555555555555555,9,5500,MIL@TB,MIL,TB,,,,,0,P
90663-83159,P,Diego,Diego Castillo,Castillo,3.625,8,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-83158,P,Seranthony,Seranthony Dominguez,Dominguez,4.7,21,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-38106,P,Kirby,Kirby Yates,Yates,5.9375,17,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-79066,P,Anthony,Anthony Banda,Banda,3,11,5500,DET@WSH,WSH,DET,,,,,0,P
90663-79071,P,Taylor,Taylor Clarke,Clarke,7.222222222222222,19,5500,KC@CWS,KC,CWS,,,,,,P
90663-83166,P,Zack,Zack Littell,Littell,5.25,4,5500,MIL@TB,TB,MIL,,,,,0,P
90663-60640,P,Nick,Nick Burdi,Burdi,4,3,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-152806,P,Jason,Jason Foley,Foley,5.166666666666667,19,5500,DET@WSH,DET,WSH,,,,,0,P
90663-83172,P,Jonathan,Jonathan Hernandez,Hernandez,4,20,5500,COL@TEX,TEX,COL,,,,,,P
90663-79076,P,Kolby,Kolby Allard,Allard,7.5,10,5500,SEA@ATL,ATL,SEA,IL,Oblique,,,0,P
90663-136424,P,Jake,Jake Brentz,Brentz,0.14285714285714285,8,5500,KC@CWS,KC,CWS,IL,Elbow,,,,P
90663-79085,P,Keegan,Keegan Akin,Akin,3.9166666666666665,13,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-60656,P,Jeff,Jeff Hoffman,Hoffman,12.75,4,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-83184,P,Julian,Julian Merryweather,Merryweather,4.882352941176471,18,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-5370,P,Daniel,Daniel Bard,Bard,5.454545454545454,11,5500,COL@TEX,COL,TEX,,,,,,P
90663-79101,P,Zack,Zack Burdi,Burdi,10.5,2,5500,MIL@TB,TB,MIL,,,,,0,P
90663-85253,P,Casey,Casey Mize,Mize,12,2,5500,DET@WSH,DET,WSH,IL,Elbow,,,0,P
90663-85258,P,James,James Naile,Naile,3.3333333333333335,3,5500,LAD@STL,STL,LAD,,,,,,P
90663-79117,P,Peter,Peter Lambert,Lambert,14.5,4,5500,COL@TEX,COL,TEX,,,,,,P
90663-79116,P,Riley,Riley Pint,Pint,-2,1,5500,COL@TEX,COL,TEX,,,,,,P
90663-38164,P,Jimmy,Jimmy Nelson,Nelson,,,5500,LAD@STL,LAD,STL,IL,Elbow,,,,P
90663-79124,P,Joe,Joe Jimenez,Jimenez,5.5625,17,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-23834,P,Collin,Collin McHugh,McHugh,6.818181818181818,11,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-83232,P,Jason,Jason Adam,Adam,5.809523809523809,21,5500,MIL@TB,TB,MIL,,,,,0,P
90663-85289,P,Nick,Nick Anderson,Anderson,6.555555555555555,19,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-85288,P,Brusdar,Brusdar Graterol,Graterol,4.7,20,5500,LAD@STL,LAD,STL,,,,,,P
90663-38189,P,Michael,Michael Tonkin,Tonkin,10.583333333333334,13,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-79150,P,Josh,Josh Staumont,Staumont,6,14,5500,KC@CWS,KC,CWS,,,,,,P
90663-156976,P,Darren,Darren McCaughan,McCaughan,6,1,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-152888,P,Sam,Sam Long,Long,5.444444444444445,9,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-185662,P,Sammy,Sammy Peralta,Peralta,2,1,5500,KC@CWS,CWS,KC,,,,,,P
90663-79171,P,Phil,Phil Bickford,Bickford,6.294117647058823,17,5500,LAD@STL,LAD,STL,,,,,,P
90663-13635,P,Brad,Brad Hand,Hand,6.611111111111111,18,5500,COL@TEX,COL,TEX,,,,,,P
90663-38216,P,Jose,Jose Cisnero,Cisnero,5.117647058823529,19,5500,DET@WSH,DET,WSH,,,,,0,P
90663-38228,P,Trevor,Trevor May,May,3.4285714285714284,8,5500,OAK@HOU,OAK,HOU,IL,Personal,,,,P
90663-118106,P,Victor,Victor Gonzalez,Gonzalez,6.454545454545454,11,5500,LAD@STL,LAD,STL,,,,,,P
90663-79194,P,Domingo,Domingo Acevedo,Acevedo,1.7777777777777777,9,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-38240,P,Rafael,Rafael Montero,Montero,4.842105263157895,20,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-118123,P,Blake,Blake Taylor,Taylor,3.1578947368421053,19,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-79258,P,Ryne,Ryne Stanek,Stanek,5.125,16,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-38303,P,Andrew,Andrew Chafin,Chafin,5.809523809523809,22,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-79266,P,Brett,Brett Martin,Martin,3.7636363636363637,55,5500,COL@TEX,TEX,COL,IL,Shoulder,,,,P
90663-118185,P,Matt,Matt Foster,Foster,4.448979591836735,50,5500,KC@CWS,CWS,KC,IL,Elbow,,,,P
90663-101801,P,Joel,Joel Payamps,Payamps,6.75,21,5500,MIL@TB,MIL,TB,,,,,0,P
90663-118186,P,Jimmy,Jimmy Lambert,Lambert,4.947368421052632,19,5500,KC@CWS,CWS,KC,,,,,,P
90663-101804,P,Huascar,Huascar Ynoa,Ynoa,7,2,5500,SEA@ATL,ATL,SEA,IL,Elbow,,,0,P
90663-101809,P,Josh,Josh Taylor,Taylor,6.071428571428571,14,5500,KC@CWS,KC,CWS,,,,,,P
90663-101812,P,Justin,Justin Lawrence,Lawrence,7.526315789473684,19,5500,COL@TEX,COL,TEX,,,,,,P
90663-101816,P,Bryan,Bryan Abreu,Abreu,8.090909090909092,22,5500,OAK@HOU,HOU,OAK,,,,,,P
90663-169400,P,Parker,Parker Mushinski,Mushinski,5.285714285714286,7,5500,OAK@HOU,HOU,OAK,IL,Back,,,,P
90663-101822,P,Josh,Josh Sborz,Sborz,8.181818181818182,12,5500,COL@TEX,TEX,COL,,,,,,P
90663-118221,P,J.P.,J.P. Feyereisen,Feyereisen,7.818181818181818,22,5500,LAD@STL,LAD,STL,IL,Shoulder,,,,P
90663-118224,P,Garrett,Garrett Cleavinger,Cleavinger,5.142857142857143,16,5500,MIL@TB,TB,MIL,IL,Knee,,,0,P
90663-101845,P,Genesis,Genesis Cabrera,Cabrera,5.823529411764706,17,5500,LAD@STL,STL,LAD,,,,,,P
90663-101846,P,Erik,Erik Swanson,Swanson,6,23,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-101851,P,Brock,Brock Burke,Burke,5.666666666666667,15,5500,COL@TEX,TEX,COL,,,,,,P
90663-185823,P,Chris,Chris Muller,Muller,,,5500,MIL@TB,TB,MIL,,,,,0,P
90663-161256,P,Cooper,Cooper Criswell,Criswell,17.5,2,5500,MIL@TB,TB,MIL,,,,,0,P
90663-185847,P,Garrett,Garrett Acton,Acton,11.5,2,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-95757,P,Andrew,Andrew Vasquez,Vasquez,8.615384615384615,13,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-85517,P,Trey,Trey Wingenter,Wingenter,4.4,7,5500,DET@WSH,DET,WSH,IL,Biceps,,,0,P
90663-95756,P,Rowan,Rowan Wick,Wick,5.285714285714286,64,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-101904,P,Jordan,Jordan Romano,Romano,7,20,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-71190,P,Jose,Jose Leclerc,Leclerc,4.714285714285714,14,5500,COL@TEX,TEX,COL,,,,,,P
90663-181794,P,Hogan,Hogan Harris,Harris,-17,1,5500,OAK@HOU,OAK,HOU,,,,,,P
90663-58913,P,Danny,Danny Coulombe,Coulombe,5.55,21,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-5673,P,Jesse,Jesse Chavez,Chavez,5.761904761904762,22,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-185896,P,Cody,Cody Bradford,Bradford,6,1,5500,COL@TEX,TEX,COL,,,,,,P
90663-79402,P,Cionel,Cionel Perez,Perez,4,20,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-81488,P,Jose,Jose Ruiz,Ruiz,4.833333333333333,18,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-73301,P,Brent,Brent Suter,Suter,9.11111111111111,18,5500,COL@TEX,COL,TEX,,,,,,P
90663-181845,P,Drew,Drew Rom,Rom,,,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-181854,P,Brendan,Brendan White,White,,,5500,DET@WSH,DET,WSH,,,,,0,P
90663-81507,P,Aaron,Aaron Bummer,Bummer,2.5,19,5500,KC@CWS,CWS,KC,,,,,,P
90663-169574,P,Penn,Penn Murfee,Murfee,5.6,15,5500,SEA@ATL,SEA,ATL,IL,Elbow,,,0,P
90663-118381,P,Kyle,Kyle Finnegan,Finnegan,3.888888888888889,18,5500,DET@WSH,WSH,DET,,,,,0,P
90663-118395,P,Dany,Dany Jimenez,Jimenez,2.857142857142857,7,5500,OAK@HOU,OAK,HOU,IL,Shoulder,,,,P
90663-118394,P,Yohan,Yohan Ramirez,Ramirez,9.666666666666666,9,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-73362,P,Rob,Rob Zastryzny,Zastryzny,3.7142857142857144,7,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-52887,P,Tyler,Tyler Matzek,Matzek,5.0476190476190474,42,5500,SEA@ATL,ATL,SEA,IL,Elbow,,,0,P
90663-38563,P,Yimi,Yimi Garcia,Garcia,5.181818181818182,22,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-163511,P,Yunior,Yunior Marte,Marte,1.7142857142857142,7,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-114356,P,Kevin,Kevin Ginkel,Ginkel,5.176470588235294,17,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-114360,P,Devin,Devin Williams,Williams,8.142857142857142,15,5500,MIL@TB,MIL,TB,,,,,0,P
90663-81615,P,Tim,Tim Mayza,Mayza,4.8,21,5500,BAL@TOR,TOR,BAL,,,,,0,P
90663-14047,P,Brad,Brad Boxberger,Boxberger,3.5,17,5500,CHC@PHI,CHC,PHI,IL,Forearm,,,0,P
90663-181985,P,Guillermo,Guillermo Zuniga,Zuniga,9,1,5500,LAD@STL,STL,LAD,,,,,,P
90663-181992,P,Jose,Jose Hernandez,Hernandez,5.647058823529412,17,5500,ARI@PIT,PIT,ARI,,,,,0,P
90663-81642,P,A.J.,A.J. Minter,Minter,4.590909090909091,22,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-182005,P,Kevin,Kevin Kelly,Kelly,5.777777777777778,19,5500,MIL@TB,TB,MIL,,,,,0,P
90663-52986,P,Drew,Drew VerHagen,VerHagen,5.666666666666667,21,5500,LAD@STL,STL,LAD,,,,,,P
90663-157433,P,Kirby,Kirby Snead,Snead,3.4782608695652173,47,5500,OAK@HOU,OAK,HOU,IL,Shoulder,,,,P
90663-169742,P,Tyler,Tyler Holton,Holton,7.833333333333333,12,5500,DET@WSH,DET,WSH,,,,,0,P
90663-182062,P,Gus,Gus Varland,Varland,1.375,8,5500,MIL@TB,MIL,TB,,,,,0,P
90663-163682,P,Ethan,Ethan Roberts,Roberts,3.2222222222222223,9,5500,CHC@PHI,CHC,PHI,IL,Elbow,,,0,P
90663-163702,P,Logan,Logan Gillaspie,Gillaspie,2.875,9,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-163701,P,Felix,Felix Bautista,Bautista,9.681818181818182,22,5500,BAL@TOR,BAL,TOR,,,,,0,P
90663-163707,P,Freddy,Freddy Pacheco,Pacheco,,,5500,DET@WSH,DET,WSH,IL,Elbow,,,0,P
90663-102298,P,Erich,Erich Uelmen,Uelmen,3,1,5500,CHC@PHI,PHI,CHC,,,,,0,P
90663-102300,P,Michael,Michael Rucker,Rucker,5.882352941176471,19,5500,CHC@PHI,CHC,PHI,,,,,0,P
90663-8101,P,Ian,Ian Kennedy,Kennedy,4.090909090909091,11,5500,COL@TEX,TEX,COL,,,,,,P
90663-6054,P,Mark,Mark Melancon,Melancon,3.457627118644068,62,5500,ARI@PIT,ARI,PIT,IL,Shoulder,,,0,P
90663-108461,P,Pete,Pete Fairbanks,Fairbanks,4.5,10,5500,MIL@TB,TB,MIL,,,,,0,P
90663-102318,P,Ryan,Ryan Rolison,Rolison,,,5500,COL@TEX,COL,TEX,IL,Shoulder,,,,P
90663-102324,P,Konnor,Konnor Pilkington,Pilkington,12,1,5500,ARI@PIT,ARI,PIT,,,,,0,P
90663-102332,P,Jackson,Jackson Kowar,Kowar,16,1,5500,KC@CWS,KC,CWS,,,,,,P
90663-102334,P,Corbin,Corbin Martin,Martin,13.428571428571429,7,5500,ARI@PIT,ARI,PIT,IL,Lat,,,0,P
90663-169957,P,Danny,Danny Young,Young,6.875,8,5500,SEA@ATL,ATL,SEA,,,,,0,P
90663-79848,P,Paul,Paul Sewald,Sewald,6.095238095238095,21,5500,SEA@ATL,SEA,ATL,,,,,0,P
90663-79852,P,Lucas,Lucas Erceg,Erceg,3,1,5500,OAK@HOU,OAK,HOU,,,,,,P
