Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90623-102568,P,Colin,Colin Poche,Poche,5.235294117647059,18,5500,MIL@TB,TB,MIL,,,,,,P
90623-39081,P,Chasen,Chasen Shreve,Shreve,4.823529411764706,17,5500,DET@WSH,DET,WSH,,,,,,P
90623-62641,P,Andrew,Andrew Bellatti,Bellatti,4,14,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-145593,P,Carlos,Carlos Vargas,Vargas,5.2,5,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-160965,P,Elvis,Elvis Peguero,Peguero,6.555555555555555,9,5500,MIL@TB,MIL,TB,,,,,,P
90623-145609,P,Peter,Peter Solomon,Solomon,0.8,5,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-83158,P,Seranthony,Seranthony Dominguez,Dominguez,4.7,21,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-145627,P,Lucas,Lucas Gilbreath,Gilbreath,4.956521739130435,47,5500,COL@TEX,COL,TEX,IL,Elbow,,,,P
90623-83163,P,Jonathan,Jonathan Loaisiga,Loaisiga,3.3333333333333335,3,5500,NYY@CIN,NYY,CIN,IL,Elbow,,,,P
90623-79067,P,Alex,Alex Young,Young,5.894736842105263,19,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-79066,P,Anthony,Anthony Banda,Banda,3,11,5500,DET@WSH,WSH,DET,,,,,,P
90623-145629,P,Mason,Mason Thompson,Thompson,6.411764705882353,17,5500,DET@WSH,WSH,DET,,,,,,P
90623-83166,P,Zack,Zack Littell,Littell,5.25,4,5500,MIL@TB,TB,MIL,,,,,,P
90623-60640,P,Nick,Nick Burdi,Burdi,3,2,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-149731,P,Anthony,Anthony Bender,Bender,4.476190476190476,22,5500,MIA@SF,MIA,SF,IL,Elbow,,,,P
90623-152806,P,Jason,Jason Foley,Foley,5.166666666666667,19,5500,DET@WSH,DET,WSH,,,,,,P
90623-83172,P,Jonathan,Jonathan Hernandez,Hernandez,4.6875,19,5500,COL@TEX,TEX,COL,,,,,,P
90623-178411,P,Michael,Michael Plassmeyer,Plassmeyer,17,2,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-110824,P,Trevor,Trevor Kelley,Kelley,2.25,4,5500,MIL@TB,TB,MIL,,,,,,P
90623-79084,P,Tanner,Tanner Scott,Scott,6.2,20,5500,MIA@SF,MIA,SF,,,,,,P
90623-60656,P,Jeff,Jeff Hoffman,Hoffman,12.75,4,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-83184,P,Julian,Julian Merryweather,Merryweather,4.882352941176471,18,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-5370,P,Daniel,Daniel Bard,Bard,5.2,10,5500,COL@TEX,COL,TEX,,,,,,P
90623-79101,P,Zack,Zack Burdi,Burdi,10.5,2,5500,MIL@TB,TB,MIL,,,,,,P
90623-79107,P,Vladimir,Vladimir Gutierrez,Gutierrez,11,10,5500,NYY@CIN,CIN,NYY,IL,Elbow,,,,P
90623-85253,P,Casey,Casey Mize,Mize,12,2,5500,DET@WSH,DET,WSH,IL,Elbow,,,,P
90623-170254,P,Colin,Colin Holderman,Holderman,5.823529411764706,17,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-79117,P,Peter,Peter Lambert,Lambert,14.5,4,5500,COL@TEX,COL,TEX,,,,,,P
90623-79116,P,Riley,Riley Pint,Pint,-2,1,5500,COL@TEX,COL,TEX,,,,,,P
90623-65817,P,Scott,Scott McGough,McGough,4.95,21,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-179490,P,Cole,Cole Waites,Waites,0.3333333333333333,3,5500,MIA@SF,SF,MIA,,,,,,P
90623-83232,P,Jason,Jason Adam,Adam,5.85,20,5500,MIL@TB,TB,MIL,,,,,,P
90623-116002,P,Joel,Joel Kuhnel,Kuhnel,-3,1,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-85286,P,Ian,Ian Gibaut,Gibaut,5.9,20,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-185648,P,Zach,Zach Muckenhirn,Muckenhirn,7,2,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-152888,P,Sam,Sam Long,Long,5.444444444444445,9,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-113986,P,Emmanuel,Emmanuel Clase,Clase,3.875,24,5500,CLE@NYM,CLE,NYM,,,,,,P
90623-13635,P,Brad,Brad Hand,Hand,6.9411764705882355,17,5500,COL@TEX,COL,TEX,,,,,,P
90623-174406,P,Huascar,Huascar Brazoban,Brazoban,6.238095238095238,21,5500,MIA@SF,MIA,SF,,,,,,P
90623-117065,P,James,James Karinchak,Karinchak,5.2727272727272725,22,5500,CLE@NYM,CLE,NYM,,,,,,P
90623-38216,P,Jose,Jose Cisnero,Cisnero,5.117647058823529,19,5500,DET@WSH,DET,WSH,,,,,,P
90623-38217,P,Tommy,Tommy Kahnle,Kahnle,5.133333333333334,16,5500,NYY@CIN,NYY,CIN,IL,Biceps,,,,P
90623-79185,P,Justin,Justin Dunn,Dunn,14.714285714285714,7,5500,NYY@CIN,CIN,NYY,IL,Shoulder,,,,P
90623-79184,P,Thomas,Thomas Szapucki,Szapucki,5.7272727272727275,11,5500,MIA@SF,SF,MIA,IL,Arm,,,,P
90623-38228,P,Trevor,Trevor May,May,3.4285714285714284,8,5500,OAK@HOU,OAK,HOU,IL,Personal,,,,P
90623-170324,P,Brandon,Brandon Hughes,Hughes,4.222222222222222,9,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-177493,P,Andrew,Andrew Nardi,Nardi,5.9,21,5500,MIA@SF,MIA,SF,,,,,,P
90623-79194,P,Domingo,Domingo Acevedo,Acevedo,1.7777777777777777,9,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-79196,P,Albert,Albert Abreu,Abreu,6.529411764705882,18,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-53599,P,Chi Chi,Chi Chi Gonzalez,Gonzalez,5.5,2,5500,MIA@SF,MIA,SF,,,,,,P
90623-38240,P,Rafael,Rafael Montero,Montero,4.842105263157895,20,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-79209,P,A.J.,A.J. Puk,Puk,6.933333333333334,16,5500,MIA@SF,MIA,SF,IL,Elbow,,,,P
90623-118123,P,Blake,Blake Taylor,Taylor,3.1578947368421053,19,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-184691,P,Jeff,Jeff Lindgren,Lindgren,3,1,5500,MIA@SF,MIA,SF,,,,,,P
90623-57717,P,Buck,Buck Farmer,Farmer,5.277777777777778,19,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-79232,P,Clay,Clay Holmes,Holmes,5.888888888888889,20,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-79258,P,Ryne,Ryne Stanek,Stanek,5.266666666666667,15,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-38303,P,Andrew,Andrew Chafin,Chafin,5.95,21,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-79266,P,Brett,Brett Martin,Martin,3.7636363636363637,55,5500,COL@TEX,TEX,COL,IL,Shoulder,,,,P
90623-101801,P,Joel,Joel Payamps,Payamps,6.75,21,5500,MIL@TB,MIL,TB,,,,,,P
90623-57770,P,Alex,Alex Claudio,Claudio,1,1,5500,MIL@TB,MIL,TB,,,,,,P
90623-101808,P,Denyi,Denyi Reyes,Reyes,5.166666666666667,6,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-65968,P,Silvino,Silvino Bracho,Bracho,2.3333333333333335,3,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-158134,P,Stephen,Stephen Ridings,Ridings,,,5500,CLE@NYM,NYM,CLE,IL,Lat,,,,P
90623-101812,P,Justin,Justin Lawrence,Lawrence,7.526315789473684,19,5500,COL@TEX,COL,TEX,,,,,,P
90623-101814,P,Sam,Sam Hentges,Hentges,2.5,4,5500,CLE@NYM,CLE,NYM,,,,,,P
90623-101816,P,Bryan,Bryan Abreu,Abreu,8.090909090909092,22,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-169400,P,Parker,Parker Mushinski,Mushinski,5.285714285714286,7,5500,OAK@HOU,HOU,OAK,IL,Back,,,,P
90623-101822,P,Josh,Josh Sborz,Sborz,8.181818181818182,12,5500,COL@TEX,TEX,COL,,,,,,P
90623-118224,P,Garrett,Garrett Cleavinger,Cleavinger,5.142857142857143,16,5500,MIL@TB,TB,MIL,IL,Knee,,,,P
90623-101851,P,Brock,Brock Burke,Burke,5.666666666666667,15,5500,COL@TEX,TEX,COL,,,,,,P
90623-185823,P,Chris,Chris Muller,Muller,,,5500,MIL@TB,TB,MIL,,,,,,P
90623-161256,P,Cooper,Cooper Criswell,Criswell,17.5,2,5500,MIL@TB,TB,MIL,,,,,,P
90623-85489,P,Jimmy,Jimmy Cordero,Cordero,6.666666666666667,19,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-185847,P,Garrett,Garrett Acton,Acton,11.5,2,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-95737,P,Ian,Ian Hamilton,Hamilton,9.5625,16,5500,NYY@CIN,NYY,CIN,IL,Groin,,,,P
90623-170491,P,Chad,Chad Smith,Smith,4.714285714285714,8,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-161273,P,Scott,Scott Effross,Effross,5.233333333333333,60,5500,NYY@CIN,NYY,CIN,IL,Elbow,,,,P
90623-145918,P,Will,Will Vest,Vest,7.7,10,5500,DET@WSH,DET,WSH,,,,,,P
90623-52733,P,Scott,Scott Alexander,Alexander,3.611111111111111,19,5500,MIA@SF,SF,MIA,,,,,,P
90623-184829,P,McKinley,McKinley Moore,Moore,-1.6666666666666667,3,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-119298,P,Luis,Luis Frias,Frias,0.3333333333333333,4,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-95757,P,Andrew,Andrew Vasquez,Vasquez,8.615384615384615,13,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-85517,P,Trey,Trey Wingenter,Wingenter,4.4,7,5500,DET@WSH,DET,WSH,IL,Biceps,,,,P
90623-95756,P,Rowan,Rowan Wick,Wick,5.285714285714286,64,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-119310,P,Noah,Noah Song,Song,,,5500,CHC@PHI,PHI,CHC,IL,Back,,,,P
90623-170512,P,Peter,Peter Strzelecki,Strzelecki,4.761904761904762,21,5500,MIL@TB,MIL,TB,,,,,,P
90623-119316,P,Thaddeus,Thaddeus Ward,Ward,5.916666666666667,13,5500,DET@WSH,WSH,DET,,,,,,P
90623-71190,P,Jose,Jose Leclerc,Leclerc,4.714285714285714,14,5500,COL@TEX,TEX,COL,,,,,,P
90623-162328,P,Reiver,Reiver Sanmartin,Sanmartin,4.153846153846154,14,5500,NYY@CIN,CIN,NYY,IL,Elbow,,,,P
90623-170527,P,Jason,Jason Alexander,Alexander,13.333333333333334,18,5500,MIL@TB,MIL,TB,IL,Shoulder,,,,P
90623-95774,P,Jeff,Jeff Brigham,Brigham,6,14,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-181794,P,Hogan,Hogan Harris,Harris,-17,1,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-185896,P,Cody,Cody Bradford,Bradford,6,1,5500,COL@TEX,TEX,COL,,,,,,P
90623-71218,P,Dylan,Dylan Floro,Floro,5.45,21,5500,MIA@SF,MIA,SF,,,,,,P
90623-181819,P,Tim,Tim Herrin,Herrin,5.555555555555555,9,5500,CLE@NYM,CLE,NYM,,,,,,P
90623-181816,P,Casey,Casey Legumina,Legumina,6.125,8,5500,NYY@CIN,CIN,NYY,IL,Ankle,,,,P
90623-185926,P,Ryan,Ryan Walker,Walker,,,5500,MIA@SF,SF,MIA,,,,,,P
90623-80460,P,John,John Brebbia,Brebbia,6.2105263157894735,19,5500,MIA@SF,SF,MIA,,,,,,P
90623-81488,P,Jose,Jose Ruiz,Ruiz,4.833333333333333,18,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-181841,P,George,George Soriano,Soriano,8,3,5500,MIA@SF,MIA,SF,,,,,,P
90623-73301,P,Brent,Brent Suter,Suter,9.11111111111111,18,5500,COL@TEX,COL,TEX,,,,,,P
90623-150107,P,Tommy,Tommy Nance,Nance,7.171428571428572,35,5500,MIA@SF,MIA,SF,IL,Shoulder,,,,P
90623-181854,P,Brendan,Brendan White,White,,,5500,DET@WSH,DET,WSH,,,,,,P
90623-5735,P,David,David Robertson,Robertson,7.5,18,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-21096,P,Erasmo,Erasmo Ramirez,Ramirez,5.055555555555555,18,5500,DET@WSH,WSH,DET,,,,,,P
90623-118381,P,Kyle,Kyle Finnegan,Finnegan,3.764705882352941,17,5500,DET@WSH,WSH,DET,,,,,,P
90623-119406,P,Cody,Cody Bolton,Bolton,8,3,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-53876,P,Spencer,Spencer Patton,Patton,1.75,4,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-82548,P,Alex,Alex Lange,Lange,6.842105263157895,20,5500,DET@WSH,DET,WSH,,,,,,P
90623-119416,P,Brandon,Brandon Williamson,Williamson,32,1,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-82552,P,Tony,Tony Santillan,Santillan,4.3,21,5500,NYY@CIN,CIN,NYY,IL,Knee,,,,P
90623-118395,P,Dany,Dany Jimenez,Jimenez,2.857142857142857,7,5500,OAK@HOU,OAK,HOU,IL,Shoulder,,,,P
90623-118394,P,Yohan,Yohan Ramirez,Ramirez,9.666666666666666,9,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-5761,P,Tommy,Tommy Hunter,Hunter,5.8,11,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-17026,P,Heath,Heath Hembree,Hembree,10,1,5500,DET@WSH,DET,WSH,,,,,,P
90623-62087,P,Miguel,Miguel Castro,Castro,4.809523809523809,21,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-52871,P,Derek,Derek Law,Law,6.473684210526316,20,5500,NYY@CIN,CIN,NYY,IL,Elbow,,,,P
90623-110216,P,Stephen,Stephen Nogosek,Nogosek,8.555555555555555,10,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-82572,P,Gregory,Gregory Soto,Soto,5,22,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-52877,P,Dominic,Dominic Leone,Leone,2.4285714285714284,7,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-73362,P,Rob,Rob Zastryzny,Zastryzny,3.7142857142857144,7,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-82583,P,Hector,Hector Perez,Perez,,,5500,MIL@TB,TB,MIL,,,,,,P
90623-82584,P,J.B.,J.B. Bukauskas,Bukauskas,3,1,5500,MIL@TB,MIL,TB,,,,,,P
90623-82587,P,Richard,Richard Lovelady,Lovelady,5.230769230769231,13,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-82592,P,Dennis,Dennis Santana,Santana,5.875,9,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-163511,P,Yunior,Yunior Marte,Marte,0.5,6,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-114356,P,Kevin,Kevin Ginkel,Ginkel,5.176470588235294,17,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-179898,P,Frank,Frank German,German,0,5,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-114360,P,Devin,Devin Williams,Williams,8.142857142857142,15,5500,MIL@TB,MIL,TB,,,,,,P
90623-80571,P,Phil,Phil Maton,Maton,6.631578947368421,19,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-80570,P,Jimmy,Jimmy Yacabonis,Yacabonis,7.2,5,5500,CLE@NYM,NYM,CLE,IL,Quadriceps,,,,P
90623-17094,P,Jake,Jake Diekman,Diekman,2.75,16,5500,MIL@TB,TB,MIL,,,,,,P
90623-170699,P,Matt,Matt Gage,Gage,7,3,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-17100,P,Jeurys,Jeurys Familia,Familia,2.7142857142857144,14,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-82653,P,Ryan,Ryan Borucki,Borucki,3.3225806451612905,32,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-14047,P,Brad,Brad Boxberger,Boxberger,3.5,17,5500,CHC@PHI,CHC,PHI,IL,Forearm,,,,P
90623-82657,P,Wil,Wil Crowe,Crowe,8.2,5,5500,ARI@PIT,PIT,ARI,IL,Shoulder,,,,P
90623-53990,P,Shawn,Shawn Armstrong,Armstrong,6.235294117647059,51,5500,MIL@TB,TB,MIL,IL,Neck,,,,P
90623-81641,P,John,John Curtiss,Curtiss,3.5454545454545454,12,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-181992,P,Jose,Jose Hernandez,Hernandez,5.6875,16,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-182006,P,Nic,Nic Enright,Enright,,,5500,MIA@SF,MIA,SF,IL,Illness,,,,P
90623-84727,P,Drew,Drew Smith,Smith,6.555555555555555,18,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-182005,P,Kevin,Kevin Kelly,Kelly,6.0588235294117645,18,5500,MIL@TB,TB,MIL,,,,,,P
90623-157433,P,Kirby,Kirby Snead,Snead,3.4782608695652173,47,5500,OAK@HOU,OAK,HOU,IL,Shoulder,,,,P
90623-165628,P,Josh,Josh Walker,Walker,3,1,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-169742,P,Tyler,Tyler Holton,Holton,8,11,5500,DET@WSH,DET,WSH,,,,,,P
90623-135976,P,Bennett,Bennett Sousa,Sousa,5,1,5500,MIL@TB,MIL,TB,,,,,,P
90623-165673,P,Levi,Levi Stoudt,Stoudt,7.5,2,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-182062,P,Gus,Gus Varland,Varland,1.375,8,5500,MIL@TB,MIL,TB,,,,,,P
90623-182061,P,Nick,Nick Avila,Avila,,,5500,MIA@SF,SF,MIA,,,,,,P
90623-178997,P,Greg,Greg Weissert,Weissert,4.4,5,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-13118,P,Justin,Justin Wilson,Wilson,5.8,5,5500,MIL@TB,MIL,TB,IL,Elbow,,,,P
90623-163654,P,Alexis,Alexis Diaz,Diaz,8.25,17,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-116548,P,Tyler,Tyler Rogers,Rogers,5.333333333333333,18,5500,MIA@SF,SF,MIA,,,,,,P
90623-119631,P,Yerry,Yerry Rodriguez,Rodriguez,2.25,4,5500,COL@TEX,TEX,COL,,,,,,P
90623-163682,P,Ethan,Ethan Roberts,Roberts,3.2222222222222223,9,5500,CHC@PHI,CHC,PHI,IL,Elbow,,,,P
90623-104293,P,Nick,Nick Ramirez,Ramirez,7,4,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-163687,P,Ron,Ron Marinaccio,Marinaccio,6.157894736842105,19,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-70510,P,Zach,Zach Neal,Neal,5,2,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-54130,P,Ryan,Ryan Weber,Weber,4.75,4,5500,NYY@CIN,NYY,CIN,,,,,,P
90623-68466,P,Steven,Steven Okert,Okert,5.428571428571429,14,5500,MIA@SF,MIA,SF,,,,,,P
90623-163707,P,Freddy,Freddy Pacheco,Pacheco,,,5500,DET@WSH,DET,WSH,IL,Elbow,,,,P
90623-68475,P,JT,JT Chargois,Chargois,5.666666666666667,6,5500,MIA@SF,MIA,SF,,,,,,P
90623-68476,P,Taylor,Taylor Rogers,Rogers,3.625,19,5500,MIA@SF,SF,MIA,,,,,,P
90623-170895,P,Jake,Jake Bird,Bird,7.5,20,5500,COL@TEX,COL,TEX,,,,,,P
90623-23437,P,Brooks,Brooks Raley,Raley,4.375,16,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-185233,P,Braden,Braden Bristo,Bristo,21,1,5500,DET@WSH,DET,WSH,,,,,,P
90623-80791,P,Alan,Alan Busenitz,Busenitz,1.5,2,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-68507,P,Duane,Duane Underwood Jr.,Underwood Jr.,3.5555555555555554,18,5500,ARI@PIT,PIT,ARI,DTD,Forearm,,,,P
90623-102298,P,Erich,Erich Uelmen,Uelmen,3,1,5500,CHC@PHI,PHI,CHC,,,,,,P
90623-102300,P,Michael,Michael Rucker,Rucker,5.8125,18,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-80801,P,Hoby,Hoby Milner,Milner,3.5,21,5500,MIL@TB,MIL,TB,,,,,,P
90623-68515,P,Sam,Sam Moll,Moll,3.25,20,5500,OAK@HOU,OAK,HOU,,,,,,P
90623-8101,P,Ian,Ian Kennedy,Kennedy,4.090909090909091,11,5500,COL@TEX,TEX,COL,,,,,,P
90623-6054,P,Mark,Mark Melancon,Melancon,3.457627118644068,62,5500,ARI@PIT,ARI,PIT,IL,Shoulder,,,,P
90623-68520,P,Michael,Michael Fulmer,Fulmer,3.6,20,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-168872,P,Ronel,Ronel Blanco,Blanco,7.333333333333333,9,5500,OAK@HOU,HOU,OAK,,,,,,P
90623-108461,P,Pete,Pete Fairbanks,Fairbanks,4.5,10,5500,MIL@TB,TB,MIL,,,,,,P
90623-52141,P,Lucas,Lucas Sims,Sims,5.153846153846154,13,5500,NYY@CIN,CIN,NYY,,,,,,P
90623-102318,P,Ryan,Ryan Rolison,Rolison,,,5500,COL@TEX,COL,TEX,IL,Shoulder,,,,P
90623-52143,P,Hunter,Hunter Harvey,Harvey,6.166666666666667,18,5500,DET@WSH,WSH,DET,,,,,,P
90623-52146,P,Carl,Carl Edwards Jr.,Edwards Jr.,4.2105263157894735,20,5500,DET@WSH,WSH,DET,,,,,,P
90623-68530,P,Jarlin,Jarlin Garcia,Garcia,5.142857142857143,58,5500,ARI@PIT,PIT,ARI,IL,Biceps,,,,P
90623-52148,P,Pierce,Pierce Johnson,Johnson,5.166666666666667,18,5500,COL@TEX,COL,TEX,,,,,,P
90623-102324,P,Konnor,Konnor Pilkington,Pilkington,12,1,5500,ARI@PIT,ARI,PIT,,,,,,P
90623-52152,P,Robert,Robert Stephenson,Stephenson,4.846153846153846,13,5500,ARI@PIT,PIT,ARI,,,,,,P
90623-179129,P,Jeremiah,Jeremiah Estrada,Estrada,10.75,4,5500,CHC@PHI,CHC,PHI,,,,,,P
90623-102334,P,Corbin,Corbin Martin,Martin,13.428571428571429,7,5500,ARI@PIT,ARI,PIT,IL,Lat,,,,P
90623-68548,P,Edwin,Edwin Diaz,Diaz,8.65625,64,5500,CLE@NYM,NYM,CLE,IL,Knee,,,,P
90623-68552,P,Sam,Sam Coonrod,Coonrod,3.4166666666666665,12,5500,CLE@NYM,NYM,CLE,IL,Lat,,,,P
90623-13271,P,Will,Will Smith,Smith,5.866666666666666,16,5500,COL@TEX,TEX,COL,,,,,,P
90623-52192,P,Luke,Luke Jackson,Jackson,,,5500,MIA@SF,SF,MIA,IL,Elbow,,,,P
90623-12257,P,Adam,Adam Ottavino,Ottavino,5,20,5500,CLE@NYM,NYM,CLE,,,,,,P
90623-102377,P,Trevor,Trevor Stephan,Stephan,6.1,20,5500,CLE@NYM,CLE,NYM,,,,,,P
90623-82922,P,Tyler,Tyler Kinley,Kinley,6.12,25,5500,COL@TEX,COL,TEX,IL,Elbow,,,,P
90623-68590,P,Javy,Javy Guerra,Guerra,2.642857142857143,14,5500,MIL@TB,TB,MIL,,,,,,P
90623-60643,OF,Aaron,Aaron Judge,Judge,14.5,37,4500,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-82575,OF,Yordan,Yordan Alvarez,Alvarez,13.586841784025493,38,4300,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90623-12948,1B/OF,Bryce,Bryce Harper,Harper,12.150000435965401,14,4200,CHC@PHI,PHI,CHC,,,,,,C/1B/OF/UTIL
90623-21705,2B,Marcus,Marcus Semien,Semien,13.865908536044033,44,4100,COL@TEX,TEX,COL,,,,,,2B/UTIL
90623-85261,OF,Randy,Randy Arozarena,Arozarena,13.35909063165838,44,4100,MIL@TB,TB,MIL,,,,,,OF/UTIL
90623-85520,OF,Adolis,Adolis Garcia,Garcia,14.539535167605377,43,4100,COL@TEX,TEX,COL,,,,,,OF/UTIL
90623-119318,OF/3B,Christopher,Christopher Morel,Morel,21.599999321831596,9,4100,CHC@PHI,CHC,PHI,,,,,,3B/OF/UTIL
90623-102621,SS,Wander,Wander Franco,Franco,12.652273004705256,44,3900,MIL@TB,TB,MIL,,,,,,SS/UTIL
90623-79257,OF,Josh,Josh Lowe,Lowe,13.478947689658717,38,3900,MIL@TB,TB,MIL,,,,,,OF/UTIL
90623-118120,C,Jonah,Jonah Heim,Heim,11.67631611071135,38,3800,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90623-82612,OF,Brent,Brent Rooker,Rooker,12.569231082231571,39,3800,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90623-82613,2B/SS,Thairo,Thairo Estrada,Estrada,11.960975460889863,41,3700,MIA@SF,SF,MIA,,,,,,2B/SS/UTIL
90623-79120,1B/3B,Yandy,Yandy Diaz,Diaz,13.323076297075321,39,3600,MIL@TB,TB,MIL,DTD,Groin,,,,C/1B/3B/UTIL
90623-82614,1B,Pete,Pete Alonso,Alonso,13.036956787109375,46,3600,CLE@NYM,NYM,CLE,,,,,,C/1B/UTIL
90623-13342,OF,Nick,Nick Castellanos,Castellanos,10.936363913796164,44,3500,CHC@PHI,PHI,CHC,,,,,,OF/UTIL
90623-135216,OF,Chas,Chas McCormick,McCormick,11.493749618530273,16,3500,OAK@HOU,HOU,OAK,,,,,,OF/UTIL
90623-85260,3B/OF,Patrick,Patrick Wisdom,Wisdom,11.653846153846153,39,3500,CHC@PHI,CHC,PHI,,,,,,3B/OF/UTIL
90623-79159,OF,Cody,Cody Bellinger,Bellinger,12.91351318359375,37,3500,CHC@PHI,CHC,PHI,IL,Knee,,,,OF/UTIL
90623-38218,1B,Christian,Christian Walker,Walker,11.707143147786459,42,3500,ARI@PIT,ARI,PIT,,,,,,C/1B/UTIL
90623-102301,2B,Nico,Nico Hoerner,Hoerner,12.791666666666666,36,3500,CHC@PHI,CHC,PHI,,,,,,2B/UTIL
90623-102308,2B,Jonathan,Jonathan India,India,11.404545177112926,44,3500,NYY@CIN,CIN,NYY,,,,,,2B/UTIL
90623-135190,SS/3B/2B,Taylor,Taylor Walls,Walls,11.531428745814733,35,3400,MIL@TB,TB,MIL,,,,,,2B/3B/SS/UTIL
90623-14562,2B,Jose,Jose Altuve,Altuve,3,1,3400,OAK@HOU,HOU,OAK,,,,,,2B/UTIL
90623-16952,SS,Francisco,Francisco Lindor,Lindor,11.16521686056386,46,3400,CLE@NYM,NYM,CLE,,,,,,SS/UTIL
90623-38976,3B,Jose,Jose Ramirez,Ramirez,11.136585514719894,41,3300,CLE@NYM,CLE,NYM,,,,,,3B/UTIL
90623-79230,OF,Bryan,Bryan Reynolds,Reynolds,11.869047619047619,42,3300,ARI@PIT,PIT,ARI,,,,,,OF/UTIL
90623-119297,OF,Corbin,Corbin Carroll,Carroll,11.08095223563058,42,3300,ARI@PIT,ARI,PIT,,,,,,OF/UTIL
90623-23107,OF,Jorge,Jorge Soler,Soler,10.533333188011532,42,3300,MIA@SF,MIA,SF,,,,,,OF/UTIL
90623-12940,1B,Anthony,Anthony Rizzo,Rizzo,11.4022216796875,45,3300,NYY@CIN,NYY,CIN,,,,,,C/1B/UTIL
